Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
rac1,protein,,rac1,hgnc,9801,,,actin,biologicalprocess,,,go,go:0005884,,,negative,i,inhibition,,,,,,0.65,nan,"actomyosin contractility is regulated by a balance between the levels of rhoa-rock and rac1 activity, which, respectively, increase or decrease actin stress fiber assembly [xref_bibr].",pmc3537888,1,1,40,1,41
insr,protein,,insr,hgnc,6091,,,mapk,other,,,text,mapk,,,positive,i,activation,,,,,,0.65,nan,"the protein kinase domain of the beta-subunit then phosphorylates tyrosine residues in insulin receptor substrate (irs)-1, irs-2, irs-3, or shc, which then activates the p44/42 mapk signaling cascade [xref_bibr].",pmc150512,1,1,40,1,41
insr,protein,,insr,hgnc,6091,,,,protein,,,hgnc,,,,,i,autophosphorylation,,,,,,0.65,nan,neither egfr nor ir autophosphorylation levels were affected by src downregulation (data not shown).,pmc2683723,1,1,40,1,41
glucose,chemical,,,chebi,chebi:17234,,,glycolytic process,biologicalprocess,,,go,go:0006096,,,negative,i,inhibition,,,,,,0.65,nan,"2-dg is a glucose analog that inhibits glycolysis via its actions on hexokinase, and decreases the g6p level.",pmc4720880,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,mapk,other,,,text,mapk,,,,i,phosphorylation,,,,,,0.65,nan,"since it is possible that the insulin mediated stimulation of p44/42 mapk phosphorylation had ended within a 15 min exposure to insulin, we performed additional experiments in order to evaluate the possibility of a shorter time course of insulin action.",pmc150512,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,lc3-ii,other,,,text,lc3-ii,,,negative,i,inhibition,,,,,,0.65,nan,"meanwhile, lc3-ii and actin ratio in both cell lines was suppressed by insulin, however, this effect of insulin was reduced by pd pretreatment (p < 0.01).",pmc4466411,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,gsk3b,protein,,gsk3b,hgnc,4617,,,positive,i,activation,,,,,,0.65,nan,"we hypothesized that insulin stimulation and subsequent inactivation of gsk3beta allow cyclin d1 to form an active complex with cdk4, promoting pgc-1alpha acetylation.",pmc4076706,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,expression,other,,,text,expression,,,negative,i,inhibition,,,,,,0.923,nan,"we treated h441 cells with the four inhibitors of signal transduction: wortmannin, ly294002, rapamycin and pd98059, to elucidate which signaling pathways are activated when insulin inhibits sp-a gene expression.",pmc150512,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,actin,biologicalprocess,,,go,go:0005884,,,negative,i,inhibition,,,,,,0.65,nan,"meanwhile, lc3-ii and actin ratio in both cell lines was suppressed by insulin, however, this effect of insulin was reduced by pd pretreatment (p < 0.01).",pmc4466411,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,akt,other,,,text,akt,,,,d,phosphorylation,,,,,,0.65,nan,"xref_fig e and f, 30 min of insulin treatment significantly phosphorylated akt (ser473), p70s6k (thr389), and 4ebp1 (thr37/46).",pmc4466411,1,1,40,1,41
igf1,protein,,igf1,hgnc,5464,,,erk,other,,,text,erk,,,positive,i,activation,,,,,,0.996953817,nan,it has been described that igf-1 activates erk1/2 by dissociating from shc from pp2ac xref .,pmc2868031,1,1,40,1,41
igf1,protein,,igf1,hgnc,5464,,,erk,other,,,text,erk,,,,i,phosphorylation,,,,,,0.9929908146,nan,"as shown in xref , igf-1 (10 ng/ml, 5 min) stimulated erk1/2 phosphorylation, and this effect was inhibited by pretreatment with rapamycin (100 ng/ml, 2 h).",pmc2868031,1,1,40,1,41
igf1,protein,,igf1,hgnc,5464,,,ctnnb1,protein,,ctnnb1,hgnc,2514,,,positive,i,increaseamount,,,,,,0.65,nan,increases in beta-catenin levels mediated by igf-1 may not be sufficient to overcome the inhibitory effect of gsk3 on beta-catenin-tcf interaction.,pmc2196183,1,1,40,1,41
igf1,protein,,igf1,hgnc,5464,,,apoptotic process,biologicalprocess,,,go,go:0006915,,,negative,i,inhibition,,,,,,0.65,nan,"in addition, rapalogs incompletely inhibit the 4e-bp1 phosphorylation [xref_bibr] and do not induce apoptosis in cancer cells [xref_bibr] because the igf1 pathway inhibits apoptosis [xref_bibr].",pmc3750018,1,1,40,1,41
hk2,protein,,hk2,hgnc,4923,,,oxidative phosphorylation,biologicalprocess,,,go,go:0006119,,,positive,i,activation,,,,,,0.65,nan,the inhibition of hk ii function can slow down the aerobic glycolysis and increase oxphos activity which is required to increase tumor cell survival under genotoxic stress conditions.,pmc4373728,1,1,40,1,41
hk2,protein,,hk2,hgnc,4923,,,glycolytic process,biologicalprocess,,,go,go:0006096,,,positive,i,activation,,,,,,0.65,nan,the inhibition of hk ii function can slow down the aerobic glycolysis and increase oxphos activity which is required to increase tumor cell survival under genotoxic stress conditions.,pmc4373728,1,1,40,1,41
hif1a,protein,,hif1a,hgnc,4910,,,translation,biologicalprocess,,,go,go:0006412,,,positive,i,activation,,,,,,0.65,nan,"in line with this, hif-1alpha protein synthesis detected by pulse labeling assay was markedly repressed by the introduction of ha-s6 s235/236a in p27-/-(delta51) cells (xref_fig), suggesting that p27 inhibited hif-1alpha translation in an s6-phosphorylation-dependent manner in arsenite response.",pmc4260754,1,1,40,1,41
hif1a,protein,,hif1a,hgnc,4910,,,cdkn1b,protein,,cdkn1b,hgnc,1785,,,positive,i,activation,,,,,,0.65,nan,"more importantly, knockdown of hif-1alpha efficiently reversed cell transformation of shrna p27 cells (xref_fig), suggesting that it might be through regulating hif-1alpha protein expression that p27 achieved its inhibitory effect in arsenite induced cell transformation.",pmc4260754,1,1,40,1,41
hif1a,protein,,hif1a,hgnc,4910,,,angiogenesis,biologicalprocess,,,go,go:0001525,,,positive,i,activation,,,,,,0.65,nan,"xref_bibr, xref_bibr it has been demonstrated that the hypoxia signaling pathway is affected by exposure to arsenic, and chronic exposure to low-dose arsenite induced hif-1alpha protein expression, which contributed to tumor angiogenesis.",pmc4260754,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,cdk4,protein,,cdk4,hgnc,1773,,,positive,i,activation,,,,,,0.86,nan,"here we report that in mice insulin activates cyclin d1-cyclin-dependent kinase 4 (cdk4), which, in turn, increases gcn5 acetyltransferase activity and suppresses hepatic glucose production independently of cell cycle progression.",pmc4076706,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,ctnnb1,protein,,ctnnb1,hgnc,2514,,,positive,i,activation,,,,,,0.65,nan,"this model helps explain why insulin growth factor (igf) 1 can enhance the stability of beta-catenin but not transcriptional activation of downstream targets, whereas addition of the gsk3 inhibitor lithium resulted in a dramatic increase in beta-catenin-tcf-mediated transcriptional activation.",pmc2196183,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,cyclin,other,,,text,cyclin,,,positive,i,activation,,,,,,0.949271,nan,insulin and gsk-3beta (glycogen synthase kinase 3-beta) signalling induces cyclin d1 protein stability by sequestering cyclin d1 in the nucleus.,pmc4076706,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,cyclin,other,,,text,cyclin,,,positive,i,increaseamount,,,,,,0.65,nan,"interestingly, we found that amino acids, but not insulin, increased cyclin d1 mrna expression in primary hepatocytes (xref_fig).",pmc4076706,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,erk,other,,,text,erk,,,,i,phosphorylation,,,,,,0.65,nan,these results confirm the in silico prediction of the larger influence of gab1 depletion on egf- rather than on egf plus insulin-induced erk phosphorylation.,pmc2683723,1,1,40,1,41
ins,protein,,ins,hgnc,6081,,,erk,other,,,text,erk,,,positive,i,activation,,,,,,0.9926598,nan,both the experimental data and simulations showed that the activation of the ras and erk and pi3k and akt pathways by persistent egf or insulin stimulation was transient (xref_fig and xref_supplementary).,pmc2683723,1,1,40,1,41
glucose,chemical,,,chebi,chebi:17234,,,apoptotic process,biologicalprocess,,,go,go:0006915,,,positive,i,activation,,,,,,0.65,nan,"although pfk-15 and 3-po, two inhibitors of pfkfb3, 26 decreased the magnitude of autophagy and increased the rasfonin induced cleavage of parp-1, the inhibition of glucose uptake by 2-deoxyglucose (2-dg) or glucose-free medium reduces both rasfonin dependent autophagy and apoptosis.",pmc4720880,1,1,40,1,41
gem,protein,,gem,hgnc,4234,,,reactive oxygen species,chemical,,,chebi,chebi:26523,,,positive,i,activation,,,,,,0.94993439,nan,we next investigated whether nsc109555 could enhance gem induced ros production in pancreatic cancer cells.,pmc4159025,1,1,40,1,41
atm,protein,,tlr2,hgnc,795,,,h2ax,protein,,h2ax,hgnc,4739,,,,d,phosphorylation,,,,,,0.65,nan,"the histone variant h2ax is phosphorylated by atm, atr, and dna-pk on s139 upon dna damage and this phosphorylated form is also known as gamma-h2ax [xref_bibr].",pmc2954851,1,1,40,1,41
rps6kb1,protein,,rps6kb1,hgnc,10436,,,angiogenesis,biologicalprocess,,,go,go:0001525,,,positive,i,activation,,,,,,0.65,nan,"in vitro overexpression of p70s6k promotes cell proliferation, angiogenesis, and apoptosis suppression [xref_bibr, xref_bibr].",pmc4714881,1,1,40,1,41
apc,protein,,apc,hgnc,583,,,signaling,other,,,text,signaling,,,negative,i,inhibition,,,,,,0.65,nan,the apc protein is a tumor suppressor and normally inhibits wnt signaling.,pmc4568445,1,1,40,1,41
kras,protein,,kras,hgnc,6407,,,erk,other,,,text,erk,,,negative,i,inhibition,,,,,,0.65,nan,these results suggest that disturbance of direct interaction of kras with raf and pi3k reduces erk and akt activities in both kras dependent and -independent nsclc cells.,pmc3789171,1,1,40,1,41
kras,protein,,kras,hgnc,6407,,,fbxw7,protein,,fbxw7,hgnc,16712,,,negative,i,inhibition,,,,,,0.65,nan,"these results collectively demonstrate how the oncogenic kras mutation inhibits the tumor suppressor fbw7, thus revealing an important function of kras mutations in promoting pancreatic cancer progression.",pmc4423074,1,1,40,1,41
kras,protein,,kras,hgnc,6407,,,nsclc,other,,,text,nsclc,,,positive,i,activation,,,,,,0.65,nan,"furthermore, the discovery of a synthetic lethal interaction between k-ras oncogenes and cdk4 in a mouse tumour model of nsclc revealed that kras driven nsclc is particularly dependent on cdk4 [xref_bibr].",pmc4381256,1,1,40,1,41
kras,protein,,kras,hgnc,6407,,,pdac,other,,,text,pdac,,,positive,i,activation,,,,,,0.65,nan,"overall, oncogenic kras signaling in pdac is through three major pathways : raf/mek/erk, pi3k/pdk1/akt and the ral guanine nucleotide exchange factor pathway 25.",pmc4423074,1,1,40,1,41
rps6,protein,,rps6,hgnc,10429,,,akt,other,,,text,akt,,,,d,phosphorylation,,,,,,0.86,nan,"to further characterize these mechanisms, we analyzed the effects of sb202190 on phosphorylations involved in key intracellular signaling cascades, such as the regulatory phosphorylations of erk-, jnk-, and pkb and akt as well as s6 phosphorylation, and compared these effects with those of birb-796 in ht29 cells.",pmc3154272,1,1,40,1,41
rps6,protein,,rps6,hgnc,10429,,,"erk-, jnk-,",other,,,text,"erk-, jnk-,",,,,d,phosphorylation,,,,,,0.65,nan,"to further characterize these mechanisms, we analyzed the effects of sb202190 on phosphorylations involved in key intracellular signaling cascades, such as the regulatory phosphorylations of erk-, jnk-, and pkb and akt as well as s6 phosphorylation, and compared these effects with those of birb-796 in ht29 cells.",pmc3154272,1,1,40,1,41
atm,protein,,tlr2,hgnc,795,,,cabin1,protein,,cabin1,hgnc,24187,,,,i,phosphorylation,,,,,,0.98922,nan,purified cabin1 protein was strongly phosphorylated by the immunoprecipitated flag-atm wild-type ( xref c).,pmc3575827,1,1,40,1,41
braf,protein,,braf,hgnc,1097,,,cell population proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.65,nan,"we have discovered that although mek inhibition in braf mutant melanoma cells produces a very potent block in proliferation, it also increases the invasive behaviour of these cells into 3d fibrillar collagen.",pmc3378628,1,1,40,1,41
gem,protein,,gem,hgnc,4234,,,parp1,protein,,parp1,hgnc,270,,,positive,i,activation,,,,,,0.923,nan,"comparing with 0.5 mum gem treatment, nsc109555 and gem treatment further increased the gem induced cleavage of parp (xref_fig a).",pmc4159025,1,1,40,1,41
rps6kb1,protein,,rps6kb1,hgnc,10436,,,apoptotic process,biologicalprocess,,,go,go:0006915,,,negative,i,inhibition,,,,,,0.86,nan,"studies assessing p70s6k in relation to nsclc are scarce; we previously found that p70s6k overexpression promotes nsclc cell proliferation, inhibits cell apoptosis and enhances invasion ability.",pmc4714881,1,1,40,1,41
rps6kb1,protein,,rps6kb1,hgnc,10436,,,cell growth,biologicalprocess,,,go,go:0016049,,,negative,i,inhibition,,,,,,0.65,nan,"in the crystal violet growth assay, rt4 and 253j cell growth was inhibited by the transfection of p70s6k sirna and rapamycin, respectively (p < 0.05), as compared with that in the negative control.",pmc4104092,1,1,40,1,41
rps6kb1,protein,,rps6kb1,hgnc,10436,,,cell population proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.86,nan,"in vitro overexpression of p70s6k promotes cell proliferation, angiogenesis, and apoptosis suppression [xref_bibr, xref_bibr].",pmc4714881,1,1,40,1,41
rps6kb1,protein,,rps6kb1,hgnc,10436,,,neoplasm invasiveness,other,,,text,neoplasm invasiveness,,,positive,i,activation,,,,,,0.86,nan,"studies assessing p70s6k in relation to nsclc are scarce; we previously found that p70s6k overexpression promotes nsclc cell proliferation, inhibits cell apoptosis and enhances invasion ability.",pmc4714881,1,1,40,1,41
rps6kb1,protein,,rps6kb1,hgnc,10436,,,translation,biologicalprocess,,,go,go:0006412,,,positive,i,activation,,,,,,0.65,nan,"s6k1 activation up-regulates ribosome biosynthesis, and enhances cell translational capacity through phosphorylation of the 40s ribosomal protein s6 (rps6) and upregulation of translation of mrnas having 5 '-terminal oligopyrimidine tracts (5 ' top), but in an mtor dependent, rapamycin sensitive manner xref_bibr, xref_bibr, xref_bibr.",pmc3010991,1,1,40,1,41
atm,protein,,tlr2,hgnc,795,,,dna damage,other,,,text,dna damage,,,negative,i,inhibition,,,,,,0.65,nan,"in line with this, inhibition of either atm or atr kinases in trf1 deficient mefs can significantly rescue dna damage in vitro.",pmc4331747,1,1,40,1,41
kras,protein,,kras,hgnc,6407,,,pi3k,other,,,text,pi3k,,,positive,i,activation,,,,,,0.65,nan,mutant kras mediated pi3k and raf pathway is critical for gefitinib resistance.,pmc3789171,1,1,40,1,41
atm,protein,,tlr2,hgnc,795,,,"dna damage response, detection of dna damage",biologicalprocess,,,go,go:0042769,,,positive,i,activation,,,,,,0.86,nan,"in this review, we will briefly discuss the erk system, atm and atr initiated ddr, and experimental evidence showing the interplay between erk and ddr.",pmc3330700,1,1,40,1,41
apc,protein,,apc,hgnc,583,,,ctnnb1,protein,,ctnnb1,hgnc,2514,,,positive,i,activation,,,,,,0.65,nan,"apc, a key negative regulator of wnt signaling in development and oncogenesis, acts in the destruction complex with the scaffold axin and the kinases gsk3 and ck1 to target betacatenin for destruction.",pmc4568445,1,1,40,1,41
apc,protein,,apc,hgnc,583,,,axin,other,,,text,axin,,,positive,i,activation,,,,,,0.86,nan,"our data suggest apc plays two roles : (1) apc promotes efficient axin multimerization through one known and one novel apc : axin interaction site, and (2) gsk3 acts through apc motifs r2 and b to regulate apc : axin interactions, promoting high-throughput of betacatenin to destruction.",pmc4568445,1,1,40,1,41
kras,protein,,kras,hgnc,6407,,,2'-deoxyadenosine 5'-monophosphate,chemical,,,chebi,chebi:17713,,,positive,i,activation,,,,,,0.65,nan,"interestingly, blockade of notch signalling with gamma-secretase inhibitor prevented the progression of premalignant pancreatic lesions to pda in a mouse model of kras induced pda [xref_bibr, xref_bibr].",pmc3877363,1,1,40,1,41
myc,protein,,myc,hgnc,7553,,,cellular senescence,biologicalprocess,,,go,go:0090398,,,negative,i,inhibition,,,,,,0.65,nan,"interestingly, pten was slightly increased and k-ras and c-myc were decreased by galectin-3 depletion, suggesting that tumor suppressors or oncogenic stresses are not involved in galectin-3-induced premature senescence (xref_fig).",pmc4211374,1,1,40,1,41
gem,protein,,gem,hgnc,4234,,,cell survival,other,,,text,cell survival,,,negative,i,inhibition,,,,,,0.65,nan,nac also rescued the inhibition of cell survival by gem and nsc109555 combination in both short-term mtt (data not shown) and long-term clonogenic assay (xref_fig c).,pmc4159025,1,1,40,1,41
gem,protein,,gem,hgnc,4234,,,cell death,biologicalprocess,,,go,go:0008219,,,positive,i,activation,,,,,,0.9419,nan,these results suggest that a specific blockade of chk2 activity by nsc109555 significantly enhances gem induced apoptotic cell death via activation of caspase-3/7 and parp cleavage in pancreatic cancer cells.,pmc4159025,1,1,40,1,41
gem,protein,,gem,hgnc,4234,,,cell death,biologicalprocess,,,go,go:0008219,,,negative,i,inhibition,,,,,,0.86,nan,chk2 knockdown enhances apoptotic cell death induced by gem.,pmc4159025,1,1,40,1,41
irs1,protein,,irs1,hgnc,6125,,,mefv,protein,,mefv,hgnc,6998,,,,i,phosphorylation,,,,,,0.65,nan,rapamycin treatment for 1 h results in a partial restoration of both irs-1 tyrosine phosphorylation and association with the p85 subunit of pi3k in tsc2  −/− mefs ( xref ).,pmc2172316,1,1,40,1,41
rb1,protein,,rb1,hgnc,9884,,,apoptotic process,biologicalprocess,,,go,go:0006915,,,negative,i,inhibition,,,,,,0.65,nan,"for example, chk2 phosphorylates prb which enhances the formation of the transcriptionally inactive prb and e2f -1 complex causing g1/s arrest and apoptosis repression.",pmc4296918,1,1,40,1,41
rb1,protein,,rb1,hgnc,9884,,,cell cycle progression,other,,,text,cell cycle progression,,,negative,i,inhibition,,,,,,0.65,nan,rb phosphorylation plays an important role in the regulation of rb activities by cdk complexes.  xref  hypophosphorylated rb actively inhibits cell cycle progression from the g 1 to s phase and also induces premature senescence.  xref  we show that galectin-3 depletion reduces the expression of both cyclin d1 and cdk4.,pmc4211374,1,1,40,1,41
rb1,protein,,rb1,hgnc,9884,,,cell population proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.65,nan,"to further examine cyclin-cdk kinase activity and to determine whether the tgf-beta1-induced proliferation of arpe-19 cells is mediated by rb, western analysis was performed using an antibody that specifically recognizes phosphorylated rb.",pmc3730417,1,1,40,1,41
jak1,protein,,jak1,hgnc,6190,,,stat2,protein,,stat2,hgnc,11363,,,,d,phosphorylation,,,,,,0.65,nan,"jak1 and tyk2 then phosphorylate signal transducer and activator of transcription (stat) 1 and stat2, which then associate with the dna binding protein ifn regulatory factor 9 (irf9), to form a heterotrimeric transcription factor termed ifn stimulated gene factor 3 (isgf3) xref_bibr, xref_bibr.",pmc3436881,1,1,40,1,41
fn1,protein,,fn1,hgnc,3778,,,cell adhesion,biologicalprocess,,,go,go:0007155,,,positive,i,activation,,,,,,0.65,nan,"in nmumg cells that are derived from epithelial cells of mouse mammary gland, fibronectin induced cell adhesion promotes ligand independent activation of egfr involving y845 phosphorylation and the recruitment of p120 rasgap and p190 rhogap, thereby leading to the inhibition of stress fiber formation as well as the stimulation of filopodium formation and priming to emt [xref_bibr, xref_bibr].",pmc3709701,1,1,40,1,41
vegfa,protein,,vegfa,hgnc,12680,,,angiogenesis,biologicalprocess,,,go,go:0001525,,,positive,i,activation,,,,,,0.65,nan,"vascular endothelial growth factor (vegf) promotes vascular permeability (vp) and neovascularization, and is required for development.",pmc2173263,1,1,40,1,41
akt1s1,protein,,akt1s1,hgnc,28426,,,mtorc1,biologicalprocess,,,go,go:0031931,,,negative,i,inhibition,,,,,,0.99289794,nan,"this observation extends two recent studies showing that pras40 inhibits mtorc1 toward its substrate s6k xref , xref .",pmc2075366,1,1,40,1,41
jun,protein,,jun,hgnc,6204,,,actin,biologicalprocess,,,go,go:0005884,,,positive,i,activation,,,,,,0.65,nan,"because active c-jun allows formation of the ap-1 transcription factor, which promotes c-jun production xref_bibr, total c-jun also increased during this time, requiring the use of actin as a loading control (xref_fig).",pmc3084876,1,1,40,1,41
myc,protein,,myc,hgnc,7553,,,"transcription, dna-templated",biologicalprocess,,,go,go:0006351,,,positive,i,activation,,,,,,0.65,nan,"this mrna subset is characterized by long and complex 5 ' utr regions and encode proteins which are key regulators of cell proliferation and survival, including cyclins, c-myc, bcl-xl, mcl-1, signal activator and transducer of transcription 3 (stat3).",pmc3837323,1,1,40,1,41
jun,protein,,jun,hgnc,6204,,,ap-1 transcription factor,other,,,text,ap-1 transcription factor,,,positive,i,activation,,,,,,0.65,nan,"because active c-jun allows formation of the ap-1 transcription factor, which promotes c-jun production xref_bibr, total c-jun also increased during this time, requiring the use of actin as a loading control (xref_fig).",pmc3084876,1,1,40,1,41
jun,protein,,jun,hgnc,6204,,,c-jun/ap-1,other,,,text,c-jun/ap-1,,,positive,i,activation,,,,,,0.65,nan,"bmdcs stimulated through tlr7 and treated with cdk inhibitor showed a decrease in c-jun phosphorylation and a concomitant decrease in il-6 production, supporting the concept that cdks are utilized in c-jun/ap -1 signal transduction (xref_fig).",pmc3084876,1,1,40,1,41
jun,protein,,jun,hgnc,6204,,,signal transduction,biologicalprocess,,,go,go:0007165,,,positive,i,activation,,,,,,0.65,nan,"bmdcs stimulated through tlr7 and treated with cdk inhibitor showed a decrease in c-jun phosphorylation and a concomitant decrease in il-6 production, supporting the concept that cdks are utilized in c-jun/ap -1 signal transduction (xref_fig).",pmc3084876,1,1,40,1,41
myc,protein,,myc,hgnc,7553,,,eif4e,protein,,eif4e,hgnc,3287,,,positive,i,activation,,,,,,0.65,nan,"as shown in the xref_fig, 3-awa efficiently negated the c-myc overexpression mediated upregulation and activation of eif4e, implying its (3-awa) target specific inhibitory effects compared to azd6244 which showed negiligible effect on eif4e expression.",pmc4700468,1,1,40,1,41
atm,protein,,tlr2,hgnc,795,,,ccar2,protein,,ccar2,hgnc,23360,,,,d,phosphorylation,,,,,,0.65,nan,"upon dna damage, dbc1 is phosphorylated by atm and atr on thr454 and this modification increases its inhibitory interaction with sirt1, leading to p53 acetylation and p53 dependent apoptosis.",pmc4245943,1,1,40,1,41
egf,protein,,egf,hgnc,3229,,,signal transduction,biologicalprocess,,,go,go:0007165,,,positive,i,activation,,,,,,0.65,nan,"in addition, several research groups demonstrated the importance of these phosphotyrosine residues in egf induced signal transduction, namely, as docking sites for phosphotyrosine binding adaptor proteins such as grb2 and shc, in the early 1990s [xref_bibr].",pmc3709701,1,1,40,1,41
mtor,protein,,mtor,hgnc,3942,,,phosphatidylinositol,chemical,,,chebi,chebi:28874,,,positive,i,activation,,,,,,0.65,nan,it is important to note that mtor inhibition does not reduce all pools of pi (3) p.,pmc4585463,1,1,40,1,41
src,protein,,src,hgnc,11283,,,erk,other,,,text,erk,,,,d,phosphorylation,,,,,,0.65,nan,"treatment of mcf-10a v-src : er cells with the mek inhibitor u0126 completely inhibited src mediated phosphorylation of erk1/2, a major target of mek1/2 (xref_fig).",pmc4334522,1,1,40,1,41
chek1,protein,,chek1,hgnc,1925,,,dna damage,other,,,text,dna damage,,,positive,i,activation,,,,,,0.86,nan,first we assessed the status of phosphorylation residues and total chk1 level in hek293 cells following etoposide induced dna damage from 15 minutes to 4hrs.,pmc4381605,1,1,40,1,41
src,protein,,src,hgnc,11283,,,cofilin,other,,,text,cofilin,,,,d,dephosphorylation,,,,,,0.65,nan,"indeed, phalloidin staining and western blot analysis demonstrated that src can depolymerize the actin cytoskeleton and dephosphorylate cofilin (xref_fig).",pmc4334522,1,1,40,1,41
cd28,protein,,cd28,hgnc,1653,,,pi3k,other,,,text,pi3k,,,positive,i,activation,,,,,,0.65,nan,"pi3k is activated in t-cells both in response to t-cell receptor (tcr) stimulation, and by engagement of the co-stimulatory receptor cd28.",pmc1403772,1,1,40,1,41
src,protein,,src,hgnc,11283,,,cofilin,other,,,text,cofilin,,,negative,i,inhibition,,,,,,0.65,nan,src has been shown to elicit cofilin mediated disruption of the actin cytoskeleton through the mek and erk pathway [xref_bibr].,pmc4334522,1,1,40,1,41
src,protein,,src,hgnc,11283,,,cofilin,other,,,text,cofilin,,,positive,i,activation,,,,,,0.8775000000000001,nan,src activates cofilin via dephosphorylation by components of the mek/erk pathway ( xref ) and thereby induces actin depolymerization ( xref ).,pmc4334522,1,1,40,1,41
src,protein,,src,hgnc,11283,,,ctnnb1,protein,,ctnnb1,hgnc,2514,,,,i,phosphorylation,,,,,,0.65,nan,"xref_bibr, xref_bibr src kinases can also phosphorylate tyrosines-86 and 654 on beta-catenin; however, only tyrosine 654 phosphorylation regulates its binding to e-cadherin.",pmc4687460,1,1,40,1,41
mtor,protein,,mtor,hgnc,3942,,,tfeb,protein,,tfeb,hgnc,11753,,,negative,i,decreaseamount,,,,,,0.923,nan,"interestingly, total cellular tfeb immunofluorescence appeared strongly increased under torin1 treatment, suggesting that mtor inhibition increased tfeb protein levels.",pmc4896000,1,1,40,1,41
src,protein,,src,hgnc,11283,,,cdh1,protein,,cdh1,hgnc,1748,,,negative,i,decreaseamount,,,,,,0.65,nan,src downregulates e-cadherin expression and triggers morphological changes in multiple cancers [xref_bibr - xref_bibr].,pmc4334522,1,1,40,1,41
creb1,protein,,creb1,hgnc,2345,,,mir132,other,,,text,mir132,,,positive,i,activation,,,,,,0.65,nan,"mir132 is induced by bdnf and creb-1, which are both targets of mecp2 mediated gene regulation (xref_table), suggesting that mir132 may be involved in feedback loops regulating mecp2 protein levels (82).",pmc2577328,1,1,40,1,41
mtor,protein,,mtor,hgnc,3942,,,tfeb,protein,,tfeb,hgnc,11753,,,,d,phosphorylation,,,,,,0.8775000000000001,nan,"active rag gtpases also recruit the anabolic kinase complex mtor, which phosphorylates tfeb at serine s211 to promote its dissociation from the lysosome and binding with 14-3-3 protein family members, which retain tfeb in the cytoplasm and inhibit its transcriptional activity [ xref – xref ].",pmc4896000,1,1,40,1,41
src,protein,,src,hgnc,11283,,,fat4,protein,,fat4,hgnc,23109,,,negative,i,decreaseamount,,,,,,0.9499940951,nan,fat4 gene expression is repressed during human breast cell transformation by the src oncogene.,pmc4334522,1,1,40,1,41
src,protein,,src,hgnc,11283,,,ing1,protein,,ing1,hgnc,6062,,,,i,phosphorylation,,,,,,0.98922,nan,src phosphorylates ing1 in vitro and in vivo .,pmc3621671,1,1,40,1,41
src,protein,,src,hgnc,11283,,,ing1,protein,,ing1,hgnc,6062,,,negative,i,inhibition,,,,,,0.94757,nan,this indicated that src reduced the stability of ing1 significantly and suggested that src induced ing1 destabilization was largely kinase dependent.,pmc3621671,1,1,40,1,41
src,protein,,src,hgnc,11283,,,ing1,protein,,ing1,hgnc,6062,,,positive,i,activation,,,,,,0.65,nan,this indicated that src reduced the stability of ing1 significantly and suggested that src induced ing1 destabilization was largely kinase dependent.,pmc3621671,1,1,40,1,41
src,protein,,src,hgnc,11283,,,cdkn1b,protein,,cdkn1b,hgnc,1785,,,,i,phosphorylation,,,,,,0.65,nan,"active src induces phosphorylation of p27, and then downregulates its protein level xref .",pmc4923948,1,1,40,1,41
src,protein,,src,hgnc,11283,,,vegf,other,,,text,vegf,,,positive,i,activation,,,,,,0.86,nan,"blockade of src kinase activity or ligation of integrin alphavbeta5 disrupts vegf mediated signaling and angiogenesis, yet it fails to influence bfgf mediated angiogenesis.",pmc2173263,1,1,40,1,41
src,protein,,src,hgnc,11283,,,ing1b,other,,,text,ing1b,,,negative,i,inhibition,,,,,,0.65,nan,"in addition, we found that src could functionally antagonize the ability of ing1b to induce apoptosis, suggesting that src may promote tumour survival by reducing ing1 levels and causing ing1 relocalization.",pmc3621671,1,1,40,1,41
stat3,protein,,stat3,hgnc,11364,,,skp2,protein,,skp2,hgnc,10901,,,positive,i,increaseamount,,,,,,0.86,nan,stat3 increased the expression of skp2 in a pancreatic beta cell line.,pmc4923948,1,1,40,1,41
