Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
chk1,protein,,,,o14757.p,,,chk1,protein,,,uniprot,o14757,,,positive,i,dephosphorylation,,,,,,nan,nan,"in human cells , the inhibition of pp2a induced chk1 phosphorylation in the absence of dna damage and also prevented chk1 dephosphorylation after hydroxyurea removal [ xref_bibr ] .",pmc2954851,1,100,40,1,140
phospholipase d,protein family|protein complex,,,,pld,,,src,protein family|protein complex,,,be,src,,,positive,i,none,,,cl:cl:0000312,,,nan,nan,"however , sm exposure results in the activation of phospholipase d in cultured keratinocytes , xref_bibr and in other systems , phospholipase d is believed to elevate intracellular ca 2+ ; levels by activating the src and plcgamma pathway .",pmc2206000,1,100,40,1,140
cytochrome c,protein,,,,p99999,mitochondria,go:0005739,caspase-3,protein,,,uniprot,p42574,mitochondria,go:0005739,positive,i,none,,,cl:cl:0002319,,uberon:uberon:0000105,nan,nan,"second , addition of cytochrome c failed to induce caspase-9 activation , caspase-3 processing , or parp cleavage in extracts from cells expressing active akt .",pmc2185587,1,100,40,1,140
p27,protein,,,,p40305,,,erk,protein family|protein complex,,,be,erk,,,negative,i,none,,cellosaurus:cvcl_1905,,,,nan,nan,"to determine how p27 inhibits erk activation in arsenite response , the activation of upstream kinases , the raf and mek cascade , was compared between p27 +/+ and p27-/- cells .",pmc4260754,1,100,40,1,140
p27,protein,,,,p40305,,,cdk4,protein,,,uniprot,p11802,,,positive,i,none,,,,,,nan,nan,"our analysis of the impact of graded concentrations of p27 relative to cyclin d3 and cdk4 in cho and sf9 cells and in vitro , as well as the comparison of their relative expression levels in native systems where p27 supports or prevents cdk4 activity , fully confirm the "" stoichiometric "" model [ xref_bibr ] . ++++ in some circumstances , as in quiescent dog thyrocytes which express high amounts of cyclin d3 [ xref_bibr ] but low levels of p27 and p21 , p27 ( in response to tsh ) or p21 rather than d-type cyclins may have to be up-regulated to facilitate cdk4 activation .",pmc1647274,1,100,40,1,140
p27,protein,,,,p40305,,,cdk4,protein,,,uniprot,p11802,,,negative,i,phosphorylation,,,,,,nan,nan,"at variance with previous conclusions [ xref_bibr ] , p27 does not inhibit the activity of d-type cyclin-cdk4 complexes by preventing the activating phosphorylation of cdk4 .",pmc1647274,1,100,40,1,140
p27,protein,,,,p40305,cytoplasm,go:0005737,cdk4,protein,,,uniprot,p11802,cytoplasm,go:0005737,positive,i,phosphorylation,,,,,,nan,nan,"in addition to the observation discussed above that thr172 phosphorylation of cdk4 is not prevented by inhibitory concentrations of p27 , other arguments call for a reconsideration of cdk4 activating kinase ( s ) .",pmc1647274,1,100,40,1,140
cyclin,protein,,,,p12004,,,prb,protein,,,uniprot,p06400,,,negative,i,none,,,,,uberon:uberon:0000105,nan,nan,this function is indeed essential since the cdk4/6 inhibitor p16 or neutralization of cyclin d1 do not prevent cell cycle progression in prb defective cells [ xref_bibr - xref_bibr ] .,pmc1647274,1,100,40,1,140
cyclin,protein,,,,p12004,,,rb1,protein,,,uniprot,p06400,,,positive,d,phosphorylation,,,,,,nan,nan,"a peptide bearing the 84-103 ( daaregflatlvvhragar ) sequence of p16 ink4a that interacts with cdk4 and cdk6 was found to inhibit phosphorylation of rb1 by cdk4 and cyclin d1 in vitro , and block cell cycle progression when fused to penetratin or tat , in several cancer cell lines but not in an rb1 negative cell line [ xref_bibr , xref_bibr ] ( xref_fig a , b ) .",pmc4381256,1,100,40,1,140
cyclin,protein,,,,p12004,,,stat3,protein,,,uniprot,p40763,,,positive,i,transcription,,,,,,nan,nan,"expression of cyclins b1 and e2 , p90-rsk , stat3 , c-jun and ikappab were also increased by around 2-3 fold each .",pmc2714081,1,100,40,1,140
"p21*1, ras*1+","protein, protein family",,,,"p38936, pf00071",other,go:0016020,raf-1,protein,,,uniprot,p04049,other,go:0016020,positive,i,phosphorylation,,,,,,nan,nan,"in addition , raf-1 activation by ras was shown to be achieved through a combination of both physical interaction and indirect mechanisms involving the activation of pi3k as a second ras effector , which directs p21 activated kinase ( pak )-mediated regulatory phosphorylation of raf-1 [ xref_bibr ] .",pmc2652403,1,100,40,1,140
cyclin,protein,,,,p12004.t,,,p21,protein,,,uniprot,p38936,,,positive,i,phosphorylation,,,,,,nan,nan,"intriguingly , in the "" low p21 "" setting , the co-expression of cyclin d3-cdk4 induced the phosphorylation of p21 at s130 and less abundantly at s98 ( as shown by comparison with s130a and s98a mutants ) ( xref_fig ) .",pmc3667761,1,100,40,1,140
cyclin,protein,,,,p12004.t,,,rb,protein,,,uniprot,p06400,,,positive,i,phosphorylation,,,,,,nan,nan,"29 therefore , we suggest that galectin-3 increases both the expression and activation of the cyclin d1 and cdk4 complex and consequently leads to hyperphosphorylation of rb .",pmc4211374,1,100,40,1,140
nadph oxidase,protein family|protein complex,,,,nadph_oxidase,,,src,protein family|protein complex,,,be,src,,,positive,i,none,,cellosaurus:cvcl_s979,cl:cl:2000029,,,nan,nan,"survival of hepatocytes in the presence of cadmium also involves a mechanism mediated by nadph oxidase , the activation of which in turn activates src , eventually resulting in egfr y845 phosphorylation [ xref_bibr ] .",pmc3709701,1,100,40,1,140
cyclin d,protein family|protein complex,,,,cyclin_d,,,rb,protein,,,uniprot,p06400,,,positive,d,phosphorylation,,cellosaurus:cvcl_0145,,,,nan,nan,"cyclin d binds to cdk4 , forming the active cyclin d and cdk4 complex , the cyclin d and cdk4 complex phosphorylates and inactivates the rb .",pmc3730417,1,100,40,1,140
nedd4-1,protein,,,,p46934,,,pten,protein,,,uniprot,p60484,,,positive,i,ubiquitination,,,,,,nan,nan,"another example is that the oncoprotein nedd4-1 negatively regulates the stability of the tumor suppressor pten by catalyzing pten polyubiquitination and destruction in lung cancer xref_bibr , xref_bibr .",pmc4423074,1,100,40,1,140
cyclin e,protein family|protein complex,,,,cyclin_e.t,,,prb,protein,,,uniprot,p06400,,,positive,i,phosphorylation,,,,,,nan,nan,"prb phosphorylation is then maintained independently of cyclins d , and hence of mitogens , by a positive feedback loop linking prb to e2f dependent transcription of cyclin e , which leads to cdk2 activation and further phosphorylation of prb xref_bibr .",pmc3667761,1,100,40,1,140
cyclins,protein family|protein complex,,,,cyclin,,,cdk4,protein,,,uniprot,p11802,,,positive,i,none,,,,,,nan,nan,"in some circumstances , as in quiescent dog thyrocytes which express high amounts of cyclin d3 [ xref_bibr ] but low levels of p27 and p21 , p27 ( in response to tsh ) or p21 rather than d-type cyclins may have to be up-regulated to facilitate cdk4 activation .",pmc1647274,1,100,40,1,140
p27,protein,,,,p40305,,,hif-1alpha,protein,,,uniprot,q16665,,,negative,i,none,,cellosaurus:cvcl_1905,,,,nan,nan,"subsequently , we used rapamycin to interfere with mtorc1 activity and found that it reduced hif-1alpha induction in p27-/-( delta51 ) cells ( xref_fig ) , indicating that p27 inhibited hif-1alpha translation . ++++ in line with this , hif-1alpha protein synthesis detected by pulse labeling assay was markedly repressed by the introduction of ha-s6 s235/236a in p27-/-( delta51 ) cells ( xref_fig ) , suggesting that p27 inhibited hif-1alpha translation in an s6-phosphorylation-dependent manner in arsenite response . ++++ p27 inhibited hif-1alpha translation because of arsenite exposure .",pmc4260754,1,100,40,1,140
cyclin,protein,,,,p12004,,,insulin,protein,,,uniprot,p01308,,,positive,i,none,,,,,,nan,nan,"consistent with elevated refeeding blood glucose levels , d1 lko mice exhibited moderate , yet significant insulin and glucose intolerance , further supporting that cyclin d1-cdk4 mediates , at least in part , insulin action in liver ( xref_fig ) .",pmc4076706,1,100,40,1,140
cyclin,protein,,,,p12004,,,e2f1,protein,,,uniprot,q01094,,,positive,i,none,,,,,,nan,nan,"moreover , the e2f1 luciferase activity was decreased by the depletion of galectin-3 , cyclin d1 , or cdk4 ( xref_fig ) .",pmc4211374,1,100,40,1,140
p27,protein,,,,p40305,,,s6,protein family,,,interpro,ipr000529,,,negative,i,phosphorylation,,cellosaurus:cvcl_1905,,,,nan,nan,akt and p70s6k pathway was not responsible for hyperphosphorylation of s6 caused by p27 depletion .,pmc4260754,1,100,40,1,140
p300,protein,,,,q09472,,,p53,protein,,,uniprot,p04637,,,positive,i,phosphorylation,,cellosaurus:cvcl_9771,,,,nan,nan,"the data indicate that p300 mediated p53 acetylation and dna-pk-mediated h1 .2 phosphorylation impair p53-h1 .2 interaction , thereby relieving the repressive effects of h1 .2 on p53 transactivation .",pmc3330162,1,100,40,1,140
creb,protein family|protein complex,,,,creb,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,,,,,nan,nan,p53 independent induction of noxa by creb has also been previously reported [ xref_bibr ] .,pmc4294377,1,100,40,1,140
creb,protein family|protein complex,,,,creb.p,,,bcl-2,protein,,,uniprot,p10415,,,negative,i,transcription,,,,,,nan,nan,bcl-2 expression is inhibited by gsk-3beta phosphorylation of creb [ xref_bibr ] .,pmc4102778,1,100,40,1,140
p300,protein,,,,q09472,,,p53,protein,,,uniprot,p04637,,,positive,i,acetylation,,cellosaurus:cvcl_9771,,,,nan,nan,"thus , a plausible explanation for the transcription and modification results is that p300 mediated acetylation of p53 could perturb p53-h1 .2 interaction at the promoter region . ++++ similarly , individual or pairwise addition of h1 .2 , yb1 and puralpha generated no detectable change in the level of p53 acetylation mediated by p300 ( xref_supplementary ) . ++++ in fact , western blot analysis with anti-acetyl p53 ( k373 and k382 ) antibody showed that p53 c-terminal domain was acetylated by p300 to a very limited extent , when the h1 .2 core complex was added to transcription reactions prior to or together with p300 ( xref_fig , western , acp53 , lanes 1-5 and 11-15 ) . ++++ because p53 is acetylated by p300 at multiple lysine residues ( k373 , k381 and k382 ) within the c-terminal regulatory domain for its transcriptional activation function , a possible explanation for our transcription results is that the h1 .2 core complex could interfere with p300 mediated acetylation of p53 . ++++ when binding experiments were repeated with or without p300 mediated preacetylation of p53 , we detected a remarkable binding preference of h1 .2 for the unacetylated p53 over the acetylated p53 ( xref_fig ) . ++++ the data indicate that p300 mediated p53 acetylation and dna-pk-mediated h1 .2 phosphorylation impair p53-h1 .2 interaction , thereby relieving the repressive effects of h1 .2 on p53 transactivation . ++++ a key finding from our initial study is that p300 induced acetylation of the p53 c-terminal basic region attenuates p53-h1 .2 interaction , which is necessary for enhancing p53 transcriptional activity and recruiting coactivators at p53 target promoters .",pmc3330162,1,100,40,1,140
p27,protein,,,,p40305.t,,,s6,protein family,,,interpro,ipr000529,,,negative,i,phosphorylation,,,,,,nan,nan,"our findings showed that depletion of p27 expression by knockout and knockdown approaches efficiently enhanced s6 phosphorylation in arsenite response via overactivating ras/raf/mek/erk pathway , which consequently resulted in the stimulation of p90rsk ( 90kda ribosomal s6 kinase ) , a direct kinase for s6 phosphorylation .",pmc4260754,1,100,40,1,140
ctd,protein family,,,,pf12815,,,p53,protein,,,uniprot,p04637,,,negative,i,none,,,,,,nan,nan,"the 393 amino acid long protein has an intrinsically disordered n-terminal transactivation domain ( p53 tad ) , a structured dna binding core domain ( the carrier of hot spot mutations in cancer ) , a tetramerization domain ( important for cooperative dna binding ) and a c-terminal domain ( p53 ctd , negatively regulates specific dna binding of p53 ) .",pmc2817464,1,100,40,1,140
p27,protein,,,,p40305,,,ras,protein family,,,pfam,pf00071,,,positive,i,none,,cellosaurus:cvcl_1905,,,,nan,nan,"in addition , we performed ras activity assay and found that in p27-/-( delta51 ) cells ras was kept in constitutively activated gtp bound form ( xref_fig ) , suggesting that p27 might target ras for deactivation of the downstream kinases .",pmc4260754,1,100,40,1,140
cyclin,protein,,,,p12004,,,e2f1,protein,,,uniprot,q01094,,,negative,i,none,,,,,,nan,nan,increased e2f1 luciferase activity by galectin-3 overexpression was reversed by cyclin d1 or cdk4 ( xref_fig ) .,pmc4211374,1,100,40,1,140
cyclin,protein,,,,p12004,,,cdk,protein family|protein complex,,,be,cdk,,,positive,i,none,,,cl:cl:0000165,,,nan,nan,"while yeast cells express a single cdk catalytic subunit differentially activated by multiple cyclin regulatory subunits , mammalian cells depend on several cdks for cell cycle control .",pmc4135037,1,100,40,1,140
cyclin,protein,,,,p12004,,,cdk4,protein,,,uniprot,p11802,,,positive,d,phosphorylation,,,,,,nan,nan,"in vitro , cyclin h-cdk7-mat1 phosphorylates cdk4 independently of its +1 proline xref_bibr , and when coimmunoprecipitated from various cell lysates , it is constitutively active ( even when assayed on cdk4 ) xref_bibr - xref_bibr ( xref_supplementary ) .",pmc3667761,1,100,40,1,140
cyclin,protein,,,,p12004,,,cdk4,protein,,,uniprot,p11802,,,positive,i,none,,,cl:cl:0000548,,,nan,nan,"we thus hypothesized that unlike cdk2 and cdk1 xref_bibr , cdk4 is not activated in cells by cyclin h-cdk7 , but by one or several proline directed kinase ( s ) .",pmc3667761,1,100,40,1,140
cyclin,protein,,,,p12004,,,cdk4,protein,,,uniprot,p11802,,,positive,i,none,,,,,,nan,nan,"finally , cdk4 and cdk6 may have different preferences for phosphorylation of specific sites in prb protein [ xref_bibr ] , and we have recently found distinct specificities of prb phosphorylation by cdk4 activated by cyclin d1 or cyclin d3 [ xref_bibr ] . ++++ finally , cdk4 and cdk6 may have different preferences for phosphorylation of specific sites in prb protein [ xref_bibr ] , and we have recently found distinct specificities of prb phosphorylation by cdk4 activated by cyclin d1 or cyclin d3 [ xref_bibr ] .",pmc1647274,1,100,40,1,140
p27,protein,,,,p40305,,,p21,protein,,,uniprot,p38936,,,positive,i,none,,,cl:cl:2000042,,,nan,nan,"indeed , labaer and colleagues found that p21 and p27 can promote the formation of these complexes in vitro or in cotransfected cells ( yet only p21 could support the prb-kinase activity ) [ xref_bibr ] .",pmc1647274,1,100,40,1,140
p27,protein,,,,p40305,,,hypoxia-inducible factor-1alpha,protein,,,uniprot,q16665,,,positive,i,none,,,,,,nan,nan,"further functional studies demonstrated that through inhibiting s6 mediated hypoxia inducible factor-1alpha ( hif-1alpha ) translation , p27 contributed to the protection from environmental carcinogen ( sodium arsenite )-induced cell transformation .",pmc4260754,1,100,40,1,140
cytochrome c,protein,,,,p99999,cytoplasm,go:0005737,caspase-9,protein,,,uniprot,p55211,cytoplasm,go:0005737,positive,i,none,,,,,,nan,nan,"since caspase-9 is the initiator caspase for cleaving and activating caspase-3 , we examined whether caspase-9 activation by cytochrome c and datp was inhibited in extracts prepared from akt-stable lines ( xref_fig d ) . ++++ caspase-9 activity assays showed that activation of caspase-9 by cytochrome c and datp was inhibited in extracts prepared from akt-stable lines compared with those in vector-control cell extracts , indicating that expressing active akt effectively inhibits the cytochrome c initiated caspase activation cascade .",pmc2185587,1,100,40,1,140
cytochrome c,protein,,,,p99999,mitochondria,go:0005739,caspase-9,protein,,,uniprot,p55211,mitochondria,go:0005739,positive,i,none,,,cl:cl:0002319,,uberon:uberon:0000105,nan,nan,"second , addition of cytochrome c failed to induce caspase-9 activation , caspase-3 processing , or parp cleavage in extracts from cells expressing active akt .",pmc2185587,1,100,40,1,140
cpt,protein family,,,,pf07931,,,atm,protein,,,uniprot,q13315,,,positive,i,none,,,,,,nan,nan,"cpt induces double stranded dna breaks and activates atm , which acts upstream in the activation of the chk1 and chk2 pathway .",pmc2817464,1,100,40,1,140
cytochrome c,protein,,,,p99999,mitochondria,go:0005739,caspase-9,protein,,,uniprot,p55211,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"caspase-9 , a mitochondria mediated initiation caspase , is directly activated by apaf-1 and cytochrome c and triggers activation of execution caspases 3 , 6 , and 7 , leading to dna fragmentation and cell death .",pmc3039802,1,100,40,1,140
death receptor,protein family|protein complex,,,,death_receptor,other,go:0009986,caspase-8,protein,,,uniprot,q14790,other,go:0009986,positive,i,none,,,,,,nan,nan,previous studies ( non bolded signalling pathway ) have shown that alpha-tea induces apoptosis via upregulation of cell surface death receptor mediated caspase-8 and mitochondrial dependent pathways .,pmc3039802,1,100,40,1,140
deptor,protein,,,,q8tb45,,,mtorc1,protein family|protein complex,,,be,mtorc1,,,negative,i,none,,,,,,nan,nan,"deptor and mlst8 are components of both mtor complexes and whereas deptor negatively regulates mtorc1 as well as mtorc2 , mlst8 is essential only for mtorc2 function [ xref_bibr , xref_bibr ] .",pmc4258317,1,100,40,1,140
nras,protein,,,,p01111:[genericmutant],,,braf,protein,,,uniprot,p15056,,,positive,i,none,,,,,,nan,nan,"in melanoma , mutant nras activates this pathway utilizing craf rather than braf .",pmc4789776,1,100,40,1,140
dis2,protein,,,,q8lgi3,,,chk1,protein,,,uniprot,o14757,,,negative,d,dephosphorylation,,,,,,nan,nan,"indeed , chk1 s345 could be dephosphorylated in vitro by dis2 or human pp1 [ xref_bibr , xref_bibr ] .",pmc2954851,1,100,40,1,140
nras,protein,,,,p01111,,,braf,protein,,,uniprot,p15056,,,positive,i,none,,,,,,nan,nan,"in over 40 % of cases this is due to activating mutations in the serine threonine kinase braf , and in a further 20 % this is caused by mutations in nras .",pmc3378628,1,100,40,1,140
dna-pkcs,protein,,,,p78527,other,go:0005813,akt,protein family|protein complex,,,be,akt,other,go:0005813,positive,i,none,,,,,,nan,nan,"in addition , dna-pkcs could activate akt in response to genotoxic stresses [ xref_bibr ] .",pmc3317191,1,100,40,1,140
dna-pkcs,protein,,,,p78527,other,go:0005813,chk2,protein,,,uniprot,o96017,other,go:0005813,positive,d,phosphorylation,,cellosaurus:cvcl_0291,,,,nan,nan,"in hela cells , upon dna damage , ku70/80 drives dna-pkcs to phosphorylate scd of chk2 on centrosomes , kinetochores , and midbodies , stabilizing centrosomes and spindle formation in an unknown way and preventing mitotic catastrophe .",pmc4296918,1,100,40,1,140
npm,protein,,,,p06748,other,go:0005730,arf,protein,,,uniprot,q8n726,other,go:0005730,positive,i,none,,cellosaurus:cvcl_0554,,,,nan,nan,"npm mediated sequestration of arf to the nucleolus is reported to increase arf protein stability by preventing ubiquitin mediated degradation [ xref_bibr , xref_bibr , xref_bibr , xref_bibr , xref_bibr ] . ++++ oligomerisation of npm promotes accumulation of arf at the nucleolus but appears incompatible with mdm2 association ( xref_supplementary ) .",pmc4171619,1,100,40,1,140
npm,protein,,,,p06748,other,go:0005730,akt,protein family|protein complex,,,be,akt,other,go:0005730,negative,i,none,,,,,,nan,nan,"we have found that akt limits npm oligomerisation , which in turn restricts npm nucleolar localization and accumulation of arf at the nucleolus .",pmc4171619,1,100,40,1,140
npm,protein,,,,p06748,other,go:0005634 ++++ go:go:0005730,mdm2,protein,,,uniprot,q00987,other,go:0005634 ++++ go:go:0005730,negative,i,none,,cellosaurus:cvcl_0030,,,,nan,nan,"in order to investigate whether a npm and arf nucleoplasmic complex is responsible for inhibition of mdm2 , we performed large-scale stepwise purification of arf from hela nuclear lysates and identified a high molecular weight complex that elutes after consecutive fractionations ( ion exchange and size exclusion separation columns ) containing both npm and mdm2 in a highly purified protein fraction , indicating a strong molecular interaction between the constituents of the complex ( lower monoq fractions a11 & a12 , xref_supplementary ) . ++++ in agreement , failure to re-localize npm to the nucleoplasm prevents npm mediated inhibition of mdm2 [ xref_bibr ] . ++++ our results suggest that inhibition of mdm2 by npm and arf are not independent and respond to cellular stress via disruption of npm oligomerization . ++++ our data argues for a model whereby mdm2 is inhibited by a nucleoplasmic pool of npm associated arf .",pmc4171619,1,100,40,1,140
npm,protein,,,,p06748,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,uaz:cvcl_9115,,,,nan,nan,"conversely , npm -/- : p53 -/- mefs transfected with npm-wt and p53 r248h display increased stability of p53 upon expression myr-akt1 ( xref_supplementary ) .",pmc4171619,1,100,40,1,140
npm,protein,,,,p06748,cytoplasm,go:0005737,arf,protein,,,uniprot,q8n726,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,"indeed npm has been proposed to sequester arf in the nucleolus , preventing it from inhibiting mdm2 [ xref_bibr , xref_bibr ] .",pmc4171619,1,100,40,1,140
noxa1,protein,,,,q86ur1:[substitutionmutant],,,nox1,protein,,,uniprot,q9y5s8,,,positive,i,none,,,,,,nan,nan,"nevertheless , nox1 dependent ros generation is only slightly increased by the presence of noxa1 y110e and tks4 y508e indicating that there might be additional src target protein ( s ) which are needed for full nox1 activation .",pmc2993755,1,100,40,1,140
noxa,protein,,,,q13794,,,erk,protein family|protein complex,,,be,erk,,,positive,i,none,,,,,,nan,nan,"these results reveal that oncogenic activation of mek and erk drives noxa expression to promote autophagy , and suggest that noxa has an indirect anti-apoptosis role in melanoma cells under nutrient starvation conditions .",pmc4294377,1,100,40,1,140
noxa,protein,,,,q13794,,,braf,protein,,,uniprot,p15056,,,positive,i,none,,cellosaurus:cvcl_d548,,,,nan,nan,"moreover , deletion of creb binding site did not cause any further reduction in the transcriptional activity of the noxa promoter in braf v600e igr3 and braf wt mel-rm cells treated with u0126 .",pmc4294377,1,100,40,1,140
nras,protein,,,,p01111:[genericmutant],,,craf,protein,,,uniprot,p04049,,,positive,i,none,,,,,,nan,nan,"in melanoma , mutant nras activates this pathway utilizing craf rather than braf .",pmc4789776,1,100,40,1,140
death,protein family,,,,pf00531,mitochondria,go:0005739,caspase-9,protein,,,uniprot,p55211,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,activated caspase-9 propagates the death signal by activating caspase-3 and other caspases ( slee et al. 1999 ; zou et al. 1999 ) .,pmc2185587,1,100,40,1,140
nras,protein,,,,p01111:[genericmutant],,,mek,protein family|protein complex,,,be,mek,,,positive,i,none,,,,,,nan,nan,"in mutant nras xenograft models , targeting both mek and pi3k and mtor led to tumor regression but the effect on metastasis was not examined .",pmc4789776,1,100,40,1,140
dbc1,protein,,,,o60477,,,p53,protein,,,uniprot,p04637,,,negative,i,acetylation,,,,,,nan,nan,"curiously , when we analyzed the role of dbc1 in chk2 induced apoptosis , we found that dbc1 depletion does not affect cell death , as previously reported , although it reduces p53 acetylation and puma induction , but not parp1 cleavage . ++++ this route seems to be specifically based on the increase of p53 acetylation by dbc1 dependent sirt1 inhibition .",pmc4245943,1,100,40,1,140
cytochrome c,protein,,,,p99999,,,caspase-3,protein,,,uniprot,p42574,,,positive,i,none,,,,,,nan,nan,"using an antibody that recognizes cleaved and activated caspase-3 , we further analyzed caspase-3 processing induced by cytochrome c in the cell-free assay .",pmc2185587,1,100,40,1,140
nf-kappab,protein family|protein complex,,,,nfkappab,nucleus,go:0005634,akt,protein family|protein complex,,,be,akt,nucleus,go:0005634,positive,i,none,,,,,,nan,nan,"it should also be noted that akt can be activated by nf-kappab [ xref_bibr ] , suggesting the regulatory pathways utilized by these molecules is complex .",pmc1325242,1,100,40,1,140
d 2 r,protein,,,,q8is44,,,akt,protein family|protein complex,,,be,akt,,,positive,i,none,,cellosaurus:cvcl_s979,cl:cl:0000066,,,nan,nan,"the stimulation of dopamine d 2 receptor ( d 2 r ) by bromocriptine in pc12 cells ectopically expressing d 2 r ( pc12-d 2 r ) also induces transactivation of egfr involving src phosphorylation of y845 and leads to further signaling to the pi3k and akt pathway , cytoprotective responses against oxidative stresses and anti-apoptotic cell functions [ xref_bibr ] .",pmc3709701,1,100,40,1,140
d 2 r,protein,,,,q8is44,,,egfr,protein,,,uniprot,p00533,,,positive,i,none,,cellosaurus:cvcl_s979,cl:cl:0000066,,,nan,nan,"the stimulation of dopamine d 2 receptor ( d 2 r ) by bromocriptine in pc12 cells ectopically expressing d 2 r ( pc12-d 2 r ) also induces transactivation of egfr involving src phosphorylation of y845 and leads to further signaling to the pi3k and akt pathway , cytoprotective responses against oxidative stresses and anti-apoptotic cell functions [ xref_bibr ] .",pmc3709701,1,100,40,1,140
d 2 r,protein,,,,q8is44,,,pi3k,protein family|protein complex,,,be,pi3k,,,positive,i,none,,cellosaurus:cvcl_s979,cl:cl:0000066,,,nan,nan,"the stimulation of dopamine d 2 receptor ( d 2 r ) by bromocriptine in pc12 cells ectopically expressing d 2 r ( pc12-d 2 r ) also induces transactivation of egfr involving src phosphorylation of y845 and leads to further signaling to the pi3k and akt pathway , cytoprotective responses against oxidative stresses and anti-apoptotic cell functions [ xref_bibr ] .",pmc3709701,1,100,40,1,140
dbc1,protein,,,,o60477,,,chk2,protein,,,uniprot,o96017,,,negative,i,none,,,,,,nan,nan,"collectively , these data indicate that , at least in vitro , dbc1 and sirt1 are not substrates of chk2 kinase and that the n-terminus of dbc1 inhibits the activity of chk2 by binding to its kinase domain .",pmc4245943,1,100,40,1,140
dbc1,protein,,,,o60477,,,p53,protein,,,uniprot,p04637,,,positive,i,acetylation,,cellosaurus:cvcl_0042,,,,nan,nan,"as dbc1 induced p53 acetylation promotes p53 dependent transcriptional activity and apoptosis , we examined the effect of chk2 depletion on these events . ++++ indeed , although reggamma was found not to be implicated in the regulation of sirt1 activity towards p53 , in our cellular system we demonstrated that reggamma and its phosphorylation on ser247 by chk2 are necessary for the dbc1 dependent increase of p53 acetylation , further corroborating the hypothesis that this proteasome activator subunit could be the missing link between dbc1 and chk2 toward sirt1 activity inhibition . ++++ the results showed that the catalytic activity of chk2 is indispensable for dbc1 mediated induction of p53 acetylation and apoptosis . ++++ dbc1 mediated repression of sirt1 results in increased levels of p53 acetylation and upregulation of p53 mediated apoptosis after dna damage .",pmc4245943,1,100,40,1,140
nras,protein,,,,p01111:[genericmutant],,,mtor,protein,,,uniprot,p42345,,,positive,i,none,,,,,,nan,nan,"in mutant nras xenograft models , targeting both mek and pi3k and mtor led to tumor regression but the effect on metastasis was not examined .",pmc4789776,1,100,40,1,140
ngf,protein,,,,p01138,other,go:0097413,akt,protein family|protein complex,,,be,akt,other,go:0097413,negative,i,none,,,cl:cl:0011103,,,nan,nan,"in this regard , loss of akt signaling may be related to developing neuronal "" competence-to-die "" in response to cytochrome c since prolonged ngf withdrawal may progressively decrease pi 3-kinase / akt activity and lower the threshold for cytochrome c to initiate caspase activation .",pmc2185587,1,100,40,1,140
dbc1,protein,,,,o60477,,,puma,protein,,,uniprot,q96pg8,,,negative,i,acetylation,,,,,,nan,nan,"curiously , when we analyzed the role of dbc1 in chk2 induced apoptosis , we found that dbc1 depletion does not affect cell death , as previously reported , although it reduces p53 acetylation and puma induction , but not parp1 cleavage .",pmc4245943,1,100,40,1,140
p16,protein,,,,q96518,,,prb,protein,,,uniprot,p06400,,,negative,i,none,,,,,uberon:uberon:0000105,nan,nan,this function is indeed essential since the cdk4/6 inhibitor p16 or neutralization of cyclin d1 do not prevent cell cycle progression in prb defective cells [ xref_bibr - xref_bibr ] .,pmc1647274,1,100,40,1,140
dbc1,protein,,,,o60477.t,,,p53,protein,,,uniprot,p04637,,,positive,i,acetylation,,cellosaurus:cvcl_0042,,,,nan,nan,"although in unstressed cells neither dbc1 overexpression nor chk2 depletion affected p53 acetylation ( data not shown ) , in etoposide treated cells dbc1 overexpression raised p53 acetylation in chk2-proficient , but not in chk2 depleted cells .",pmc4245943,1,100,40,1,140
octapeptide,protein family,,,,pf03373,,,erk,protein family|protein complex,,,be,erk,,,positive,i,none,,cellosaurus:cvcl_s979,cl:cl:0000066,,,nan,nan,"in rat vascular smooth muscle cells , sii-angiotensin , a triply mutated angiotensin octapeptide ( ser 1 , ile 4 , ile 8 ) , and aii have been shown to promote erk and mapk activation in a manner that depends upon the src phosphorylation of y845 of egfr [ xref_bibr ] . ++++ in rat vascular smooth muscle cells , sii-angiotensin , a triply mutated angiotensin octapeptide ( ser 1 , ile 4 , ile 8 ) , and aii have been shown to promote erk and mapk activation in a manner that depends upon the src phosphorylation of y845 of egfr [ xref_bibr ] .",pmc3709701,1,100,40,1,140
