Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
pten,protein,,,,p60484,,,injury,bioprocess,,,go,go:0090303,,,negative,i,,,,,,,nan,nan,nan,pmc3606387,1,1,40,1,41
pten,protein,,,,p60484,,,glut1,gene,,,uniprot,p11166,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pten,protein,,,,p60484,,,mitogen-activated protein kinase,family,,,be,mapk,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,1,40,1,41
pten,protein,,,,p60484,,,eg5,protein,,,uniprot,p52732,,,positive,i,,,,,,,nan,nan,nan,pmc4980451,1,1,40,1,41
pten,protein,,,,p60484,,,embryogenesis,bioprocess,,,go,go:0009790,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,1,40,1,41
pip3,simplechemical,,,,hmdb10147,,,f-actin,protein,,,uniprot,q2y2m3,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,1,40,1,41
pip3,simplechemical,,,,hmdb10147,,,p-rex2a,protein,,,uaz,uaz29162,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,1,40,1,41
pten,protein,,,,p60484,,,g 1,protein,,,uniprot,p55008,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pten,protein,,,,p60484,,,energy metabolism,bioprocess,,,go,go:0006091,,,negative,i,,,,,,,nan,nan,nan,pmc4396696,1,1,40,1,41
pten,protein,,,,p60484,,,extracellular regulated protein kinases,protein,,,uaz,uaz12918,,,negative,i,,,,,,,nan,nan,nan,pmc6313102,1,1,40,1,41
pi3k,protein,,,,pi3k,,,pip,protein,,,uniprot,o95861,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,1,40,1,41
pten,protein,,,,p60484,,,kcl,simplechemical,,,pubchem,4873,,,positive,i,,,,,,,nan,nan,nan,pmc4740767,1,1,40,1,41
pi3k,protein,,,,pi3k,,,mtorc1,protein,,,be,mtorc1,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,1,40,1,41
pi3k,protein,,,,pi3k,,,glut4,protein,,,uniprot,p14672,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,1,40,1,41
phosphatase and tensin homolog,protein,,,,p60484,,,adhesion,bioprocess,,,go,go:0007155,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,1,40,1,41
pten,protein,,,,p60484,,,biogenesis,bioprocess,,,go,go:0044085,,,negative,i,,,,,,,nan,nan,nan,pmc5376652,1,1,40,1,41
pten,protein,,,,p60484,,,metastasis,bioprocess,,,mesh,d009362,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,1,40,1,41
pten,protein,,,,p60484,,,mek inhibitors,simplechemical,,,uaz,uaz00058,,,negative,i,,,,,,,nan,nan,nan,pmc4329810,1,1,40,1,41
pten,protein,,,,p60484,,,angiogenesis,bioprocess,,,go,go:0001525,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,1,40,1,41
pten,protein,,,,p60484,,,lactose,simplechemical,,,pubchem,440995,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pten,protein,,,,p60484,,,klhl24,protein,,,uniprot,q6tfl4,,,positive,i,,,,,,,nan,nan,nan,pmc4740767,1,1,40,1,41
pten,protein,,,,p60484,,,fancd2,protein,,,uniprot,q9bxw9,,,negative,i,,,,,,,nan,nan,nan,pmc4499867,1,1,40,1,41
pten,protein,,,,p60484,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc3606387,1,1,40,1,41
pten,protein,,,,p60484,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pi3k,protein,,,,pi3k,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,1,40,1,41
pi3k,protein,,,,pi3k,,,angiogenesis,bioprocess,,,go,go:0001525,,,positive,i,,,,,,,nan,nan,nan,pmc3683161,1,1,40,1,41
pi3k,protein,,,,pi3k,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,,,,,,,nan,nan,nan,pmc5376652,1,1,40,1,41
pten,protein,,,,p60484,,,3d,family,,,pfam,pf06725,,,negative,i,,,,,,,nan,nan,nan,pmc5974425,1,1,40,1,41
pi3k,protein,,,,pi3k,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc4301912,1,1,40,1,41
pten,protein,,,,p60484,,,tumor suppressor p53,protein,,,uniprot,p04637,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,1,40,1,41
pten,protein,,,,p60484,,,death,family,,,pfam,pf00531,,,negative,i,,,,,,,nan,nan,nan,pmc4396696,1,1,40,1,41
pten,protein,,,,p60484,,,ppar,gene,,,uniprot,q07869,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pten,protein,,,,p60484,,,smc,family,,,interpro,ipr024704,,,negative,i,,,,,,,nan,nan,nan,pmc3606387,1,1,40,1,41
s6k1,protein,,,,p23443,,,mtorc2,protein,,,be,mtorc2,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,1,40,1,41
mammalian target of rapamycin,protein,,,,p42345,,,translation,bioprocess,,,go,go:0006412,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
rac,protein,,,,p31749,,,phosphatase,family,,,pfam,pf15698,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,1,40,1,41
pten,protein,,,,p60484,,,β-casein,protein,,,uaz,uaz29176,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pten,protein,,,,p60484,,,vegfr,family,,,be,vegfr,,,negative,i,,,,,,,nan,nan,nan,pmc4854392,1,1,40,1,41
pten,protein,,,,p60484,,,vegf,protein,,,uniprot,p15692,,,negative,i,,,,,,,nan,nan,nan,pmc5070632,1,1,40,1,41
pten,protein,,,,p60484,,,death,family,,,pfam,pf00531,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,1,40,1,41
pten,protein,,,,p60484,,,tgfβ,family,,,uaz,uaz00333,,,positive,i,,,,,,,nan,nan,nan,pmc4714667,1,1,40,1,41
pten,protein,,,,p60484,,,stat5,family,,,be,stat5,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pten,protein,,,,p60484,,,sp,protein,,,uniprot,q03403,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,1,40,1,41
pten,protein,,,,p60484,,,prkcb,protein,,,uniprot,p05771,,,positive,i,,,,,,,nan,nan,nan,pmc4740767,1,1,40,1,41
pten,protein,,,,p60484,,,slc2a3,protein,,,uniprot,p11169,,,positive,i,,,,,,,nan,nan,nan,pmc4740767,1,1,40,1,41
pten,protein,,,,p60484,,,py342,site,,,uaz,uaz29487,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,1,40,1,41
pten,protein,,,,p60484,,,prlr,gene,,,uniprot,o75365,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,1,40,1,41
pten,protein,,,,p60484,,,sf1670,protein,,,uaz,uaz20087,,,negative,i,,,,,,,nan,nan,nan,pmc5688649,1,1,40,1,41
pten,protein,,,,p60484,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,1,40,1,41
pten,protein,,,,p60484,,,result,simplechemical,,,pubchem,4594,,,negative,i,,,,,,,nan,nan,nan,pmc4980451,1,1,40,1,41
pten,protein,,,,p60484,,,ptenp1,protein,,,uaz,uaz29125,,,positive,i,,,,,,,nan,nan,nan,pmc4351423,1,1,40,1,41
tgfβ,family,,,,uaz00333,,,emt,protein,,,uniprot,o75751,,,positive,i,,,,,,,"nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan","pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667,pmc4714667",16,0.1,39,1,40.6
pip3,simplechemical,,,,hmdb10147,,,pi3k,protein,,,be,pi3k,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3978343,pmc4329810",2,10,20,1,40
akt,family,,,,akt,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,,,,,,,"nan,nan,nan,nan,nan","nan,nan,nan,nan,nan","nan,nan,nan,nan,nan","pmc3606387,pmc3606387,pmc3606387,pmc3775430,pmc5376652",5,0.1,39,1,39.5
tgfβ,family,,,,uaz00333,,,fak,protein,,,uniprot,q05397,,,positive,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc4714667,pmc4714667,pmc4714667,pmc4714667",4,0.1,39,1,39.4
akt,family,,,,akt,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc4933753,pmc5376652,pmc5706501,pmc4515857",4,0.1,39,1,39.4
tgfβ,family,,,,uaz00333,,,akt,family,,,be,akt,,,positive,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc4714667,pmc4714667,pmc4714667,pmc4714667",4,0.1,39,1,39.4
phosphatase,family,,,,pf15698,,,pi3-kinase,protein,,,be,pi3k,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc5491373,pmc5491373,pmc4980451",3,0.1,39,1,39.3
pten,gene,,,,p60484,,,cell proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc5706501,pmc5706501,pmc5706501",3,0.1,39,1,39.3
de,simplechemical,,,,151403,,,tgfβ,family,,,uaz,uaz00333,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc4714667,pmc4714667,pmc4714667",3,0.1,39,1,39.3
phosphatase,family,,,,pf15698,,,tgfβ,family,,,uaz,uaz00333,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc4714667,pmc4714667,pmc4714667",3,0.1,39,1,39.3
bmi1,protein,,,,p35226,,,p14 arf,gene,,,uniprot,q8n726,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc2777864,pmc2777864,pmc2777864",3,0.1,39,1,39.3
bmi1,protein,,,,p35226,,,htert,protein,,,uaz,uaz11551,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc2777864,pmc2777864,pmc2777864",3,0.1,39,1,39.3
bmi1,protein,,,,p35226,,,akt,family,,,be,akt,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc2777864,pmc2777864,pmc2777864",3,0.1,39,1,39.3
pten-sh-3p21,protein,,,,uaz29311,,,ppp2ca,protein,,,uniprot,p67775,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc4933753,pmc4933753,pmc4933753",3,0.1,39,1,39.3
htert promoter,protein,,,,uaz28885,,,bmi1,protein,,,uniprot,p35226,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc2777864,pmc2777864,pmc2777864",3,0.1,39,1,39.3
pten-δ,protein,,,,uaz29529,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc6025732,pmc6025732,pmc6025732",3,0.1,39,1,39.3
pten-sh-3p21,protein,,,,uaz29311,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc4933753,pmc4933753,pmc4933753",3,0.1,39,1,39.3
pten-sh-3p21,protein,,,,uaz29311,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc4933753,pmc4933753,pmc4933753",3,0.1,39,1,39.3
ubiquitin,protein,,,,p0cg47,,,polyubiquitin chains,protein,,,uaz,uaz12079,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5491373,pmc5491373",2,0.1,39,1,39.2
tgfβ,family,,,,uaz00333,,,emt,protein,,,uniprot,o75751,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4714667,pmc4714667",2,0.1,39,1,39.2
pten,gene,,,,p60484,,,akt,family,,,be,akt,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5706501,pmc5706501",2,0.1,39,1,39.2
bcr,protein,,,,p11274,,,localization,bioprocess,,,go,go:0051179,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4329810,pmc4329810",2,0.1,39,1,39.2
akt,family,,,,akt,,,translation,bioprocess,,,go,go:0006412,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4092105,pmc4092105",2,0.1,39,1,39.2
prl,protein,,,,p01236,,,lactose,simplechemical,,,pubchem,440995,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4092105,pmc4092105",2,0.1,39,1,39.2
bmi1,protein,,,,p35226,,,htert,protein,,,uaz,uaz11551,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc2777864,pmc2777864",2,0.1,39,1,39.2
akt,family,,,,akt,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5070632,pmc6313102",2,0.1,39,1,39.2
bmi1,protein,,,,p35226,,,p16 ink4a,protein,,,uniprot,p42771,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc2777864,pmc2777864",2,0.1,39,1,39.2
tgfβ,family,,,,uaz00333,,,fig,protein,,,uniprot,q9hd26,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4714667,pmc4714667",2,0.1,39,1,39.2
akt,family,,,,akt,,,cell growth,bioprocess,,,go,go:0016049,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4396696,pmc5376652",2,0.1,39,1,39.2
ubiquitin,protein,,,,p0cg47,,,localization,bioprocess,,,go,go:0051179,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5491373,pmc5491373",2,0.1,39,1,39.2
acid,simplechemical,,,,444212,,,localization,bioprocess,,,go,go:0051179,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5491373,pmc5491373",2,0.1,39,1,39.2
insulin,protein,,,,p01308,,,glucose,simplechemical,,,hmdb,hmdb06564,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4329810,pmc6046409",2,0.1,39,1,39.2
pten-δ,protein,,,,uaz29529,,,adhesion,bioprocess,,,go,go:0007155,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6025732,pmc6025732",2,0.1,39,1,39.2
mbh,protein,,,,uaz06920,,,pten-l,protein,,,uaz,uaz29191,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4700475,pmc4700475",2,0.1,39,1,39.2
pten4a,protein,,,,uaz29244,,,tgfβ,family,,,uaz,uaz00333,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4714667,pmc4714667",2,0.1,39,1,39.2
pten-δ,protein,,,,uaz29529,,,rcc,simplechemical,,,pubchem,10985033,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6025732,pmc6025732",2,0.1,39,1,39.2
phosphatidylinositol,simplechemical,,,,53477912,,,biphosphate,simplechemical,,,pubchem,3681305,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5650370,pmc5650370",2,0.1,39,1,39.2
ptk6,protein,,,,q13882,,,metastasis,bioprocess,,,mesh,d009362,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5688148,pmc5688148",2,0.1,39,1,39.2
phosphatase,family,,,,pf15698,,,emt,protein,,,uniprot,o75751,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4714667,pmc4714667",2,0.1,39,1,39.2
phosphatase,family,,,,pf15698,,,akt,family,,,be,akt,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4743836,pmc4980451",2,0.1,39,1,39.2
p27,protein,,,,p40305,,,cell cycle,bioprocess,,,go,go:0007049,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4580399,pmc4580399",2,0.1,39,1,39.2
p21,protein,,,,p38936,,,cell proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6046409,pmc6046409",2,0.1,39,1,39.2
thioredoxin,protein,,,,p10599,,,step,protein,,,uniprot,p54829,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
pten-δ,protein,,,,uaz29529,,,akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc6025732,1,0.1,39,1,39.1
pten-δ,protein,,,,uaz29529,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,,,,,,,nan,nan,nan,pmc6025732,1,0.1,39,1,39.1
pten-sh-mut,protein,,,,uaz29341,,,ap-1,protein,,,be,ap1,,,positive,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
pten-δ,protein,,,,uaz29529,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6025732,1,0.1,39,1,39.1
tensin,protein,,,,q04205,,,tumor microenvironment,bioprocess,,,mesh,d059016,,,negative,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
tensin,protein,,,,q04205,,,phosphoinositide-3-kinase,protein,,,uaz,uaz00053,,,negative,i,,,,,,,nan,nan,nan,pmc3799284,1,0.1,39,1,39.1
tgfβ,family,,,,uaz00333,,,gfp,family,,,pfam,pf01353,,,negative,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,src,family,,,be,src,,,positive,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
pten-sh-3p21,protein,,,,uaz29311,,,luciferase,protein,,,uniprot,p08659,,,negative,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
van,protein,,,,q15025,,,f-actin,protein,,,uniprot,q2y2m3,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
vegf,protein,,,,p15692,,,metastasis,bioprocess,,,mesh,d009362,,,positive,i,,,,,,,nan,nan,nan,pmc5070632,1,0.1,39,1,39.1
wildpten,protein,,,,uaz29692,,,e-cadherin,protein,,,uniprot,p12830,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
wildpten,protein,,,,uaz29692,,,twist,protein,,,uniprot,q15672,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
α,simplechemical,,,,uaz00180,,,luciferase,protein,,,uniprot,p08659,,,negative,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
α,simplechemical,,,,uaz00180,,,p-akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
β,protein,,,,uaz02627,,,tgfβ,family,,,uaz,uaz00333,,,positive,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
β-catenin,protein,,,,uaz03114,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
β-catenin,protein,,,,uaz03114,,,survivin,gene,,,uniprot,q4r1j6,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
vegf,protein,,,,p15692,,,em,simplechemical,,,pubchem,6426949,,,positive,i,,,,,,,nan,nan,nan,pmc5070632,1,0.1,39,1,39.1
stradα,gene,,,,uaz29520,,,lkb1,protein,,,uniprot,q15831,,,positive,i,,,,,,,nan,nan,nan,pmc5974425,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,transcription,bioprocess,,,go,go:0006351,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
stat5,family,,,,stat5,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,β-catenin,protein,,,uaz,uaz03114,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,sam68,protein,,,uniprot,q07666,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,rna-binding,family,,,pfam,pf01877,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
rest,protein,,,,q13127,,,scg3,protein,,,uniprot,q8wxd2,,,negative,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
rictor,protein,,,,q6r327,,,mtorc1/2 inhibitor,simplechemical,,,uaz,uaz29710,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
rictor,protein,,,,q6r327,,,mtorc2,protein,,,be,mtorc2,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
ros,simplechemical,,,,chebi:26523,,,i/r,protein,,,uniprot,p06213,,,positive,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
ros,simplechemical,,,,chebi:26523,,,localization,bioprocess,,,go,go:0051179,,,positive,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
s6k1,gene,,,,p23443,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
smad4,protein,,,,q13485,,,cdk inhibitors,simplechemical,,,uaz,uaz06969,,,positive,i,,,,,,,nan,nan,nan,pmc5784229,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,fyn,protein,,,uniprot,p06241,,,positive,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
smad4,protein,,,,q13485,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5784229,1,0.1,39,1,39.1
smad4,protein,,,,q13485,,,invasion,bioprocess,,,mesh,d009361,,,positive,i,,,,,,,nan,nan,nan,pmc5784229,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,emt,protein,,,uniprot,o75751,,,positive,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
ptenwild,protein,,,,uaz29671,,,tgfβ,family,,,uaz,uaz00333,,,negative,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
ptenp1 transcripts,protein,,,,uaz29124,,,ptenp1,protein,,,uaz,uaz29125,,,positive,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
pten4a,protein,,,,uaz29244,,,twist,protein,,,uniprot,q15672,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
sos,family,,,,sos,,,gab1,protein,,,uniprot,q13480,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
pten4a,protein,,,,uaz29244,,,emt,protein,,,uniprot,o75751,,,positive,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
sos,family,,,,sos,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
sos,family,,,,sos,,,mitogen-activated protein kinase,family,,,be,mapk,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
pten4a,protein,,,,uaz29244,,,emt,protein,,,uniprot,o75751,,,negative,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
srebp1,gene,,,,p36956,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
start,family,,,,pf01852,,,α,simplechemical,,,uaz,uaz00180,,,positive,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
rad51,protein,,,,q06609,,,double-strand break repair,bioprocess,,,go,go:0006302,,,positive,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
β-catenin,protein,,,,uaz03114,,,wnt,family,,,be,wnt,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
janus kinase 2,protein,,,,o60674,,,prl,protein,,,uniprot,p01236,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
grb2,protein,,,,p62993,,,gab1,protein,,,uniprot,q13480,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
glucose,simplechemical,,,,hmdb06564,,,β-casein,protein,,,uaz,uaz29176,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
glucose,simplechemical,,,,hmdb06564,,,oxidative phosphorylation,bioprocess,,,go,go:0006119,,,negative,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
gfp-ferm-pdz2 construct,protein,,,,uaz29518,,,ptpl1,protein,,,uniprot,q12923,,,negative,i,,,,,,,nan,nan,nan,pmc5974425,1,0.1,39,1,39.1
gain,family,,,,pf16489,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
g-protein,family,,,,g_protein,,,class i pi3ks,protein,,,uaz,uaz29141,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
foxo1,protein,,,,q12778,,,p27,protein,,,uniprot,p40305,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
foxo1,protein,,,,q12778,,,p21,protein,,,uniprot,p38936,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
foxo1,protein,,,,q12778,,,cell proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,tube,protein,,,uniprot,q9ujt0,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,invasion,bioprocess,,,mesh,d009361,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
akt,family,,,,akt,,,metabolism,bioprocess,,,go,go:0008152,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
akt,family,,,,akt,,,mtorc1/2 inhibitor,simplechemical,,,uaz,uaz29710,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc6313102,1,0.1,39,1,39.1
