Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
p21,protein,,,,p38936,,,cdk4,protein,,,uniprot,p11802,,,negative,i,none,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","on the other hand , p21 dependent inhibition of cdk4 activation might also explain the stronger resistance of prb-proficient cells to the apoptotic effect of these different treatments , which might be exploited to protect normal cells and hence allow more aggressive treatments of prb deficient tumors xref_bibr , xref_bibr .,on the other hand , p21 dependent inhibition of cdk4 activation might also explain the stronger resistance of prb-proficient cells to the apoptotic effect of these different treatments , which might be exploited to protect normal cells and hence allow more aggressive treatments of prb deficient tumors xref_bibr , xref_bibr .,on the other hand , p21 dependent inhibition of cdk4 activation might also explain the stronger resistance of prb-proficient cells to the apoptotic effect of these different treatments , which might be exploited to protect normal cells and hence allow more aggressive treatments of prb deficient tumors xref_bibr , xref_bibr .,on the other hand , p21 dependent inhibition of cdk4 activation might also explain the stronger resistance of prb-proficient cells to the apoptotic effect of these different treatments , which might be exploited to protect normal cells and hence allow more aggressive treatments of prb deficient tumors xref_bibr , xref_bibr .","pmc3667761,pmc3667761,pmc3667761,pmc3667761",4,10,38,1,78
4ebp1,protein,,,,q13541,,,mtor,protein,,,uniprot,p42345,,,positive,i,none,,cellosaurus:cvcl_0030,,,,"nan,nan,nan,nan","nan,nan,nan,nan","the fact that 4ebp1 is a direct target of mtor and that 4ebp1 is hyperphosphorylated at all the 4 sites suggests that mtor is more activated in pc3 in comparison to pc3bm and hela .,the fact that 4ebp1 is a direct target of mtor and that 4ebp1 is hyperphosphorylated at all the 4 sites suggests that mtor is more activated in pc3 in comparison to pc3bm and hela .,the fact that 4ebp1 is a direct target of mtor and that 4ebp1 is hyperphosphorylated at all the 4 sites suggests that mtor is more activated in pc3 in comparison to pc3bm and hela .,the fact that 4ebp1 is a direct target of mtor and that 4ebp1 is hyperphosphorylated at all the 4 sites suggests that mtor is more activated in pc3 in comparison to pc3bm and hela .","pmc3010991,pmc3010991,pmc3010991,pmc3010991",4,10,38,1,78
cdk4,protein,,,,p11802,,,p21,protein,,,uniprot,p38936,,,positive,i,none,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","our data indicate that p21 inhibitory activity can be deactivated inside the inhibited cyclin d and cdk4 complex by other active cdk4 complexes .,our data indicate that p21 inhibitory activity can be deactivated inside the inhibited cyclin d and cdk4 complex by other active cdk4 complexes .,our data indicate that p21 inhibitory activity can be deactivated inside the inhibited cyclin d and cdk4 complex by other active cdk4 complexes .,our data indicate that p21 inhibitory activity can be deactivated inside the inhibited cyclin d and cdk4 complex by other active cdk4 complexes .","pmc3667761,pmc3667761,pmc3667761,pmc3667761",4,10,38,1,78
cdk4,protein,,,,p11802,,,p21,protein,,,uniprot,p38936,,,positive,d,phosphorylation,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","all together , experiments on transfected cho cells further established the correlation between t172 phosphorylation of cdk4 and s130 phosphorylation of p21 .,all together , experiments on transfected cho cells further established the correlation between t172 phosphorylation of cdk4 and s130 phosphorylation of p21 .,all together , experiments on transfected cho cells further established the correlation between t172 phosphorylation of cdk4 and s130 phosphorylation of p21 .,all together , experiments on transfected cho cells further established the correlation between t172 phosphorylation of cdk4 and s130 phosphorylation of p21 .","pmc3667761,pmc3667761,pmc3667761,pmc3667761",4,10,38,1,78
cdk4,protein,,,,p11802,,,p21,protein,,,uniprot,p38936,,,positive,d,phosphorylation,,cellosaurus:cvcl_0291,,,,"nan,nan,nan,nan","nan,nan,nan,nan","we observed that cdk4 and cdk6 , associated with cyclin d3 and cyclin d1 , also phosphorylated p21 complexed with d-type cyclins and cdk4 in vitro ( xref_fig ; xref_supplementary ) .,we observed that cdk4 and cdk6 , associated with cyclin d3 and cyclin d1 , also phosphorylated p21 complexed with d-type cyclins and cdk4 in vitro ( xref_fig ; xref_supplementary ) .,we observed that cdk4 and cdk6 , associated with cyclin d3 and cyclin d1 , also phosphorylated p21 complexed with d-type cyclins and cdk4 in vitro ( xref_fig ; xref_supplementary ) .,we observed that cdk4 and cdk6 , associated with cyclin d3 and cyclin d1 , also phosphorylated p21 complexed with d-type cyclins and cdk4 in vitro ( xref_fig ; xref_supplementary ) .","pmc3667761,pmc3667761,pmc3667761,pmc3667761",4,10,38,1,78
gsk-3beta,protein,,,,p49841,,,4ebp1,protein,,,uniprot,q13541,,,positive,d,phosphorylation,,,,,,"nan,nan,nan","nan,nan,nan","these results suggest that gsk-3beta could participate in the direct phosphorylation of 4ebp1 at thr70 , thr37/46 , and ser65 , as reported for s6k [ xref_bibr ] . ++++ therefore , we here provide the evidence that gsk-3beta can directly phosphorylate 4ebp1 at thr37/46 , thr70 , and ser65 , possibly in sequential order .,these results suggest that gsk-3beta could participate in the direct phosphorylation of 4ebp1 at thr70 , thr37/46 , and ser65 , as reported for s6k [ xref_bibr ] . ++++ therefore , we here provide the evidence that gsk-3beta can directly phosphorylate 4ebp1 at thr37/46 , thr70 , and ser65 , possibly in sequential order .,these results suggest that gsk-3beta could participate in the direct phosphorylation of 4ebp1 at thr70 , thr37/46 , and ser65 , as reported for s6k [ xref_bibr ] .","pmc4936323,pmc4936323,pmc4936323",3,10,38,1,68
chk2,protein,,,,o96017,,,p53,protein,,,uniprot,p04637,,,positive,d,phosphorylation,,,,,,"nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan","atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo .,atm , atr , and dna-pk phosphorylate p53 on s15 , while chk1 and chk2 phosphorylate p53 on s20 which stabilize p53 by preventing binding to mdm2 [ xref_bibr - xref_bibr ] .,a study published in 2000 reported that , upon dna damage , chk2 phosphorylates p53 on ser20 .,atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo .,atm , atr , and dna-pk phosphorylate p53 on s15 , while chk1 and chk2 phosphorylate p53 on s20 which stabilize p53 by preventing binding to mdm2 [ xref_bibr - xref_bibr ] .,a study published in 2000 reported that , upon dna damage , chk2 phosphorylates p53 on ser20 .","pmc2817464,pmc2954851,pmc4296918,pmc2817464,pmc2954851,pmc4296918",6,10,1,1,61
chk2,protein,,,,o96017,,,p53,protein,,,uniprot,p04637,,,positive,d,phosphorylation,,cellosaurus:cvcl_0060,,,,"nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan","atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo .,atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo .,atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .","pmc2817464,pmc2817464,pmc2817464,pmc2817464,pmc2817464,pmc2817464",6,10,1,1,61
chk1,protein,,,,o14757,,,p53,protein,,,uniprot,p04637,,,positive,d,phosphorylation,,cellosaurus:cvcl_0060,,,,"nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan","the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .,the chk1 and chk2 kinases phosphorylate p53 at s366 , s378 and t387 .","pmc2817464,pmc2817464,pmc2817464,pmc2817464,pmc2817464,pmc2817464",6,10,1,1,61
cdk4,protein,,,,p11802,other,sl-0276,rb,protein,,,uniprot,p06400,other,sl-0276,negative,i,phosphorylation,,,,,,"nan,nan","nan,nan","cdk4 deficiency in mice can limit tumor cell proliferation either directly by affecting rb phosphorylation in the tumor cell , or indirectly by preventing the elaboration of a growth permissive tumor microenvironment [ xref_bibr - xref_bibr ] .,cdk4 deficiency in mice can limit tumor cell proliferation either directly by affecting rb phosphorylation in the tumor cell , or indirectly by preventing the elaboration of a growth permissive tumor microenvironment [ xref_bibr - xref_bibr ] .","pmc4480747,pmc4480747",2,10,38,1,58
cdk4,protein,,,,p11802,,,rb1,protein,,,uniprot,p06400,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","a peptide bearing the 84-103 ( daaregflatlvvhragar ) sequence of p16 ink4a that interacts with cdk4 and cdk6 was found to inhibit phosphorylation of rb1 by cdk4 and cyclin d1 in vitro , and block cell cycle progression when fused to penetratin or tat , in several cancer cell lines but not in an rb1 negative cell line [ xref_bibr , xref_bibr ] ( xref_fig a , b ) .,a peptide bearing the 84-103 ( daaregflatlvvhragar ) sequence of p16 ink4a that interacts with cdk4 and cdk6 was found to inhibit phosphorylation of rb1 by cdk4 and cyclin d1 in vitro , and block cell cycle progression when fused to penetratin or tat , in several cancer cell lines but not in an rb1 negative cell line [ xref_bibr , xref_bibr ] ( xref_fig a , b ) .","pmc4381256,pmc4381256",2,10,38,1,58
egfr,protein,,,,p00533,,,src,protein family|protein complex,,,be,src,,,positive,i,generic_event,,cellosaurus:cvcl_5594,,,,"nan,nan","nan,nan","crosstalk of met with the src and egfr signaling pathway has also been demonstrated in bladder carcinoma cells , in which serum independent growth of the cells requires the activation of egfr and src , which leads to the phosphorylation of met on y1003 [ xref_bibr ] .,crosstalk of met with the src and egfr signaling pathway has also been demonstrated in bladder carcinoma cells , in which serum independent growth of the cells requires the activation of egfr and src , which leads to the phosphorylation of met on y1003 [ xref_bibr ] .","pmc3709701,pmc3709701",2,10,38,1,58
egfr,protein,,,,p00533,,,src,protein family|protein complex,,,be,src,,,positive,i,none,,cellosaurus:cvcl_0045,,,,"nan,nan","nan,nan","considering a substantial src contribution to gab1 phosphorylation under various conditions , the model explains this observation by the fact that src is preferably activated by egfr and not by ir .,considering a substantial src contribution to gab1 phosphorylation under various conditions , the model explains this observation by the fact that src is preferably activated by egfr and not by ir .","pmc2683723,pmc2683723",2,10,38,1,58
egfr,protein,,,,p00533,other,go:0016020,src,protein family|protein complex,,,be,src,other,go:0016020,positive,i,none,,,,,,"nan,nan","nan,nan","in the model , these kinases are linked to src activity , which is differently stimulated by egfr or ir . ++++ importantly in the model , src is strongly activated by egfr and more weakly by ir .,in the model , these kinases are linked to src activity , which is differently stimulated by egfr or ir . ++++ importantly in the model , src is strongly activated by egfr and more weakly by ir .","pmc2683723,pmc2683723",2,10,38,1,58
cdk4,protein,,,,p11802,,,p-rb,protein,,,uniprot,p06400,,,negative,i,none,,cellosaurus:cvcl_1547,,,,"nan,nan","nan,nan","we confirmed that cdk4 sirna efficiently abolished p-rb as well as cdk4 mrna and protein expression ( xref_fig ) .,we confirmed that cdk4 sirna efficiently abolished p-rb as well as cdk4 mrna and protein expression ( xref_fig ) .","pmc3742489,pmc3742489",2,10,38,1,58
cdk4,protein,,,,p11802.t,,,rb,protein,,,uniprot,p06400,,,positive,i,phosphorylation,,,,,,"nan,nan","nan,nan","ras and cdk4 co-expression promotes rb phosphorylation , ultimately resulting in human invasive neoplasm .,29 therefore , we suggest that galectin-3 increases both the expression and activation of the cyclin d1 and cdk4 complex and consequently leads to hyperphosphorylation of rb .","pmc3742489,pmc4211374",2,10,38,1,58
atm,protein,,,,q13315,,,e2f1,protein,,,uniprot,q01094,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","atm and chk2 phosphorylate e2f1 on s31 and s364 , respectively , which leads to e2f stabilization [ xref_bibr , xref_bibr ] .,atm and chk2 phosphorylate e2f1 on s31 and s364 , respectively , which leads to e2f stabilization [ xref_bibr , xref_bibr ] .","pmc2954851,pmc2954851",2,10,38,1,58
vegf,protein,,,,p15692,other,go:0005925,src,protein family|protein complex,,,be,src,other,go:0005925,positive,i,none,,,cl:cl:0000066,,uberon:uberon:0002067,"nan,nan","nan,nan","however , inhibition of alphavbeta5 has no effect on vegf stimulated src kinase activity ( unpublished data ) . ++++ we find that vegf stimulated src activity in chick embryo blood vessels induces the coupling of focal adhesion kinase ( fak ) to integrin alphavbeta5 , a critical event in vegf mediated signaling and biological responsiveness . ++++ these results provide genetic evidence in mice to corroborate the finding that the vegf induced phosphorylation of fak and the association of phosphorylated fak with alphavbeta5 depend on vegf mediated src kinase activity . ++++ to substantiate the vegf mediated src requirement for the fak and alphavbeta5 association , mice lacking pp60 c-src were injected with vegf , and the injected tissues analyzed for fak phosphorylation and assembly of the fak and alphavbeta5 complex . ++++ these findings indicate that vegf induced src activity and the phosphorylation of y861 in fak contribute to the formation of a fak and alphavbeta5 complex .,however , inhibition of alphavbeta5 has no effect on vegf stimulated src kinase activity ( unpublished data ) . ++++ we find that vegf stimulated src activity in chick embryo blood vessels induces the coupling of focal adhesion kinase ( fak ) to integrin alphavbeta5 , a critical event in vegf mediated signaling and biological responsiveness . ++++ these results provide genetic evidence in mice to corroborate the finding that the vegf induced phosphorylation of fak and the association of phosphorylated fak with alphavbeta5 depend on vegf mediated src kinase activity . ++++ to substantiate the vegf mediated src requirement for the fak and alphavbeta5 association , mice lacking pp60 c-src were injected with vegf , and the injected tissues analyzed for fak phosphorylation and assembly of the fak and alphavbeta5 complex . ++++ these findings indicate that vegf induced src activity and the phosphorylation of y861 in fak contribute to the formation of a fak and alphavbeta5 complex .","pmc2173263,pmc2173263",2,10,38,1,58
gsk3beta,protein,,,,p49841,,,tsc2,protein,,,uniprot,p49815,,,positive,i,phosphorylation,,,,,,"nan,nan","nan,nan","another signaling pathway which impinges on mtorc1 is the wnt and gsk3beta cascade [ xref_bibr ] , as it has been documented that wnt stimulation could activate mtorc1 by inhibiting the tsc2 phosphorylation driven by gsk3beta [ xref_bibr ] ( xref_fig ) .,another signaling pathway which impinges on mtorc1 is the wnt and gsk3beta cascade [ xref_bibr ] , as it has been documented that wnt stimulation could activate mtorc1 by inhibiting the tsc2 phosphorylation driven by gsk3beta [ xref_bibr ] ( xref_fig ) .","pmc3837323,pmc3837323",2,10,38,1,58
chk2,protein,,,,o96017,,,e2f1,protein,,,uniprot,q01094,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","atm and chk2 phosphorylate e2f1 on s31 and s364 , respectively , which leads to e2f stabilization [ xref_bibr , xref_bibr ] .,atm and chk2 phosphorylate e2f1 on s31 and s364 , respectively , which leads to e2f stabilization [ xref_bibr , xref_bibr ] .","pmc2954851,pmc2954851",2,10,38,1,58
erk1,protein,,,,p27361,,,rac1,protein,,,uniprot,p63000,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","using affinity purified recombinant his tagged fusion proteins , we showed by in vitro erk kinase assay that rhoa , rac1 , and cdc42 were all phosphorylated by the activated erk1 .,using affinity purified recombinant his tagged fusion proteins , we showed by in vitro erk kinase assay that rhoa , rac1 , and cdc42 were all phosphorylated by the activated erk1 .","pmc4729484,pmc4729484",2,10,38,1,58
cdk4,protein,,,,p11802,,,prb,protein,,,uniprot,p06400,,,positive,i,phosphorylation,,,,,,"nan,nan","nan,nan","the cell cycle commitment at the restriction ( r ) point in g1 phase is initiated by inactivating phosphorylations of the central cell cycle and tumor suppressor prb by cdk4 and cdk6 , which are activated by d-type cyclins induced by mitogenic and oncogenic signaling xref_bibr - xref_bibr .,the cell cycle commitment at the restriction ( r ) point in g1 phase is initiated by inactivating phosphorylations of the central cell cycle and tumor suppressor prb by cdk4 and cdk6 , which are activated by d-type cyclins induced by mitogenic and oncogenic signaling xref_bibr - xref_bibr .","pmc3667761,pmc3667761",2,10,38,1,58
cdk4,protein,,,,p11802,,,rb,protein,,,uniprot,p06400,,,negative,i,none,,,cl:cl:0000037,,,"nan,nan","nan,nan","cdk4 inhibition can induce rb positive cells to exit the cell cycle into a non proliferative state , however , this can take the form of either quiescence , which is readily reversible , or senescence , which is more stable .,cdk4 inhibition can induce rb positive cells to exit the cell cycle into a non proliferative state , however , this can take the form of either quiescence , which is readily reversible , or senescence , which is more stable .","pmc4480747,pmc4480747",2,10,38,1,58
cdk4,protein,,,,p11802,,,rb,protein,,,uniprot,p06400,,,positive,d,phosphorylation,,cellosaurus:cvcl_0145,,,,"nan,nan","nan,nan","cyclin d binds to cdk4 , forming the active cyclin d and cdk4 complex , the cyclin d and cdk4 complex phosphorylates and inactivates the rb .,cyclin d binds to cdk4 , forming the active cyclin d and cdk4 complex , the cyclin d and cdk4 complex phosphorylates and inactivates the rb .","pmc3730417,pmc3730417",2,10,38,1,58
cdk4,protein,,,,p11802,,,rb,protein,,,uniprot,p06400,,,positive,i,phosphorylation,,,,,,"nan,nan","nan,nan","immunoblots for total rb showed accumulation of the slower migrating hyperphosphorylated forms of rb after the switch to 11 mm glucose , and cdk4 knockdown clearly inhibited the hyperphosphorylation of rb . ++++ thus , these data using insulinoma cells demonstrate that cdk4 depletion inhibits site specific rb phosphorylation and cell cycle stimulation in this cell type , whereas cdk2 depletion has minimal effect on these molecular processes .,immunoblots for total rb showed accumulation of the slower migrating hyperphosphorylated forms of rb after the switch to 11 mm glucose , and cdk4 knockdown clearly inhibited the hyperphosphorylation of rb . ++++ thus , these data using insulinoma cells demonstrate that cdk4 depletion inhibits site specific rb phosphorylation and cell cycle stimulation in this cell type , whereas cdk2 depletion has minimal effect on these molecular processes .","pmc4135037,pmc4135037",2,10,38,1,58
cdk4,protein,,,,p11802,,,prb,protein,,,uniprot,p06400,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","the oncoprotein gankyrin [ xref_bibr ] is a seven-ankyrin-repeat protein that interacts with prb , increases phosphorylation of prb by cdk4 , and also increases the binding of p53 to mdm2 [ xref_bibr ] .,the oncoprotein gankyrin [ xref_bibr ] is a seven-ankyrin-repeat protein that interacts with prb , increases phosphorylation of prb by cdk4 , and also increases the binding of p53 to mdm2 [ xref_bibr ] .","pmc1647274,pmc1647274",2,10,38,1,58
pdk-2,protein,,,,q15119,,,akt-1,protein,,,uniprot,p31749,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","thus , mtorc2 can function as the elusive pdk-2 which phosphorylates akt-1 on s473 in response to growth factor stimulation [ xref_bibr , xref_bibr ] .,mtorc2 can function as the elusive pdk-2 which phosphorylates akt-1 on s473 in response to growth factor stimulation [ xref_bibr ] .","pmc3660063,pmc4102778",2,10,38,1,58
atm,protein,,,,q13315,nucleus,go:0005634,p53,protein,,,uniprot,p04637,nucleus,go:0005634,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","after dna damage , p53 is phosphorylated by atm , an event that displaces mdm2 and allows p53 to accumulate in the nucleus where it can perform its function as transcription factor . ++++ another mechanism involves the phosphorylation of p53 by atm and chk2 , which stabilizes and activates p53 .,after dna damage , p53 is phosphorylated by atm , an event that displaces mdm2 and allows p53 to accumulate in the nucleus where it can perform its function as transcription factor . ++++ another mechanism involves the phosphorylation of p53 by atm and chk2 , which stabilizes and activates p53 .","pmc4296918,pmc4296918",2,10,38,1,58
atm,protein,,,,q13315,,,p53,protein,,,uniprot,p04637,,,negative,d,dephosphorylation,,,,,,"nan,nan","nan,nan","atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo .,atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo .","pmc2817464,pmc2817464",2,10,38,1,58
insulin,protein,,,,p01308,,,irs1,protein,,,uniprot,p35568,,,positive,d,phosphorylation,,cellosaurus:cvcl_0037,,,,"nan,nan","nan,nan","by contrast , insulin treatment resulted in potent phosphorylation of irs1 at y612 ( xref_supplementary ) , which is one of the nine putative pi3k binding sites .,by contrast , insulin treatment resulted in potent phosphorylation of irs1 at y612 ( xref_supplementary ) , which is one of the nine putative pi3k binding sites .","pmc2683723,pmc2683723",2,10,38,1,58
insulin,protein,,,,p01308,,,gsk-3beta,protein,,,uniprot,p49841,,,positive,d,phosphorylation,,cellosaurus:cvcl_4461,,,,"nan,nan","nan,nan","insulin signaling results in activation of akt and subsequent phosphorylation and inactivation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) [ xref_bibr ] .,insulin signaling results in activation of akt and subsequent phosphorylation and inactivation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) [ xref_bibr ] .","pmc4102778,pmc4102778",2,10,38,1,58
insulin,protein,,,,p01308,,,gsk-3alpha,protein,,,uniprot,p49840,,,positive,d,phosphorylation,,cellosaurus:cvcl_4461,,,,"nan,nan","nan,nan","insulin signaling results in activation of akt and subsequent phosphorylation and inactivation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) [ xref_bibr ] .,insulin signaling results in activation of akt and subsequent phosphorylation and inactivation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) [ xref_bibr ] .","pmc4102778,pmc4102778",2,10,38,1,58
p21,protein,,,,p38936,,,p53,protein,,,uniprot,p04637,,,positive,d,transcription,,cellosaurus:cvcl_9771,,,,"nan,nan","nan,nan","predictably , transfection of wild type p53 activated p21 gene transcription , and the observed transactivation was evidently repressed by coexpression of wild type h1 .2 core complex ( xref_fig , p21 , assay 2 versus assay 6 ) .,predictably , transfection of wild type p53 activated p21 gene transcription , and the observed transactivation was evidently repressed by coexpression of wild type h1 .2 core complex ( xref_fig , p21 , assay 2 versus assay 6 ) .","pmc3330162,pmc3330162",2,10,38,1,58
bcl2,protein,,,,p10415,,,p53,protein,,,uniprot,p04637,,,negative,i,none,,uaz:cvcl_9115,cl:cl:0002224,,,"nan,nan","nan,nan","inhibition of pp1 only slightly increased p53 levels but dramatically increased p53 phosphorylation at s15 and s37 which enhanced regulation of p53 targets bcl2 and bax .,inhibition of pp1 only slightly increased p53 levels but dramatically increased p53 phosphorylation at s15 and s37 which enhanced regulation of p53 targets bcl2 and bax .","pmc2954851,pmc2954851",2,10,38,1,58
igf-1r,protein,,,,p08069,,,igf-1,protein,,,uniprot,p05019,,,positive,i,none,,,,,,"nan,nan","nan,nan","igf-1 and mocm each significantly increased cell numbers after 48 and 72 hrs , while pharmacological inhibition of igf-1r signaling blocked igf-1 and mocm growth effects in both neoplastic lines . ++++ to determine if igf-1r signaling mediates both igf-1 and mocm stimulation , lung cancer cells were pre-treated with vehicle or 5 mum nvp-aew541 ( - or + , respectively ) , and cell numbers determined as indicated .,igf-1 and mocm each significantly increased cell numbers after 48 and 72 hrs , while pharmacological inhibition of igf-1r signaling blocked igf-1 and mocm growth effects in both neoplastic lines . ++++ to determine if igf-1r signaling mediates both igf-1 and mocm stimulation , lung cancer cells were pre-treated with vehicle or 5 mum nvp-aew541 ( - or + , respectively ) , and cell numbers determined as indicated .","pmc3135566,pmc3135566",2,10,38,1,58
atm,protein,,,,q13315,,,p53,protein,,,uniprot,p04637,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","atm , atr , and dna-pk phosphorylate p53 on s15 , while chk1 and chk2 phosphorylate p53 on s20 which stabilize p53 by preventing binding to mdm2 [ xref_bibr - xref_bibr ] .,atm , atr , and dna-pk phosphorylate p53 on s15 , while chk1 and chk2 phosphorylate p53 on s20 which stabilize p53 by preventing binding to mdm2 [ xref_bibr - xref_bibr ] .","pmc2954851,pmc2954851",2,10,38,1,58
src,protein family|protein complex,,,,src,,,egfr,protein,,,uniprot,p00533,,,positive,d,phosphorylation,,cellosaurus:cvcl_0037,,,uberon:uberon:0000914,"nan,nan","nan,nan","in 1995 , we reported that the human epidermoid carcinoma cells , a431 , contain a small fraction of src and egfr in which these two kinase were in physical association with each other , and that src phosphorylates egfr on tyrosine 845 ( y845 ) in the src and egfr complex .,in 1995 , we reported that the human epidermoid carcinoma cells , a431 , contain a small fraction of src and egfr in which these two kinase were in physical association with each other , and that src phosphorylates egfr on tyrosine 845 ( y845 ) in the src and egfr complex .","pmc3709701,pmc3709701",2,10,38,1,58
caspase-9,protein,,,,p55211,,,erk2,protein,,,uniprot,p28482,,,positive,d,phosphorylation,,,cl:cl:0000066,,uberon:uberon:0006611,"nan,nan","nan,nan","apoptosis appeared to occur through an intrinsic mechanism involving the prevention of erk2 mediated inhibition of caspase-9 and p90rsk-1 phosphorylation of the pro apoptotic protein bad .,apoptosis appeared to occur through an intrinsic mechanism involving the prevention of erk2 mediated inhibition of caspase-9 and p90rsk-1 phosphorylation of the pro apoptotic protein bad .","pmc3025971,pmc3025971",2,10,38,1,58
