Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
tnf,protein,,,,p01375,,,notch1,protein,,,uniprot,p46531,,,positive,i,activation,,,,,,nan,nan,"unexpectedly, tnf Œ± increased the notch1 and notch2 ntm regions while reducing notch3-ntm, the full-length notch proteins being too faint to observe (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,notch2,protein,,,uniprot,q04721,,,positive,i,activation,,,,,,nan,nan,"furthermore, tnf Œ±, via src family kinases, increases pro proliferative notch2 signalling in hpah pasmcs with reduced bmpr-ii expression.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,notch3,protein,,,uniprot,q9um47,,,negative,i,activation,,,,,,nan,nan,"furthermore, the use of two pan src inhibitors in hpah pasmcs abrogated the transcriptional induction of notch1 and notch2 and repression of notch3 by tnf Œ± (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,phosphorylation of mlkl,protein,,,uniprot,q8nb16,,,positive,d,phosphorylation,,,,,,nan,nan,"consistent with these findings, murine embryonic fibroblasts derived from adam17 ex/ex mice were protected from tumor necrosis factor (tnf)-induced necroptosis and failed to show phosphorylation of mlkl and ripk3 after induction of necroptosis by tnf, revealing a novel, undescribed role of the protease adam17 in necroptosis.",pmc5849186,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,tnfri,protein,,,uniprot,p19438,,,positive,i,activation,,,,,,nan,nan,"notably, whereas tnfri can be activated by both soluble and membrane tnf, tnfrii is activated efficiently only by mtnf (xref_bibr).",pmc6042963,1,0.1,39,1,39.1
timp1,protein,,,,p01033,,,cx3cl1,protein,,,uniprot,p78423,,,negative,i,activation,,,,,,nan,nan,"timp1, however, did not block the generation of soluble cx3cl1.",pmc3828864,1,0.1,39,1,39.1
tspan14,protein,,,,q8ng11,,,adam10,protein,,,uniprot,o14672,,,negative,i,inhibition,,,,,,nan,nan,"strikingly, tspan14 overexpression suppresses adam10 cleavage, but the other tspanc8s have no effect [xref_bibr].",pmc5490636,1,0.1,39,1,39.1
tspan15,protein,,,,o95858,,,adam10,protein,,,uniprot,o14672,,,positive,i,activation,,,,,,nan,nan,"adam10 single-particle tracking studies using total internal reflectance fluorescence microscopy suggest that tspan15 promotes adam10 lateral mobility at the plasma membrane, but tspan5 does not.",pmc5490636,1,0.1,39,1,39.1
tspan15,protein,,,,o95858,,,cd44,protein,,,uniprot,p16070,,,positive,i,activation,,,,,,nan,nan,"similarly interesting data have been reported for other adam10 substrates : n-cadherin cleavage is specifically promoted by tspan15 [xref_bibr, xref_bibr, xref_bibr], app cleavage is inhibited by tspan15 in u2os and pc3 cells [xref_bibr], but promoted by this tetraspanin in hek and n2a cells [xref_bibr], and cd44 cleavage is promoted by tspan5 but not tspan15 [xref_bibr].",pmc5490636,1,0.1,39,1,39.1
tspan15,protein,,,,o95858,,,n-cadherin,protein,,,uniprot,p19022,,,positive,i,activation,,,,,,nan,nan,"similarly interesting data have been reported for other adam10 substrates : n-cadherin cleavage is specifically promoted by tspan15 [xref_bibr, xref_bibr, xref_bibr], app cleavage is inhibited by tspan15 in u2os and pc3 cells [xref_bibr], but promoted by this tetraspanin in hek and n2a cells [xref_bibr], and cd44 cleavage is promoted by tspan5 but not tspan15 [xref_bibr].",pmc5490636,1,0.1,39,1,39.1
txnip,protein,,,,q9h3m7,,,nlrp3,protein,,,uniprot,q96p20,,,positive,i,activation,,,,,,nan,nan,"in this complex, txnip is not able to interact with and activate nlrp3.",pmc5651112,1,0.1,39,1,39.1
vegf-a,protein,,,,p15692,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"vegf-a stimulated adam17 shedding of vegfr-1, suggesting that processing of the receptor is important for angiogenesis [xref_bibr].",pmc5688260,1,0.1,39,1,39.1
vegf-a,protein,,,,p15692,,,vegfr-1,protein,,,uniprot,p17948,,,positive,i,activation,,,,,,nan,nan,"vegf-a stimulated adam17 shedding of vegfr-1, suggesting that processing of the receptor is important for angiogenesis [xref_bibr].",pmc5688260,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmpr2,protein,,,uniprot,q13873,,,positive,i,activation,,,,,,nan,nan,here we provide novel mechanistic insights into a critical interaction whereby tnf Œ± drives the development of pah by repressing vascular bmpr2 transcription and promoting bmpr-ii cleavage in pasmcs.,pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmpr2,protein,,,uniprot,q13873,,,negative,i,inhibition,,,,,,nan,nan,"of these, only tnf Œ± selectively reduced bmpr2 mrna and bmpr-ii protein in distal pasmcs (dpasmcs) and pulmonary arterial endothelial cells (paecs) (xref_fig and xref_supplementary), via nf-Œ∫ b p65 (rela; xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmpr2,protein,,,uniprot,q13873,,,negative,i,activation,,,,,,nan,nan,"of these, only tnf Œ± selectively reduced bmpr2 mrna and bmpr-ii protein in distal pasmcs (dpasmcs) and pulmonary arterial endothelial cells (paecs) (xref_fig and xref_supplementary), via nf-Œ∫ b p65 (rela; xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmpr-ii levels,protein,,,uniprot,q13873,,,negative,i,decreaseamount,,,,,,nan,nan,"moreover, tnf Œ± suppresses bmpr-ii levels in aortic endothelial cells xref_bibr.",pmc5241886,1,0.1,39,1,39.1
timp2,protein,,,,p16035,,,cx3cl1,protein,,,uniprot,p78423,,,negative,i,inhibition,,,,,,nan,nan,"as demonstrated by analyses of the conditioned media using elisa, timp2 and timp3 blocked specifically the release of cx3cl1 from hsc.",pmc3828864,1,0.1,39,1,39.1
timp3,protein,,,,p35625,,,cx3cl1,protein,,,uniprot,p78423,,,negative,i,inhibition,,,,,,nan,nan,"as demonstrated by analyses of the conditioned media using elisa, timp2 and timp3 blocked specifically the release of cx3cl1 from hsc.",pmc3828864,1,0.1,39,1,39.1
timp3,protein,,,,p35625,,,mmp-2,protein,,,uniprot,p08253,,,negative,i,inhibition,,,,,,nan,nan,"in contrast, timp3 have been reported to inhibit numerous adam members including adam12 ⊚Öì 17-19 ⊚Öì 10, adamts 4 ⊚Öì 5 and only two gelatinases mmp-2 and mmp-9.",pmc3828864,1,0.1,39,1,39.1
timp3,protein,,,,p35625,,,mmp-9,protein,,,uniprot,p14780,,,negative,i,inhibition,,,,,,nan,nan,"in contrast, timp3 have been reported to inhibit numerous adam members including adam12 ⊚Öì 17-19 ⊚Öì 10, adamts 4 ⊚Öì 5 and only two gelatinases mmp-2 and mmp-9.",pmc3828864,1,0.1,39,1,39.1
jam-a,protein,,,,q9y624,,,cx3cl1,protein,,,uniprot,p78423,,,positive,i,activation,,,,,,nan,nan,"indeed, we observed reduced release of soluble jam-a from lps stimulated hmvec-l upon gw280264x treatment or shrna mediated knockdown of adam17 as well as reduced release of jam-a and cx3cl1 in tie2-adam17 ⊚àí/⊚àí mice, exemplifying the importance of adam17 for endothelial barrier dysfunction and leukocyte recruitment.",pmc3403298,1,0.1,39,1,39.1
tlr2,protein,,,,o60603,,,innate immunity,bioprocess,,,go,go:0045087,,,positive,i,activation,,,,,,nan,nan,tlr2 is also an activator of innate immunity as it regulates the production of cytokines that are necessary to recognize pathogen associated molecular patterns (pamps) that are expressed on infectious agents.,pmc5688260,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"as notch3 is implicated in pasmc hyperplasia in pah xref_bibr xref_bibr and tnf Œ± induces the adam17 dependent cleavage of notch xref_bibr xref_bibr, we examined the expression levels of the notch family cleaved / transmembrane intracellular (ntm) regions and notch family mrna in control and hpah dpasmcs.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp2,protein,,,uniprot,p12643,,,negative,i,inhibition,,,,,,nan,nan,"lung tnf Œ± overexpression also promoted pulmonary arteriolar muscularization (xref_supplementary) and repressed bmp2 (xref_supplementary), albeit to similar extents in sp-c/tnf/bmpr2 +/+ and sp-c/tnf/bmpr2 +/⊚àí mice.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp2 expression,protein,,,uniprot,p12643,,,negative,i,decreaseamount,,,,,,nan,nan,"collectively, these data demonstrate that tnf Œ± reduces bmpr2 and bmp2 expression, but increases bmp6 expression in pulmonary vascular cells.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp6 expression,protein,,,uniprot,p22004,,,negative,i,decreaseamount,,,,,,nan,nan,"collectively, these data demonstrate that tnf Œ± reduces bmpr2 and bmp2 expression, but increases bmp6 expression in pulmonary vascular cells.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp6 expression,protein,,,uniprot,p22004,,,positive,i,decreaseamount,,,,,,nan,nan,"collectively, these data demonstrate that tnf Œ± reduces bmpr2 and bmp2 expression, but increases bmp6 expression in pulmonary vascular cells.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp6 expression,protein,,,uniprot,p22004,,,positive,i,regulation,,,,,,nan,nan,"interestingly, tnf Œ± repressed bmp2, but consistently induced bmp6 expression in dpasmcs and paecs (xref_supplementary), while other bmp ligands were unaltered (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmpr-ii,protein,,,uniprot,q13873,,,positive,i,inhibition,,,,,,nan,nan,"accordingly, commercially sourced recombinant bmpr-ii ecd (xref_supplementary), or conditioned media from tnf Œ±-treated dpasmcs overexpressing wild-type bmpr-ii (xref_supplementary), inhibited bmp2 and bmp4 signalling, whereas media from the cleavage resistant v163a mutant did not inhibit these responses (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmpr-ii expression,protein,,,uniprot,q13873,,,negative,i,decreaseamount,,,,,,nan,nan,tnf Œ± reduces bmpr-ii expression in vitro and in vivo.,pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmpr-ii expression,protein,,,uniprot,q13873,,,negative,i,regulation,,,,,,nan,nan,tnf Œ± reduces bmpr-ii expression in vitro and in vivo.,pmc5241886,1,0.1,39,1,39.1
lrig1,protein,,,,q96ja1,,,egf,protein,,,uniprot,p01133,,,negative,i,inhibition,,,,,,nan,nan,administration of the shed portion of lrig1 to cells inhibited egf signaling suggesting that processing is necessary for this substrate to act as a tumor suppressor [xref_bibr].,pmc5688260,1,0.1,39,1,39.1
irhom1,protein,,,,q96cc6,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"taken together, it appears likely that irhom1 and 2 enable adam17 to function as two distinct molecular scissors, with different substrate specificities and potentially different activating stimuli.",pmc5490636,1,0.1,39,1,39.1
jam-a,protein,,,,q9y624,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"indeed, we observed reduced release of soluble jam-a from lps stimulated hmvec-l upon gw280264x treatment or shrna mediated knockdown of adam17 as well as reduced release of jam-a and cx3cl1 in tie2-adam17 ⊚àí/⊚àí mice, exemplifying the importance of adam17 for endothelial barrier dysfunction and leukocyte recruitment.",pmc3403298,1,0.1,39,1,39.1
ang ii,protein,,,,p01019,,,il-6 expression,protein,,,uniprot,p05231,,,positive,i,regulation,,,,,,nan,nan,"nf-Œ∫ b activation plays a central role in ang ii induced il-6 expression in vsmcs [xref_bibr, xref_bibr].",pmc6038660,1,0.1,39,1,39.1
angiotensin ii,protein,,,,p01019,,,tace,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"recently, it has been reported that angiotensin ii may activate tace which induces shedding of ace2, a negative regulator of angiotensin ii, thus leaving the pro inflammatory effects of angiotensin ii unopposed xref_bibr.",pmc4677302,1,0.1,39,1,39.1
angiotensin-converting enzyme 2,protein,,,,q9byf1,,,angiotensin ii,protein,,,uniprot,p01019,,,negative,i,inhibition,,,,,,nan,nan,"angiotensin converting enzyme 2, highly expressed in renal pcts, degrades the vasoconstrictor angiotensin ii (ang ii) to ang-(1-7) (xref_bibr).",pmc6232257,1,0.1,39,1,39.1
areg,protein,,,,p15514,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,nan,nan,"areg stimulation also induces airway smooth muscle cell proliferation, which leads to airway remodeling in vivo [xref_bibr].",pmc5818912,1,0.1,39,1,39.1
areg,protein,,,,p15514,,,egfr,protein,,,uniprot,p00533,,,positive,i,activation,,,,,,nan,nan,"upon shedding from epithelial cells, il6r and areg activate the shared interleukin receptor gp130 and egfr, respectively, on epithelial cells (autocrine), as well as on underlying myofibroblasts and myeloid cells (paracrine) (burgel and nadel 2008; nechemia ⊚Öê arbely et al.",pmc5002905,1,0.1,39,1,39.1
areg,protein,,,,p15514,,,gp130,protein,,,uniprot,p40189,,,positive,i,activation,,,,,,nan,nan,"upon shedding from epithelial cells, il6r and areg activate the shared interleukin receptor gp130 and egfr, respectively, on epithelial cells (autocrine), as well as on underlying myofibroblasts and myeloid cells (paracrine) (burgel and nadel 2008; nechemia ⊚Öê arbely et al.",pmc5002905,1,0.1,39,1,39.1
bmp6,protein,,,,p22004,,,fyn,protein,,,uniprot,p06241,,,positive,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
bmp6,protein,,,,p22004,,,notch2 expression,protein,,,uniprot,q04721,,,positive,i,increaseamount,,,,,,nan,nan,"of note, siacvr2a reduced bmp6 stimulated notch2 expression regardless of sibmpr2 in control dpasmcs (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
bmp6,protein,,,,p22004,,,notch3,protein,,,uniprot,q9um47,,,negative,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
bmp6,protein,,,,p22004,,,yes,protein,,,uniprot,p07947,,,positive,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
bmpr-ii,protein,,,,q13873,,,bmp2,protein,,,uniprot,p12643,,,positive,i,activation,,,,,,nan,nan,"previous studies reported that bmpr-ii loss in pasmcs reduces bmp2 and bmp4 signalling, but reveals gain-of-signalling to bmp6 or bmp7 via alk2 and actr-iia xref_bibr xref_bibr xref_bibr.",pmc5241886,1,0.1,39,1,39.1
bmpr-ii,protein,,,,q13873,,,bmp4,protein,,,uniprot,p12644,,,positive,i,activation,,,,,,nan,nan,"previous studies reported that bmpr-ii loss in pasmcs reduces bmp2 and bmp4 signalling, but reveals gain-of-signalling to bmp6 or bmp7 via alk2 and actr-iia xref_bibr xref_bibr xref_bibr.",pmc5241886,1,0.1,39,1,39.1
bmpr-ii,protein,,,,q13873,,,bmp6,protein,,,uniprot,p22004,,,negative,i,inhibition,,,,,,nan,nan,"furthermore, tnf Œ± exacerbates the genetic bmpr2 haploinsufficiency in hpah pasmcs causing the substantial reduction of bmpr-ii levels that allow bmp6 to switch signalling to the alternative type ii receptor, actr-iia xref_bibr.",pmc5241886,1,0.1,39,1,39.1
bmpr2,protein,,,,q13873,,,pah,protein,,,uniprot,p00439,,,negative,i,inhibition,,,,,,nan,nan,the mechanisms by which loss-of-function bmpr2 mutations underlie severe pah with low penetrance have remained elusive.,pmc5241886,1,0.1,39,1,39.1
c-reactive protein,protein,,,,p02741,,,tace,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"more recently, we found that c-reactive protein may activate tace that releases soluble lectin like oxidized low-density lipoprotein receptor-1 from macrophages into circulation xref_bibr.",pmc4677302,1,0.1,39,1,39.1
cd151,protein,,,,p48509,,,adhesion,bioprocess,,,go,go:0007155,,,positive,i,activation,,,,,,nan,nan,"indeed, cd151 promotes adhesion strengthening of cells to laminin [xref_bibr], integrin recycling from the plasma membrane [xref_bibr, xref_bibr], and glycosylation of Œ± 3 during biosynthesis [xref_bibr] and restricts the lateral mobility of Œ± 6 in the plasma membrane [xref_bibr].",pmc5490636,1,0.1,39,1,39.1
cd4,protein,,,,p01730,,,il-13,protein,,,uniprot,p35225,,,positive,i,activation,,,,,,nan,nan,"il-13, produced by cd4 + t cells, is categorized as a th2 cytokine based on its roles in immune function [xref_bibr].",pmc1976612,1,0.1,39,1,39.1
cftr,protein,,,,p13569,,,adam17,protein,,,uniprot,p78536,,,negative,i,inhibition,,,,,,nan,nan,"activation of cftr activity may help to reduce egfr / adam17 activity and resolve copd pathology [xref_bibr], but no clinical evidence for this is yet available.",pmc5818912,1,0.1,39,1,39.1
angii,protein,,,,p01019,,,egfr,protein,,,uniprot,p00533,,,positive,i,activation,,,,,,nan,nan,"both ligands are involved in angii induced egfr transactivation, although some differences have been described between cell types and tissues [xref_bibr].",pmc4438184,1,0.1,39,1,39.1
ang ii,protein,,,,p01019,,,egfr,protein,,,uniprot,p00533,,,negative,i,activation,,,,,,nan,nan,"as shown in xref_fig, ang ii induced egfr and erk1/2 activation was attenuated by treatment of adam17 sirna in vsmcs, suggesting that the activation of the egfr-erk1/2 pathway induced by ang ii is mediated by adam17.",pmc6038660,1,0.1,39,1,39.1
irhom2,protein,,,,q6pjf5,,,tnf-alpha,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"recently, researchers discovered that genetic deletion of irhom2, an inactive rhomboid proteinase, in mice, prevents tnf-alpha shedding [xref_bibr].",pmc5688260,1,0.1,39,1,39.1
alk2,protein,,,,q04771,,,bmp6,protein,,,uniprot,p22004,,,positive,i,activation,,,,,,nan,nan,"from these observations, we conclude that alk2 mediates bmp6 signalling in pasmcs and tnf Œ±-induced loss of bmpr-ii permits preferential actr-iia signalling, thus driving hpah pasmc proliferation.",pmc5241886,1,0.1,39,1,39.1
adam-17,protein,,,,p78536,,,cell adhesion,bioprocess,,,go,go:0007155,,,positive,i,activation,,,,,,nan,nan,blocking expression of adam-17 in ra fls reduced cell adhesion due to inhibition of adhesion and proinflammatory mediator production.,pmc6090907,1,0.1,39,1,39.1
adam-17,protein,,,,p78536,,,icam-1 expression,protein,,,uniprot,p05362,,,positive,i,increaseamount,,,,,,nan,nan,this study suggests that adam-17 promotes icam-1 expression on the cell surface and monocyte adhesion in ra flss.,pmc6090907,1,0.1,39,1,39.1
adam10,protein,,,,o14672,,,nrg1,protein,,,uniprot,q02297,,,positive,i,activation,,,,,,nan,nan,soluble nrg1 is also produced by adam10 processing and can cause resistance to trastuzumab by binding to cell surface her3 and inducing compensatory growth factor signaling [xref_bibr].,pmc5688260,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,adhesion,bioprocess,,,go,go:0007155,,,positive,i,activation,,,,,,nan,nan,adam17 sheddase activity is induced upon cell activation and rapidly modulates intravascular adhesion events in response to diverse environmental stimuli.,pmc5403810,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,ang ii,protein,,,uniprot,p01019,,,positive,i,activation,,,,,,nan,nan,these results showed that adam17 promoted ang ii induced vsmc inflammation.,pmc6038660,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,areg,protein,,,uniprot,p15514,,,positive,i,activation,,,,,,nan,nan,"additionally, egfr and adam17 were both essential for cs ⊚Öê induced il6r and areg mrna expression (fig.",pmc5002905,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,axl,protein,,,uniprot,p30530,,,positive,i,activation,,,,,,nan,nan,"furthermore, axl and other ligands and receptors can crosstalk with c-met and are activated by adam17 in the absence of soluble met.",pmc5688260,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,cx3cl1,protein,,,uniprot,p78423,,,positive,i,activation,,,,,,nan,nan,"adam10 has been previously involved in the constitutive cleavage of cx3cl1 [xref_bibr] whereas adam17 mediated the pma inducible shedding of cx3cl1 [xref_bibr, xref_bibr].",pmc3828864,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,cxcl8,protein,,,uniprot,p10145,,,positive,i,activation,,,,,,nan,nan,"in differentiated primary bronchial epithelial cells (hbec-ali), inhibitors of egfr and of adam17 completely abolished adam17 substrate shedding as well as egfr dependent cxcl8 mrna induction [xref_bibr], illustrating the strong interrelationship between the key elements of the egfr / adam17 axis (xref_fig).",pmc5818912,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,egfr,protein,,,uniprot,p00533,,,negative,i,inhibition,,,,,,nan,nan,3.6 adam17 knockdown reduces egfr signaling in colonic epithelial cells.,pmc4816818,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,egfr expression,protein,,,uniprot,p00533,,,positive,i,increaseamount,,,,,,nan,nan,"moreover, adam17 regulates transcription of egfr mrna by cleavage of notch1 and thus increases egfr expression in a non small lung carcinoma cell line [xref_bibr], providing another positive feedback mechanism of the egfr / adam17 axis (xref_fig).",pmc5818912,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,il-6,protein,,,uniprot,p05231,,,positive,i,activation,,,,,,nan,nan,"compared with the ang ii group, adam17 sirna remarkably diminished the protein release and mrna expression of il-1 Œ≤, il-6, and tnf-Œ± in vsmcs stimulated by ang ii (figures xref_fig ⊚Öì xref_fig).",pmc6038660,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,il6r,protein,,,uniprot,p40189,,,positive,i,activation,,,,,,nan,nan,"additionally, egfr and adam17 were both essential for cs ⊚Öê induced il6r and areg mrna expression (fig.",pmc5002905,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,jagged-1,protein,,,uniprot,p78504,,,positive,i,activation,,,,,,nan,nan,"a recent study has described cd133 + cells in perivascular regions of human crc, which display elevated notch signaling as the result of adam17 mediated release of the ligand jagged-1 from endothelial cells (xref_bibr).",pmc4995075,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,mer expression,protein,,,uniprot,q12866,,,positive,i,increaseamount,,,,,,nan,nan,we therefore examined whether ampk activity contributes to increased efferocytosis following isoflurane treatment through modulation of adam17 mediated cell surface mer expression.,pmc5495389,1,0.1,39,1,39.1
adam17,protein,,,,p78536,,,mmp13,protein,,,uniprot,p45452,,,positive,i,activation,,,,,,nan,nan,"the most obvious reason is an activation of mmp13 by adam17 and vice versa, which is rather unlikely due to their activation mechanisms and the different phenotypes of knockout mice.",pmc3721467,1,0.1,39,1,39.1
ahr,protein,,,,p35869,,,il-22,protein,,,uniprot,q9gzx6,,,positive,i,activation,,,,,,nan,nan,"similarly, the in-cis ahr / il-22 signaling depends on ligand induced heterodimerization of ahr with either arnt [xref_bibr] or arnt2 [xref_bibr].",pmc5741834,1,0.1,39,1,39.1
cftr,protein,,,,p13569,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,we review evidence that congenital cftr deficiency in cf and reduced cftr activity in chronic copd may cause enhanced adam17 / egfr signaling through a defect in glutathione secretion.,pmc5818912,1,0.1,39,1,39.1
cftr,protein,,,,p13569,,,cxcl8,protein,,,uniprot,p10145,,,negative,i,activation,,,,,,nan,nan,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr / adam17 dependent way [xref_bibr].",pmc5818912,1,0.1,39,1,39.1
cftr,protein,,,,p13569,,,cxcl8,protein,,,uniprot,p10145,,,positive,i,activation,,,,,,nan,nan,the cftr deficient cell line ib3 produces more cxcl8 than an isogenic cftr expressing cell line.,pmc5818912,1,0.1,39,1,39.1
cftr,protein,,,,p13569,,,egfr,protein,,,uniprot,p00533,,,negative,i,inhibition,,,,,,nan,nan,"activation of cftr activity may help to reduce egfr / adam17 activity and resolve copd pathology [xref_bibr], but no clinical evidence for this is yet available.",pmc5818912,1,0.1,39,1,39.1
fgfr2,protein,,,,p21802,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"recent studies have shown that the fgfr2 activates the egfr and erk1/2 by stimulating adam17 and release of egfr ligands, providing a possible explanation for the similar phenotypes of fgfr1 / fgfr2 double knockout mice and a17 Œþ kc mice (xref_bibr).",pmc3371728,1,0.1,39,1,39.1
fgfr2,protein,,,,p21802,,,egfr,protein,,,uniprot,p00533,,,positive,i,activation,,,,,,nan,nan,"recent studies have shown that the fgfr2 activates the egfr and erk1/2 by stimulating adam17 and release of egfr ligands, providing a possible explanation for the similar phenotypes of fgfr1 / fgfr2 double knockout mice and a17 Œþ kc mice (xref_bibr).",pmc3371728,1,0.1,39,1,39.1
furin,protein,,,,p09958,,,tace,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,the analyses of proteolytically activated macrophage cytokines thus showed that a furin deficiency reduces the production of anti-inflammatory tgf-Œ≤ 1 but upregulates the activation of the tace and caspase-1 enzymes.,pmc5342350,1,0.1,39,1,39.1
fyn,protein,,,,p06241,,,notch1,protein,,,uniprot,p46531,,,positive,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
fyn,protein,,,,p06241,,,notch2,protein,,,uniprot,q04721,,,positive,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
fyn,protein,,,,p06241,,,notch3,protein,,,uniprot,q9um47,,,negative,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
fyn,protein,,,,p06241,,,tnf,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
gpvi,protein,,,,q9hcn6,,,integrin,protein,,,uniprot,p08648,,,positive,i,activation,,,,,,nan,nan,ligand ⊚Öê induced gpvi shedding can proceed in the absence of integrin engagement.60 shedding triggered by other gpvi ligands which may engage and cluster gpvi through sites other than the collagen ⊚Öê binding site remains a field of discovery.,pmc6055504,1,0.1,39,1,39.1
