index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Database Source,Database ID,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
387,pten,protein,,pten,uniprot,p60484,,,bmi1,protein,,bmi1,uniprot,p35226,,,negative,i,inhibition,,,,,,"0.9499940951,0.65","indra,indra","we demonstrate that nuclear pten reduces bmi1 function independently of its phosphatase activity.,the fact that pten binds bmi1 and reduces bmi1 function in cultured prostate cancer cells prompted us to examine whether pten co-localizes with bmi1 in primary prostate cancer.","pmc2777864,pmc2777864","['nan', 'nan']","['nan', 'nan']",2,1,40,1,42
423,pten,protein,,pten,uniprot,p60484,,,epithelial to mesenchymal transition,bioprocess,,,go,go:0001837,,,positive,i,activation,,,,,,"0.86,0.65","indra,indra","effect of unphosphorylated pten on hypoxia induced emt in h358 cells.,by using lung cancer cells carrying pten domain deletions or point mutants, we investigated the role of pten protein phosphatase activities on tgfbeta induced emt in lung cancer cells.","pmc4836157,pmc4714667","['nan', 'nan']","['nan', 'nan']",2,1,40,1,42
395,pten,protein,,pten,uniprot,p60484,,,cell death,bioprocess,,,go,go:0008219,,,positive,i,activation,,,,,,"0.65,0.65","indra,indra","during tumor development, mutations, and deletions of pten lead to the inactivation of its enzymatic activity, with consequently increased cell proliferation and reduced cell death.,pten signaling regulates cell division and can also direct cells to enter a natural cell death pathway when sufficient growth has taken place by inducing g1-phase cell cycle arrest through the retinoblastoma protein.","pmc4329810,pmc3775430","['nan', 'nan']","['nan', 'nan']",2,1,40,1,42
453,pten,protein,,pten,uniprot,p60484,,,pc,other,,,text,pc,,,positive,i,activation,,,,,,0.65,indra,"the loss of one copy of the pten gene contributes to prostate tumor initiation, while further reduction in pten expression supports the invasion and metastatic behavior of pc xref_bibr.",pmc3723640,['nan'],['nan'],1,1,40,1,41
478,pten,protein,,pten,uniprot,p60484,,,process,other,,,text,process,,,negative,i,inhibition,,,,,,0.86,indra,"our observations are consistent with previous findings showing that while bmi1 maintains the proliferation potential of neural stem cells (nscs) [ xref ], pten inhibits this process [ xref ].",pmc2777864,['nan'],['nan'],1,1,40,1,41
483,pten,protein,,pten,uniprot,p60484,,,ptenp1,other,,,text,ptenp1,,,positive,d,increaseamount,,,,,,0.65,indra,"ptenp1 as rna-alpha acts in trans, localizes to the pten promoter, and inhibits pten transcription by recruiting epigenetic repressor complexes.",pmc4515857,['nan'],['nan'],1,1,40,1,41
439,pten,protein,,pten,uniprot,p60484,,,klhl24,protein,,klhl24,uniprot,q6tfl4,,,positive,i,activation,,,,,,0.65,indra,"slc2a3, klhl24, and prkcb were significantly reduced by pten knockdown, as confirmed by real-time pcr (xref_fig), suggesting that knockdown of mecp2 and knockdown of pten may share common downstream targets.",pmc4740767,['nan'],['nan'],1,1,40,1,41
436,pten,protein,,pten,uniprot,p60484,,,kif11,protein,,kif11,uniprot,p52732,,,negative,i,decreaseamount,,,,,,0.65,indra,"loss of pten results in elevation of the eg5 phosphorylation level, shown in the biochemistry assays (xref_fig).",pmc4980451,['nan'],['nan'],1,1,40,1,41
485,pten,protein,,pten,uniprot,p60484,,,ptk6,protein,,ptk6,uniprot,q13882,,,negative,i,inhibition,,,,,,0.94993439,indra,"to assess whether pten negatively regulates ptk6 activation and signaling, we subjected du145 cells to stable pten knockdown by shrna, and used selected pools of stable knockdown cells at early passages.",pmc5688148,['nan'],['nan'],1,1,40,1,41
466,pten,protein,,pten,uniprot,p60484,,,pi3k,other,,,fplx,pi3k,,,negative,i,decreaseamount,,,,,,0.65,indra,"pten reduces the level of pi-3, 4, 5-p 3, a critical 2nd messenger mediating the signal of not only growth factors but also that of insulin.",pmc6046409,['nan'],['nan'],1,1,40,1,41
487,pten,protein,,pten,uniprot,p60484,,,ptp4a3,protein,,ptp4a3,uniprot,o75365,,,negative,i,inhibition,,,,,,0.65,indra,"in the present study, prlr and glut1 were down-regulated by the expression of pten, indicating that pten has an impact on prl induced lactose synthesis.",pmc4092105,['nan'],['nan'],1,1,40,1,41
438,pten,protein,,pten,uniprot,p60484,,,kif11,protein,,kif11,uniprot,p52732,,,positive,i,activation,,,,,,0.86,indra,"we first examined pten knockout mefs and observed a higher level of eg5 phosphorylation but steady levels of total eg5 in pten null cells as compared with wild-type cells (xref_fig), suggesting that pten targets eg5 to preferentially regulate its phosphorylation.",pmc4980451,['nan'],['nan'],1,1,40,1,41
465,pten,protein,,pten,uniprot,p60484,,,pi3k,other,,mdm2,fplx,pi3k,,,negative,i,inhibition,,,,,,0.86,indra,"overall, pten loss and activation of pi3k and akt signal lead to the improved ability to handle metabolic stress in mice.",pmc6046409,['nan'],['nan'],1,1,40,1,41
477,pten,protein,,pten,uniprot,p60484,,,prkcb,protein,,prkcb,uniprot,p05771,,,positive,i,activation,,,,,,0.65,indra,"slc2a3, klhl24, and prkcb were significantly reduced by pten knockdown, as confirmed by real-time pcr (xref_fig), suggesting that knockdown of mecp2 and knockdown of pten may share common downstream targets.",pmc4740767,['nan'],['nan'],1,1,40,1,41
488,pten,protein,,pten,uniprot,p60484,,,py342,other,,,text,py342,,,positive,i,activation,,,,,,0.65,indra,these observations support our hypothesis that pten negatively regulates ptk6 tyrosine kinase activity by targeting py342.,pmc5688148,['nan'],['nan'],1,1,40,1,41
464,pten,protein,,pten,uniprot,p60484,,,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,positive,i,activation,,,,,,0.65,indra,"p-rex2a, a prominent rac activator that is activated by pip3, inhibits pten pip3 phosphatase activity by direct interaction, while active rhoa is thought to stimulate pten 's pip3 phosphatase activity, by rock mediated phosphorylation of pten.",pmc3978343,['nan'],['nan'],1,1,40,1,41
437,pten,protein,,pten,uniprot,p60484,,,kif11,protein,,kif11,uniprot,p52732,,,negative,i,inhibition,,,,,,0.65,indra,"in summary, depletion of pten significantly diminishes the spindle association of eg5, both the total level and the phospho specific species, and alters their localization patterns.",pmc4980451,['nan'],['nan'],1,1,40,1,41
489,pten,protein,,pten,uniprot,p60484,,,rcc,simplechemical,,,pubchem,10985033,,,positive,i,activation,,,,,,0.86,indra,cell proliferation was neither influenced in pten-delta nor pten overexpressing rcc cells (additional file2 : figure s2) although it has been described that pten is able to regulate these processes [xref_bibr].,pmc6025732,['nan'],['nan'],1,1,40,1,41
238,mtor,protein,,mtor,uniprot,p42345,,,eif4ebp1,protein,,eif4ebp1,uniprot,q13541,,,negative,i,inhibition,,,,,,0.65,indra,"mtor has two downstream targets : the p70 s6k1, which activity is up-regulated by mtor and is known to play an important role in cell proliferation and cell cycle progression xref_bibr, and 4ebp1, which is negatively regulated by mtor xref_bibr.",pmc4092105,['nan'],['nan'],1,1,40,1,41
448,pten,protein,,pten,uniprot,p60484,,,mtorc1,bioprocess,,,go,go:0031931,,,positive,i,activation,,,,,,0.65,indra,"for example, pyramidotomy induces the loss of mtorc1 activity, an event that can be prevented by deletion of pten.",pmc3978343,['nan'],['nan'],1,1,40,1,41
490,pten,protein,,pten,uniprot,p60484,,,reactive oxygen species,simplechemical,,,chebi,chebi:26523,,,positive,i,increaseamount,,,,,,0.65,indra,"furthermore, suppression of pten expression significantly reduced the increased ros level detected after the onset of apoptosis and protected hippocampal neurons from sts induced apoptotic damage.",pmc4515857,['nan'],['nan'],1,1,40,1,41
447,pten,protein,,pten,uniprot,p60484,,,mitosis,other,,,text,mitosis,,,negative,i,inhibition,,,,,,0.65,indra,pten can inhibit cell mitosis by negatively regulating the pi3k pathway to promote apoptosis [ xref ].,pmc5070632,['nan'],['nan'],1,1,40,1,41
240,mtor,protein,,mtor,uniprot,p42345,,,rps6kb1,protein,,rps6kb1,uniprot,p23443,,,positive,i,activation,,,,,,0.65,indra,"mtor has two downstream targets : the p70 s6k1, which activity is up-regulated by mtor and is known to play an important role in cell proliferation and cell cycle progression xref_bibr, and 4ebp1, which is negatively regulated by mtor xref_bibr.",pmc4092105,['nan'],['nan'],1,1,40,1,41
460,pten,protein,,pten,uniprot,p60484,,,phosphatidylinositol phosphate,simplechemical,,,chebi,chebi:28765,,,negative,i,decreaseamount,,,,,,0.65,indra,"as the lipid phosphatase that dephosphorylates phosphatidylinositol-3, 4, 5-phosphate (pip 3), pten reduces the level of pip 3, a critical 2nd messenger mediating the signal of not only growth factors but also insulin.",pmc6046409,['nan'],['nan'],1,1,40,1,41
476,pten,protein,,pten,uniprot,p60484,,,pri-mir-132,other,,,text,pri-mir-132,,,positive,i,increaseamount,,,,,,0.65,indra,"in addition, pri-mir-132 levels were increased by kcl stimulation in pten rnai neurons.",pmc4740767,['nan'],['nan'],1,1,40,1,41
454,pten,protein,,pten,uniprot,p60484,,,pcna,protein,,pcna,uniprot,p12004,,,negative,i,inhibition,,,,,,0.65,indra,this in turn maintains the steady expression of cyclin d1; overexpression of pten down-regulates cyclin d1 xref_bibr.,pmc4092105,['nan'],['nan'],1,1,40,1,41
475,pten,protein,,pten,uniprot,p60484,,,pparg,protein,,pparg,uniprot,p37231,,,negative,i,inhibition,,,,,,0.65,indra,it is speculated that the expression of pten down-regulates stat5 and ppargamma to inhibit milk protein and fat synthesis.,pmc4092105,['nan'],['nan'],1,1,40,1,41
455,pten,protein,,pten,uniprot,p60484,,,phenazine-1-carboxylate,simplechemical,,,chebi,chebi:62248,,,positive,i,activation,,,,,,0.65,indra,subsequent pten deregulation by homozygous deletion could then occur to induce invasive pca possibly through akt activation.,pmc3775430,['nan'],['nan'],1,1,40,1,41
442,pten,protein,,pten,uniprot,p60484,,,mapk,bioprocess,,,mesh,d020928,,,negative,i,decreaseamount,,,,,,0.65,indra,"overexpression of pten down-regulated expression of mapk, cyclin d1, akt, mtor, s6k1, stat5, srebp1, ppargamma, prlr, and glut1, but up-regulated 4ebp1 in dcmecs.",pmc4092105,['nan'],['nan'],1,1,40,1,41
457,pten,protein,,pten,uniprot,p60484,,,phosphatase,other,,,fplx,phosphatase,,,positive,i,activation,,,,,,0.65,indra,"p-rex2a, a prominent rac activator that is activated by pip3, inhibits pten pip3 phosphatase activity by direct interaction, while active rhoa is thought to stimulate pten 's pip3 phosphatase activity, by rock mediated phosphorylation of pten.",pmc3978343,['nan'],['nan'],1,1,40,1,41
470,pten,protein,,pten,uniprot,p60484,,,pi3k,other,,pten,fplx,pi3k,,,positive,i,activation,,,,,,0.65,indra,mir-92a was reported to promote cell metastasis of colorectal cancer through the pten mediated pi3k and akt pathway.,pmc4515857,['nan'],['nan'],1,1,40,1,41
458,pten,protein,,pten,uniprot,p60484,,,phosphatase,other,,pten,fplx,phosphatase,,,negative,i,inhibition,,,,,,0.65,indra,"glycogen synthase kinase 3beta (gsk3beta) phosphorylates pten at ser362 and thr366, decreasing its phosphatase activity.",pmc4329810,['nan'],['nan'],1,1,40,1,41
471,pten,protein,,pten,uniprot,p60484,,,pi3k-akt-mtor,other,,,text,pi3k-akt-mtor,,,negative,i,inhibition,,,,,,0.65,indra,"in the cytoplasm, pten antagonizes the pi3k-akt-mtor pathway by dephosphorylation of phosphoinositide-3,4,5-triphosphate (pip3) xref_bibr.",pmc5376652,['nan'],['nan'],1,1,40,1,41
452,pten,protein,,pten,uniprot,p60484,,,nfkappab,bioprocess,,,mesh,d016328,,,positive,i,activation,,,,,,0.86,indra,"interestingly, pten-sh increased the activities of ap-1 and nf-kappab in 293t cells, thus suggesting that the hairpin functions in regulation.",pmc4933753,['nan'],['nan'],1,1,40,1,41
441,pten,protein,,pten,uniprot,p60484,,,localization,bioprocess,,pten,go,go:0051179,,,positive,i,activation,,,,,,0.65,indra,characterization of pten mutations in brain cancer reveals that pten mono-ubiquitination promotes protein stability and nuclear localization.,pmc5491373,['nan'],['nan'],1,1,40,1,41
440,pten,protein,,pten,uniprot,p60484,,,lactose,simplechemical,,,chebi,chebi:17716,,,negative,i,inhibition,,,,,,0.65,indra,"pten expression was much lower in high quality milk than in low quality milk, suggesting that pten suppresses the secretion of beta-casein, triglyceride, and lactose in mammary epithelial cells.",pmc4092105,['nan'],['nan'],1,1,40,1,41
443,pten,protein,,pten,uniprot,p60484,,,mecp2,protein,,mecp2,uniprot,p51608,,,negative,i,decreaseamount,,,,,,0.86,indra,"interestingly, we also found that mecp2 expression was down-regulated by pten short hairpin rna.",pmc4740767,['nan'],['nan'],1,1,40,1,41
451,pten,protein,,pten,uniprot,p60484,,,neoplasm metastasis,bioprocess,,,mesh,d009362,,,positive,i,activation,,,,,,0.65,indra,"upregulation of mir-21 has been reported to directly target pten promoting thus the growth and metastasis of specific cancers, including non small cell lung cancer, colorectal carcinoma, ovarian cancer, as well as triple negative breast cancers.",pmc4515857,['nan'],['nan'],1,1,40,1,41
450,pten,protein,,pten,uniprot,p60484,,,neoplasm invasiveness,bioprocess,,,mesh,d009361,,,positive,i,activation,,,,,,0.65,indra,"the loss of one copy of the pten gene contributes to prostate tumor initiation, while further reduction in pten expression supports the invasion and metastatic behavior of pc xref_bibr.",pmc3723640,['nan'],['nan'],1,1,40,1,41
461,pten,protein,,pten,uniprot,p60484,,,phosphatidylinositol phosphate,simplechemical,,,chebi,chebi:28765,,,positive,i,increaseamount,,,,,,0.65,indra,"by reducing the intracellular levels of pip 3, pten inhibits the activation of downstream proteins of the pi3k pathway, including the serine/threonine kinase akt and the protein kinase c (pkc).",pmc6046409,['nan'],['nan'],1,1,40,1,41
459,pten,protein,,pten,uniprot,p60484,,,phosphate(3-),simplechemical,,,chebi,chebi:18367,,,positive,i,activation,,,,,,0.65,indra,our assay couples inorganic phosphate production by pten to catalysis by pnpase (xref_fig).,pmc4301912,['nan'],['nan'],1,1,40,1,41
491,pten,protein,,pten,uniprot,p60484,,,sall4,protein,,sall4,uniprot,q9ujq4,,,positive,d,increaseamount,,,,,,0.65,indra,lu et al. have demonstrated that the zinc-finger transcription factor sal like protein 4 (sall4) represses pten transcription by recruiting an epigenetic repressor complex (mi-2 and nurd).,pmc4329810,['nan'],['nan'],1,1,40,1,41
444,pten,protein,,pten,uniprot,p60484,,,mecp2,protein,,mecp2,uniprot,p51608,,,positive,i,increaseamount,,,,,,0.86,indra,"overall, these results indicate that pten knockdown suppresses expression of mecp2 and its target genes in neurons.",pmc4740767,['nan'],['nan'],1,1,40,1,41
473,pten,protein,,pten,uniprot,p60484,,,pole,protein,,pole,uniprot,q07864,,,negative,i,inhibition,,,,,,0.65,indra,"indeed, multipolar and distorted spindles occur at a higher frequency and mitotic spindle poles in pten depleted cells feature irregular shapes and display pole fragmentation, even when spindle bipolarity is properly established (xref_fig).",pmc4980451,['nan'],['nan'],1,1,40,1,41
445,pten,protein,,pten,uniprot,p60484,,,mir-30a-3p,other,,,text,mir-30a-3p,,,negative,i,inhibition,,,,,,0.86,indra,inhibition of pten eliminated the proliferation inhibitory effect of mir-30a-3p.,pmc5688649,['nan'],['nan'],1,1,40,1,41
474,pten,protein,,pten,uniprot,p60484,,,pole,protein,,pole,uniprot,q07864,,,positive,i,activation,,,,,,0.65,indra,loss of pten impairs spindle architecture and pole integrity.,pmc4980451,['nan'],['nan'],1,1,40,1,41
472,pten,protein,,pten,uniprot,p60484,,,pkba,protein,,,uniprot,p54644,,,positive,i,increaseamount,,,,,,0.65,indra,"in this study, we investigated the rescue capacity of open conformation pten and found that its expression in pten double homozygous embryos rescued the characteristic hyperbranching vasculature phenotype and the increased levels of pakt.",pmc4854392,['nan'],['nan'],1,1,40,1,41
484,pten,protein,,pten,uniprot,p60484,,,ptenp1,other,,,text,ptenp1,,,positive,i,activation,,,,,,0.65,indra,"in contrast, pten and ptenp1 transcripts exhibit a non monotonic dose response curve, with a maximal response at 2mum of threefold increased pten and 1.5-fold increased ptenp1 (xref_fig).",pmc4351423,['nan'],['nan'],1,1,40,1,41
492,pten,protein,,pten,uniprot,p60484,,,slc2a1,protein,,slc2a1,uniprot,p11166,,,negative,i,inhibition,,,,,,0.65,indra,"in the present study, prlr and glut1 were down-regulated by the expression of pten, indicating that pten has an impact on prl induced lactose synthesis.",pmc4092105,['nan'],['nan'],1,1,40,1,41
396,pten,protein,,pten,uniprot,p60484,,,cell death,bioprocess,,pten,go,go:0008219,,,positive,i,activation,,,,,,0.65,indra,"indeed, uptake of pten was shown to antagonize pi3k signaling, to reduce cell proliferation and induce tumor cell death in vitro and in vivo.",pmc4515857,['nan'],['nan'],1,1,40,1,41
493,pten,protein,,pten,uniprot,p60484,,,slc2a3,protein,,slc2a3,uniprot,p11169,,,positive,i,activation,,,,,,0.65,indra,"slc2a3, klhl24, and prkcb were significantly reduced by pten knockdown, as confirmed by real-time pcr (xref_fig), suggesting that knockdown of mecp2 and knockdown of pten may share common downstream targets.",pmc4740767,['nan'],['nan'],1,1,40,1,41
412,pten,protein,,pten,uniprot,p60484,,,cyclin,bioprocess,,,mesh,d016213,,,negative,i,decreaseamount,,,,,,0.65,indra,"in addition, nuclear pten controls cell-cycle progression by decreasing cyclin d1 levels in the nucleus and regulates cellular senescence through anaphase promoting complex (apc)-cdh1-mediated protein degradation.",pmc4329810,['nan'],['nan'],1,1,40,1,41
411,pten,protein,,pten,uniprot,p60484,,,csn2,protein,,csn2,uniprot,p05814,,,negative,i,inhibition,,,,,,0.65,indra,"pten expression was much lower in high quality milk than in low quality milk, suggesting that pten suppresses the secretion of beta-casein, triglyceride, and lactose in mammary epithelial cells.",pmc4092105,['nan'],['nan'],1,1,40,1,41
410,pten,protein,,pten,uniprot,p60484,,,csn2,protein,,csn2,uniprot,p05814,,,negative,i,decreaseamount,,,,,,0.65,indra,"expression of stat5 and beta-casein gene (csn2) was down-regulated by pten at both the mrna and protein level, indicating that pten regulates stat5 signaling in the mammary gland.",pmc4092105,['nan'],['nan'],1,1,40,1,41
409,pten,protein,,pten,uniprot,p60484,,,chek1,protein,,chek1,uniprot,o14757,,,negative,i,inhibition,,,,,,0.65,indra,"although exogenous replication stress can induce pten interaction with rad51 and chk1 (xref_fig), loss of pten leads to replication fork dissociation of rad51 but not chk1, as depicted in xref_fig.",pmc4499867,['nan'],['nan'],1,1,40,1,41
408,pten,protein,,pten,uniprot,p60484,,,cellular senescence,bioprocess,,,go,go:0090398,,,negative,i,inhibition,,,,,,0.65,indra,"in beta-cells, deletion of pten relieved the suppression of cell cycle re-entry by inhibiting the senescence regulatory gene p16 ink4a through e2f and ezh2 mechanism.",pmc6046409,['nan'],['nan'],1,1,40,1,41
407,pten,protein,,pten,uniprot,p60484,,,cellular component biogenesis,bioprocess,,,go,go:0044085,,,negative,i,inhibition,,,,,,0.65,indra,"disruption of ptenbeta alters rdna transcription and promotes ribosomal biogenesis, and this effect can be reversed by re-introduction of ptenbeta.",pmc5376652,['nan'],['nan'],1,1,40,1,41
406,pten,protein,,pten,uniprot,p60484,,,cell survival,bioprocess,,,mesh,d002470,,,negative,i,inhibition,,,,,,0.65,indra,these findings suggested pten inhibited cells proliferation and decreased cell viability (xref_fig and xref_supplementary).,pmc4092105,['nan'],['nan'],1,1,40,1,41
405,pten,protein,,pten,uniprot,p60484,,,cell population proliferation,bioprocess,,rps6ka2,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,experiments conducted in mice with inducible pten deletions have demonstrated that loss of pten drives proliferation of leukemia initiating cells and promotes leukemogenesis.,pmc4329810,['nan'],['nan'],1,1,40,1,41
404,pten,protein,,pten,uniprot,p60484,,,cell population proliferation,bioprocess,,pten,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,"similarly, pten l320s -gfp, and pten t277a -gfp and pten delex3 -gfp were unable to effectively rescue cancer cell proliferation, compared to pten wt -gfp (xref_fig).",pmc5491373,['nan'],['nan'],1,1,40,1,41
400,pten,protein,,pten,uniprot,p60484,,,cell migration,bioprocess,,,go,go:0016477,,,positive,i,activation,,,,,,0.65,indra,"in glioma cells, raftopoulou and colleagues could show that pten mediates cell migration processes via its c2 domain in a pi3k independent manner [xref_bibr].",pmc6025732,['nan'],['nan'],1,1,40,1,41
398,pten,protein,,pten,uniprot,p60484,,,cell growth,bioprocess,,,go,go:0016049,,,negative,i,inhibition,,,,,,0.65,indra,these effects of pten through targeting the pi3k and akt dependent and independent pathways lead to suppressed insulin sensitivity and inhibited cell growth and survival.,pmc6046409,['nan'],['nan'],1,1,40,1,41
397,pten,protein,,pten,uniprot,p60484,,,cell differentiation,bioprocess,,,go,go:0030154,,,negative,i,inhibition,,,,,,0.65,indra,"it has also been shown that pten overexpression can suppress proliferation and differentiation, and enhance apoptosis of the mouse mammary epithelium; this is accompanied with a significant reduction in milk production xref_bibr.",pmc4092105,['nan'],['nan'],1,1,40,1,41
394,pten,protein,,pten,uniprot,p60484,,,cell cycle,bioprocess,,pten,go,go:0007049,,,negative,i,inhibition,,,,,,0.65,indra,"in beta-cells, deletion of pten relieved the suppression of cell cycle re-entry by inhibiting the senescence regulatory gene p16 ink4a through e2f and ezh2 mechanism.",pmc6046409,['nan'],['nan'],1,1,40,1,41
415,pten,protein,,pten,uniprot,p60484,,,dna repair,bioprocess,,,go,go:0006281,,,positive,i,activation,,,,,,0.65,indra,"in addition, pten is also found to collaborate with e2f to induce the expression of rad51 and thus enhance dna repair.",pmc6046409,['nan'],['nan'],1,1,40,1,41
392,pten,protein,,pten,uniprot,p60484,,,cell adhesion,bioprocess,,,go,go:0007155,,,negative,i,inhibition,,,,,,0.65,indra,phosphatase and tensin homolog on chromosome 10 can also directly interact with and reduce adhesion mediated tyr phosphorylation of fak.,pmc4515857,['nan'],['nan'],1,1,40,1,41
391,pten,protein,,pten,uniprot,p60484,,,cdkn2a,protein,,cdkn2a,uniprot,p42771,,,positive,i,increaseamount,,,,,,0.65,indra,"while ectopic pten did not enhance p16 ink4a or p14 arf expression, it prevented the bmi1 mediated reduction of p16 ink4a and p14 arf (fig xref_fig).",pmc2777864,['nan'],['nan'],1,1,40,1,41
390,pten,protein,,pten,uniprot,p60484,,,cdk inhibitors,other,,,text,cdk inhibitors,,,positive,i,activation,,,,,,0.65,indra,"in esophageal cancer, it has been proposed that the loss of both smad4 and pten leads to the downregulation of cip and kip and ink4 cdk inhibitors and subsequent suppression of cell cycle arrest [xref_bibr].",pmc5784229,['nan'],['nan'],1,1,40,1,41
50,akt1,protein,,akt1,uniprot,p31749,,,protein genes,other,,,text,protein genes,,,positive,i,increaseamount,,,,,,0.65,indra,"the transcription of milk protein genes could be enhanced by akt1 acting on their substrates, such as mtor/s6 kinase and mtor/4ebp1 xref_bibr.",pmc4092105,['nan'],['nan'],1,1,40,1,41
389,pten,protein,,pten,uniprot,p60484,,,calcium(2+),simplechemical,,,chebi,chebi:29108,,,positive,i,activation,,,,,,0.65,indra,"pten silencing impairs er ca 2+ release, thus reducing the cytosolic and mitochondrial ca 2+ concentration leading to decreased cellular sensitivity to ca 2+ -mediated apoptotic stimulation.",pmc4515857,['nan'],['nan'],1,1,40,1,41
388,pten,protein,,pten,uniprot,p60484,,,calcium(2+),simplechemical,,,chebi,chebi:29108,,,negative,i,inhibition,,,,,,0.65,indra,we demonstrated that specific targeting of pten to the er is sufficient to enhance er-to-mitochondria ca 2+ transfer and sensitivity to apoptosis xref_bibr.,pmc4396696,['nan'],['nan'],1,1,40,1,41
386,pten,protein,,pten,uniprot,p60484,,,atxn3,protein,,atxn3,uniprot,p54252,,,positive,d,increaseamount,,,,,,0.65,indra,the deubiquitylase ataxin-3 restricts pten transcription in lung cancer cells.,pmc4351423,['nan'],['nan'],1,1,40,1,41
383,pten,protein,,pten,uniprot,p60484,,,ap1,bioprocess,,,mesh,d018808,,,positive,i,activation,,,,,,0.86,indra,"interestingly, pten-sh increased the activities of ap-1 and nf-kappab in 293t cells, thus suggesting that the hairpin functions in regulation.",pmc4933753,['nan'],['nan'],1,1,40,1,41
380,pten,protein,,pten,uniprot,p60484,,,aneuploidy,other,,,text,aneuploidy,,,negative,i,inhibition,,,,,,0.65,indra,"pten deficiency can disrupt chromosome integrity and result in aneuploidy xref_bibr xref_bibr, which may attribute to erroneous chromosome transmission during mitosis xref_bibr.",pmc4980451,['nan'],['nan'],1,1,40,1,41
375,pten,protein,,pten,uniprot,p60484,,,akt,other,,ctnnb1,fplx,akt,,,negative,i,inhibition,,,,,,0.65,indra,"pten is known to inhibit the pi3k and akt signaling axis, and beta-catenin is known to mediate the effect of akt signaling on stem cells [xref_bibr].",pmc5650370,['nan'],['nan'],1,1,40,1,41
374,pten,protein,,pten,uniprot,p60484,,,activities,other,,,text,activities,,,negative,i,inhibition,,,,,,0.65,indra,"as high grade pins are pre-cancerous lesions, the above observation supports the concept that pten inhibits (or plays a surveillant role to) bmi1's oncogenic activities during prostate tumorigenesis and that escape from pten's suppression (or surveillance) enables bmi1 to promote prostate cancer progression.",pmc2777864,['nan'],['nan'],1,1,40,1,41
372,pten,protein,,pten,uniprot,p60484,,,acquisition,other,,,text,acquisition,,,negative,i,inhibition,,,,,,0.65,indra,we previously demonstrated that unphosphorylated pten inhibits tgfβ-induced acquisition of the emt phenotypes in lung cancer cells [ xref ].,pmc4836157,['nan'],['nan'],1,1,40,1,41
371,pten,protein,,pten,uniprot,p60484,,,3d,family,,,pfam,pf06725,,,negative,i,inhibition,,,,,,0.65,indra,"second, although rare, oncogenic pten mutations that compromise the pbm have been reported, and these can not restore the normal lumen morphology of pten depleted 3d mammary gland cultures.",pmc5974425,['nan'],['nan'],1,1,40,1,41
414,pten,protein,,pten,uniprot,p60484,,,death,bioprocess,,,mesh,d003643,,,positive,i,activation,,,,,,0.65,indra,"it has been shown, for instance, that inhibition of pten in dopaminergic cell lines significantly inhibits the neuronal death caused by 1-methyl-4-phenylpyridinium (mpp+), an established in vitro model of pd toxicity.",pmc3978343,['nan'],['nan'],1,1,40,1,41
413,pten,protein,,pten,uniprot,p60484,,,death,bioprocess,,,mesh,d003643,,,negative,i,inhibition,,,,,,0.65,indra,"through its lipid phosphatase activity pten suppresses the pi3k and akt pathway to govern cell proliferation, growth, migration, energy metabolism and death.",pmc4396696,['nan'],['nan'],1,1,40,1,41
416,pten,protein,,pten,uniprot,p60484,,,dna replication,bioprocess,,,go,go:0006260,,,positive,i,activation,,,,,,0.65,indra,"taken together, these data suggest that depletion of pten induces spontaneous dna replication errors that result in chromosome entanglement and subsequent segregation defects, which can be further aggravated by exogenous replication perturbation.",pmc4499867,['nan'],['nan'],1,1,40,1,41
433,pten,protein,,pten,uniprot,p60484,,,htert promoter,other,,,text,htert promoter,,,negative,i,inhibition,,,,,,0.86,indra,"furthermore, knockdown of pten significantly enhanced htert promoter activity in du145 cells (fig xref_fig, bottom panel) and this occurs only in cells expressing endogenous bmi1 and not in cells whose bmi1 was concomitantly knocked-down (fig xref_fig, bottom panel), which demonstrates that endogenous pten reduces htert promoter activity via inhibiting endogenous bmi1 function.",pmc2777864,['nan'],['nan'],1,1,40,1,41
494,pten,protein,,pten,uniprot,p60484,,,sp,other,,,text,sp,,,positive,i,activation,,,,,,0.65,indra,down-regulation of pten increased the percentage of sp cells.,pmc5650370,['nan'],['nan'],1,1,40,1,41
435,pten,protein,,pten,uniprot,p60484,,,integrins,bioprocess,,,go,go:0034666,,,negative,i,inhibition,,,,,,0.65,indra,"another study [xref_bibr] showed that pten can inhibit integrin mediated cell spreading, consequently reducing the adhesive capacity of endometrial cells.",pmc5070632,['nan'],['nan'],1,1,40,1,41
495,pten,protein,,pten,uniprot,p60484,,,srebf1,protein,,srebf1,uniprot,p36956,,,positive,i,increaseamount,,,,,,0.65,indra,our results provide evidence that decreased pten expression caused increased srebp1 expression in dcmecs.,pmc4092105,['nan'],['nan'],1,1,40,1,41
