Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
frmd8 binding to irhom2,,,,,,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,"nan,nan","nan,nan","taken together, these data suggest that frmd8 binding to irhom2 stabilises the irhom2 pool in the late secretory pathway and increases the cell surface localisation of the irhom2 / adam17 sheddase complex.,we conclude that frmd8 binding to irhom2 acts to promote adam17 function by ensuring its stability after its maturation in the trans-golgi network.","pmc6042961,pmc6042961",2,0.1,39,1,39.2
furin,protein,,,,p09958,,,caspase-1,protein,,,uniprot,p29466,,,positive,i,activation,,,,,,"nan,nan","nan,nan","previous data also imply a functional connection between pcsk activity and il-1 -beta; the proteolytic cleavage of the anthrax toxin by furin activates caspase-1 in macrophages [xref_bibr] and high levels of il-1 -beta have been observed in an experimental model of arthritis in mice that were treated with a furin inhibitor [xref_bibr].,the analyses of proteolytically activated macrophage cytokines thus showed that a furin deficiency reduces the production of anti-inflammatory tgf-beta 1 but upregulates the activation of the tace and caspase-1 enzymes.","pmc5342350,pmc5342350",2,0.1,39,1,39.2
tace,protein,,,,p78536,,,ϱ,simplechemical,,,uaz,uaz00253,,,positive,i,activation,,,,,,"nan,nan","nan,nan","for example, egfr ligands such as amphiregulin, epiregulin, epigen and tgf ϱ are activated by tace.,given the role of irhom2 / tace signalling in tnf ϱ secretion, irhom2 may represent an attractive therapeutic target in dn.","pmc5159831,pmc6130561",2,0.1,39,1,39.2
il-13,protein,,,,p35225,,,ϱ,simplechemical,,,uaz,uaz00253,,,positive,i,activation,,,,,,"nan,nan","nan,nan","il-13 was found to induce proliferation of nhbe cells, and release of tgf ϱ, in an adam17 dependent manner; however, this il-13-induced proliferation did not appear to result solely from adam17 activation.,thus, while il-13 may induce a small, transient decrease in the amount of active adam17, the quantity of active protein is no greater than that observed in control cells at time points when il-13 induces an increase in soluble tgf ϱ (i.e. approximately 60 min in this study (fig.","pmc1976612,pmc1976612",2,0.1,39,1,39.2
cgrp,protein,,,,p80511,,,ang ii-induced inflammation,,,,,,,,negative,i,regulation,,,,,,"nan,nan","nan,nan","these data suggest that cgrp could attenuate ang ii induced inflammation in vsmcs.,the inhibitory effect of cgrp on vsmc proliferation constitutes the basis of the protective action of cgrp against vascular remodeling [xref_bibr, xref_bibr], and the mechanisms include erk1/2 activation, p53, and camp / protein kinase a (pka) [xref_bibr, xref_bibr] our findings showed that cgrp inhibited ang ii induced inflammation in vsmcs, providing a new insight in understanding the protective action of cgrp against ang ii induced vascular remodeling.","pmc6038660,pmc6038660",2,0.1,39,1,39.2
cftr,protein,,,,p13569,,,egfr,protein,,,uniprot,p00533,,,negative,i,activation,,,,,,"nan,nan","nan,nan","furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr / adam17 dependent way [xref_bibr].,activation of cftr activity may help to reduce egfr / adam17 activity and resolve copd pathology [xref_bibr], but no clinical evidence for this is yet available.","pmc5818912,pmc5818912",2,0.1,39,1,39.2
tfa,simplechemical,,,,84468,,,irhom2,protein,,,uniprot,q6pjf5,,,negative,i,inhibition,,,,,,"nan,nan","nan,nan","tfa treatment (20 ϼ m) inhibited the activation of irhom2 / tace signalling in cultured cells induced by ages.,however, it must be emphasized that tfa is a mixture extracted from am, so further research is needed to reveal the molecular mechanisms by which tfa inhibits the activation of irhom2 / tace signalling in kidneys that is induced by ages.","pmc6130561,pmc6130561",2,0.1,39,1,39.2
tfa,simplechemical,,,,84468,,,ros,simplechemical,,,chebi,chebi:26523,,,negative,i,activation,,,,,,"nan,nan","nan,nan","tfa attenuated ros generation in renal glomeruli and proximal tubular epithelial cells in a dose dependent manner, hd-tfa treatment reduced ros production in kidney sections obviously while ld-tfa groups without significant differences compared with vehicle treatment (xref_fig).,additionally, ros generation in renal tissues of dn rats was also reduced by tfa (xref_fig).","pmc6130561,pmc6130561",2,0.1,39,1,39.2
cftr,protein,,,,p13569,,,adam17,protein,,,uniprot,p78536,,,negative,i,activation,,,,,,"nan,nan","nan,nan","furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr / adam17 dependent way [xref_bibr].,activation of cftr activity may help to reduce egfr / adam17 activity and resolve copd pathology [xref_bibr], but no clinical evidence for this is yet available.","pmc5818912,pmc5818912",2,0.1,39,1,39.2
tnf,protein,,,,p01375,,,acvr2a expression,protein,,,uniprot,p27037,,,positive,i,increaseamount,,,,,,"nan,nan","nan,nan","tnf ϱ enhanced acvr2a expression in hpah pasmcs without altering alk2, alk3 or alk6 expression (xref_supplementary).,also, tnf ϱ increased bmp6 expression in pasmcs and hpaecs and induced acvr2a expression in hpah pasmcs.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
tnf,protein,,,,p01375,,,bmp6,protein,,,uniprot,p22004,,,positive,i,activation,,,,,,"nan,nan","nan,nan","functionally, bmp2, bmp4 and bmp6 inhibited control dpasmc proliferation whereas bmp6 promoted hpah dpasmc proliferation and tnf ϱ enhanced the bmp6 responses (xref_fig).,in summary, tnf ϱ induces bmp6 and exacerbates the reduced bmpr-ii expression in hpah pasmcs, enabling bmp6 to recruit the alk2 / actr-iia receptor complex.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
tnf,protein,,,,p01375,,,bmpr-ii,protein,,,uniprot,q13873,,,negative,i,inhibition,,,,,,"nan,nan","nan,nan","of these, only tnf ϱ selectively reduced bmpr2 mrna and bmpr-ii protein in distal pasmcs (dpasmcs) and pulmonary arterial endothelial cells (paecs) (xref_fig and xref_supplementary), via nf-Ϻ b p65 (rela; xref_supplementary).,our demonstration that tnf ϱ suppressed bmpr-ii in pulmonary vascular cells confirms reports in osteoblasts xref_bibr and aortic endothelial cells xref_bibr.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
tnf,protein,,,,p01375,,,bmpr-ii,protein,,,uniprot,q13873,,,positive,i,activation,,,,,,"nan,nan","nan,nan","tnf ϱ induces bmpr-ii extracellular domain shedding in smcs.,here we provide novel mechanistic insights into a critical interaction whereby tnf ϱ drives the development of pah by repressing vascular bmpr2 transcription and promoting bmpr-ii cleavage in pasmcs.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
tnf,protein,,,,p01375,,,bmpr-ii levels,protein,,,uniprot,q13873,,,negative,i,regulation,,,,,,"nan,nan","nan,nan","moreover, tnf ϱ suppresses bmpr-ii levels in aortic endothelial cells xref_bibr.,unexpectedly, in dpasmcs (xref_fig), but not paecs (xref_fig), the tnf ϱ-mediated reduction of full length bmpr-ii levels (140-150 kda) was associated with accumulation of an intracellular 60 kda product (bmpr-ii-icp), confirmed as a bmpr-ii fragment using sirna (sibmpr2; xref_supplementary).","pmc5241886,pmc5241886",2,0.1,39,1,39.2
irhom2,protein,,,,q6pjf5,,,tnf,protein,,,uniprot,p01375,,,negative,i,inhibition,,,,,,"nan,nan","nan,nan","targeting irhom2 may reduce inflammation by specifically preventing tnf ϱ release from macrophages, without the side effects of the widely used global tnf ϱ-targeting drugs.,as a result, irhom2 deficient mice have substantially reduced serum levels of tnf ϱ upon inflammatory challenge with bacterial lipopolysaccharide and consequently reduced survival upon infection with the intracellular bacterium listeria monocytogenes [xref_bibr].","pmc5490636,pmc5490636",2,0.1,39,1,39.2
tnf,protein,,,,p01375,,,bmpr2 expression,protein,,,uniprot,q13873,,,negative,i,regulation,,,,,,"nan,nan","nan,nan","since tnf ϱ reduces endothelial bmpr2 expression xref_bibr, we hypothesized that tnf ϱ may critically reduce bmpr2 expression in vascular cells harboring bmpr2 mutations and switch bmp signalling to recruit actr-iia and alk2, with potentially pathological consequences.,having demonstrated that tnf ϱ suppresses bmpr2 expression in vitro and in vivo, we questioned the impact on bmp signalling in the context of an existing bmpr2 mutation.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
age,protein,,,,p51606,,,irhom2,protein,,,uniprot,q6pjf5,,,positive,i,activation,,,,,,"nan,nan","nan,nan","all of above results indicate tfa with the effects on ameliorating age induced er-stress and inhibiting activation of irhom2 / tace signalling in hk-2 tubule epithelial cell.,tfa or pba treatment inhibited the er stress and the activation of irhom2 / tace signalling that was induced by age in vitro (xref_fig).","pmc6130561,pmc6130561",2,0.1,39,1,39.2
lps,protein,,,,53481793,,,tnf-alpha,protein,,,uaz,p01375,,,negative,i,activation,,,,,,"nan,nan","nan,nan","suppression of lps induced tnf-alpha secretion by dexamethasone.,these findings suggest that dex via its hydroxyl groups appears to act on lps induced p38 ϱ mapk signaling to suppress tace activation, which in turn leads to the suppression of lps induced tnf-alpha secretion.","pmc5564803,pmc5564803",2,0.1,39,1,39.2
lps,simplechemical,,,,53481793,,,p38,family,,,be,p38,,,positive,i,activation,,,,,,"nan,nan","nan,nan","thus, in our model system, dex appears to act on lps induced p38 ϱ mapk signaling, which then results in tace inactivation and a retardation of tnf-alpha secretion.,these findings suggest that dex via its hydroxyl groups appears to act on lps induced p38 ϱ mapk signaling to suppress tace activation, which in turn leads to the suppression of lps induced tnf-alpha secretion.","pmc5564803,pmc5564803",2,0.1,39,1,39.2
tpd,family,,,,pf14811,,,tace,protein,,,uniprot,p78536,,,negative,i,inhibition,,,,,,"nan,nan","nan,nan","tpd contains substantial secondary structure with high -beta-strand content, in agreement with previous reports of adam prodomains xref_bibr xref_bibr xref_bibr, and selectively inhibited the catalytic domain of tace but neither the homologous mmp family members nor the closely related adam10.,in contrast to timps, which inhibit number of mmps as well as adams, tpd specifically arrested inducible tace shedding activity, but not the constitutive shedding by adam10, its closest homologue.","pmc5159831,pmc5159831",2,0.1,39,1,39.2
ϱ,simplechemical,,,,uaz00253,,,bmpr-ii,protein,,,uniprot,q13873,,,negative,i,activation,,,,,,"nan,nan","nan,nan","our demonstration that tnf ϱ suppressed bmpr-ii in pulmonary vascular cells confirms reports in osteoblasts xref_bibr and aortic endothelial cells xref_bibr.,furthermore, tnf ϱ also promoted the production of this 60 kda band and reduction of full length bmpr-ii in rat and mouse pasmcs, human proximal pasmcs (ppasmcs), and human aortic smooth muscle cells (xref_supplementary).","pmc5241886,pmc5241886",2,0.1,39,1,39.2
adam17,protein,,,,p78536,,,stnf-alpha,protein,,,uaz,uaz01295,,,positive,i,activation,,,,,,"nan,nan","nan,nan","xref_bibr, xref_bibr therefore, adam17 blockers have been used in rheumatoid arthritis and multiple sclerosis models to reduce the production of stnf-alpha in order to decrease inflammation.,this result indicated that the activity of adam17 was inhibited, thereby reducing adam17 mediated stnf-alpha production and increasing the expression of mtnf-alpha on the cell surface (p < 0.01; xref_fig; xref_table).","pmc3877539,pmc5865799",2,0.1,39,1,39.2
tpd,family,,,,pf14811,,,adam10,protein,,,uniprot,o14672,,,negative,i,inhibition,,,,,,"nan,nan","nan,nan","tpd contains substantial secondary structure with high -beta-strand content, in agreement with previous reports of adam prodomains xref_bibr xref_bibr xref_bibr, and selectively inhibited the catalytic domain of tace but neither the homologous mmp family members nor the closely related adam10.,a stable form of the auto-inhibitory tpd (tace prodomain) inhibits adam17, but does not prevent the related adam10 activity (xref_bibr).","pmc5159831,pmc6232257",2,0.1,39,1,39.2
lps,simplechemical,,,,53481793,,,p38 mapk,family,,,be,p38,,,positive,i,activation,,,,,,"nan,nan","nan,nan","dex also impairs lps induced activation of p38 mapk [xref_bibr], which implies that dex may inactivate tace and suppress tnf-alpha secretion through an inhibition of p38 mapk signaling.,thus, we further investigated the effect of dex on lps induced p38 mapk activation, a kinase that enhances tace activation via the direct phosphorylating tace at thr735 [xref_bibr].","pmc5564803,pmc5564803",2,0.1,39,1,39.2
adam proteins,protein,,,,uaz01332,,,inflammatory response,bioprocess,,,go,go:0006954,,,positive,i,activation,,,,,,"nan,nan","nan,nan","the secretase activity of adam proteins is known to induce an inflammatory response.,secretase activity of adam proteins is known to induce inflammatory response (xref_bibr); under certain conditions, however, lack of secretase activity may induce inflammation.","pmc5776559,pmc5776559",2,0.1,39,1,39.2
adam17,protein,,,,p78536,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,activation,,,,,,"nan,nan","nan,nan","adam17 inhibition increases apoptosis of microglia and oligodendrocytes in vitro.,adam17 inhibition increases apoptosis of microglia / macrophages in the spinal cord.","pmc3877539,pmc3877539",2,0.1,39,1,39.2
adam17,protein,,,,p78536,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,inhibition,,,,,,"nan,nan","nan,nan","adam17 inhibition increases apoptosis of microglia / macrophages in the spinal cord.,adam17 inhibition increases apoptosis of microglia and oligodendrocytes in vitro.","pmc3877539,pmc3877539",2,0.1,39,1,39.2
mmp-2,protein,,,,p08253,,,cx3cl1,protein,,,uniprot,p78423,,,positive,i,activation,,,,,,"nan,nan","nan,nan","taken together our data suggested that activated mmp-2 from hsc might modulate the activity of cx3cl1 during chronic liver injury.,accordingly we showed that activation of mmp-2 induced the release of cx3cl1 soluble peptides triggering cx3cr1 dependent signalling cascade and promoting monocytes chemotactism.","pmc3828864,pmc3828864",2,0.1,39,1,39.2
mmp-2,protein,,,,p08253,,,hsc,protein,,,uniprot,p19526,,,positive,i,activation,,,,,,"nan,nan","nan,nan","involvement of mmp-2 in cx3cl1 cleavage from ifn-gamma stimulated hsc.,ifn-gamma-treated hsc that secrete latent mmp-2 form were stimulated by the most widely studied inducer of mmp-2 activation, cona.","pmc3828864,pmc3828864",2,0.1,39,1,39.2
ϱ,simplechemical,,,,uaz00253,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,"nan,nan","nan,nan","tnf ϱ promotes excessive pasmc proliferation via activation of fyn and the notch2-hey1/2 axis, while simultaneously suppressing the anti-proliferative notch3-hes1 axis.,having demonstrated previously that il-13-induced proliferation of nhbe cells is mediated by tgf ϱ [xref_bibr], this report extends those results by establishing that adam17 is required for both il-13-induced proliferation and tgf ϱ shedding in these cells.","pmc5241886,pmc1976612",2,0.1,39,1,39.2
lps,simplechemical,,,,53481793,,,adam10,protein,,,uniprot,o14672,,,positive,i,activation,,,,,,"nan,nan","nan,nan","lps induces peptide cleavage activity and gene expression of adam10 and 17 in microvascular endothelial cells.,thus, lps increases both sheddase activity and mrna expression of adam10 and adam17 in microvascular endothelial cells.","pmc3403298,pmc3403298",2,0.1,39,1,39.2
isoflurane,simplechemical,,,,3763,,,mer,protein,,,uniprot,q12866,,,positive,i,activation,,,,,,"nan,nan","nan,nan","isoflurane upregulates the cell surface and total cellular expression of mer protein in macrophages.,compared to vehicle, both 1.0 and 2.0 mac isoflurane significantly increased the total expression of mer protein (xref_fig).","pmc5495389,pmc5495389",2,0.1,39,1,39.2
isoflurane,simplechemical,,,,3763,,,expression of mer,protein,,,uniprot,q12866,,,positive,i,increaseamount,,,,,,"nan,nan","nan,nan","in the present study, we examined whether the expression of mer receptor in macrophages is modulated by isoflurane.,in the present study, we found that isoflurane increased the total and surface expression of mer in bmdms without a change in cytosolic level of mer, raising the possibility that isoflurane suppresses mer cleavage.","pmc5495389,pmc5495389",2,0.1,39,1,39.2
tpd,family,,,,pf14811,,,ϱ,simplechemical,,,uaz,uaz00253,,,positive,i,activation,,,,,,"nan,nan","nan,nan","tpd modulates excessive tnf ϱ shedding in human and mouse cells as well as in in vivo lps induced septic shock model.,tpd also effectively reduced the maturation of pro tnf ϱ and hence decreased the secretion of tnf ϱ in cells at micromolar levels, similar to timps in cell based assays xref_bibr xref_bibr.","pmc5159831,pmc5159831",2,0.1,39,1,39.2
adam17,protein,,,,p78536,,,egf-r,protein,,,uniprot,p00533,,,positive,i,activation,,,,,,"nan,nan","nan,nan","as shown in xref_fig, in contrast to wt mice, milk duct development was reduced in adam17 ex/ex mice at 12 wk (xref_fig, right), indicating that ar induced milk duct formation required adam17 mediated cleavage of this egf-r ligand.,we hypothesized that the failure of intestinal epithelial cells to proliferate was caused by the fact that adam17 ex/ex mice could not cleave and thereby systemically activate ligands of the egf-r (xref_bibr).","pmc2916135,pmc2916135",2,0.1,39,1,39.2
itap,protein,,,,o77091,,,irhom2,protein,,,uniprot,q6pjf5,,,positive,i,activation,,,,,,"nan,nan","nan,nan","itap modulates the plasma membrane stability of irhom2 and tace by preventing their aberrant sorting to the lysosome.,to test the hypothesis that loss of itap triggers the degradation of irhom2 and tace in lysosomes, the major degradative compartment in the late secretory pathway, we examined the localization of mcherry-irhom2 in wt or itap ko hela cells derived by crispr (xref_fig).","pmc6042963,pmc6042963",2,0.1,39,1,39.2
ϱ,simplechemical,,,,uaz00253,,,acvr2a expression,protein,,,uniprot,p27037,,,positive,i,increaseamount,,,,,,"nan,nan","nan,nan","tnf ϱ enhanced acvr2a expression in hpah pasmcs without altering alk2, alk3 or alk6 expression (xref_supplementary).,also, tnf ϱ increased bmp6 expression in pasmcs and hpaecs and induced acvr2a expression in hpah pasmcs.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
lipopolysaccharide,simplechemical,,,,53481793,,,injury,bioprocess,,,go,go:0090303,,,positive,i,activation,,,,,,"nan,nan","nan,nan","in a mouse model of lipopolysaccharide induced lung injury, isoflurane accelerated the recovery of lung inflammation and injury that was coupled with an increase in the number of alveolar macrophages containing apoptotic bodies.,thus, isoflurane promoted resolution of lipopolysaccharide induced lung inflammatory injury via enhancement of macrophage efferocytosis.","pmc5495389,pmc5495389",2,0.1,39,1,39.2
ϱ,simplechemical,,,,uaz00253,,,bmp,family,,,pfam,pf02608,,,negative,i,inhibition,,,,,,"nan,nan","nan,nan","however, we observed a greater repression of bmpr2 and enhancement of bmp6 expression in sp-c/tnf/bmpr2 +/− mice compared with spc/tnf/bmpr2 +/+ mice (xref_supplementary), consistent with our observations that tnf ϱ may dysregulate bmp signalling on the background of bmpr2 haploinsufficiency.,anti-tnf ϱ reduces pah and aberrant tnf / bmp signals in vivo.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
tnf-alpha,simplechemical,,,,uaz00253,,,bmpr2 expression,protein,,,uniprot,q13873,,,negative,i,regulation,,,,,,"nan,nan","nan,nan","since tnf ϱ reduces endothelial bmpr2 expression xref_bibr, we hypothesized that tnf ϱ may critically reduce bmpr2 expression in vascular cells harboring bmpr2 mutations and switch bmp signalling to recruit actr-iia and alk2, with potentially pathological consequences.,here we demonstrate that tnf ϱ, a key inflammatory mediator, reduces bmpr2 expression in vascular cells and promotes adam10/17 dependent bmpr-ii cleavage in pasmcs, releasing the soluble ectodomain which acts a ligand trap.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
lps,simplechemical,,,,53481793,,,toll-like receptor,family,,,interpro,ipr017241,,,positive,i,activation,,,,,,"nan,nan","nan,nan","in addition, because toll like receptor 4 has been reported to be a lps receptor that mediates the lps induced inflammatory response [xref_bibr], we also examined whether dex has an effect on lps induced toll like receptor signaling.,by examining the effect of dex on lps induced toll like receptor signaling, the downstream molecules, tak1 and ikk-ϱ/-beta, are activated soon after 30 min of lps stimulation and turned inactive again before dex treatment in our study system (figure xref_fig).","pmc5564803,pmc5564803",2,0.1,39,1,39.2
ϱ,simplechemical,,,,uaz00253,,,bmp6,protein,,,uniprot,p22004,,,positive,i,activation,,,,,,"nan,nan","nan,nan","functionally, bmp2, bmp4 and bmp6 inhibited control dpasmc proliferation whereas bmp6 promoted hpah dpasmc proliferation and tnf ϱ enhanced the bmp6 responses (xref_fig).,in summary, tnf ϱ induces bmp6 and exacerbates the reduced bmpr-ii expression in hpah pasmcs, enabling bmp6 to recruit the alk2 / actr-iia receptor complex.","pmc5241886,pmc5241886",2,0.1,39,1,39.2
irhom2,protein,,,,q6pjf5,,,ϱ,simplechemical,,,uaz,uaz00253,,,positive,i,activation,,,,,,"nan,nan","nan,nan","given the role of irhom2 / tace signalling in tnf ϱ secretion, irhom2 may represent an attractive therapeutic target in dn.,knockdown of irhom2 also inhibited the secretion of tnf ϱ.","pmc6130561,pmc6130561",2,0.1,39,1,39.2
lps,simplechemical,,,,53481793,,,tnfϱ expression,,,,,,,,positive,d,increaseamount,,,,,,nan,nan,"although shedding was inhibited, tnf ϱ expression by lps was normal in these cells (xref_fig).",pmc6042961,1,0.1,39,1,39.1
ripk3,protein,,,,q9y572,,,phosphorylation of mlkl,protein,,,uniprot,q8nb16,,,positive,i,regulation,,,,,,nan,nan,"the authors demonstrated that ripk3 mediated phosphorylation of mlkl was required for formation of a complex between pmlkl and adam10 (or adam9, when adam10 was knocked down), and speculated that this complex is required for the necroptotic activation of adam9 and adam10.",pmc5849186,1,0.1,39,1,39.1
lps,simplechemical,,,,53481793,,,tnf-alpha levels,protein,,,uaz,uaz00101,,,positive,i,regulation,,,,,,nan,nan,"however, in our study, the reduction in tnf-alpha levels by pharmacological inhibition of adam10/17 or genetic ablation of adam17 in endothelial cells was less pronounced compared to studies using rather unspecific inhibitors, where the lps induced tnf-alpha levels were almost abolished (trifilieff et al, xref_bibr).",pmc3403298,1,0.1,39,1,39.1
ripk3,protein,,,,q9y572,,,phosphorylates mlkl,protein,,,uniprot,q8nb16,,,positive,d,complex,,,,,,nan,nan,active ripk3 then interacts with and phosphorylates mlkl.,pmc5849186,1,0.1,39,1,39.1
rhomboid,family,,,,pf01694,,,tnf-alpha,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"recently, researchers discovered that genetic deletion of irhom2, an inactive rhomboid proteinase, in mice, prevents tnf-alpha shedding [xref_bibr].",pmc5688260,1,0.1,39,1,39.1
lps,simplechemical,,,,53481793,,,tnf-alpha,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"s-44029 inhibits lps induced tnf-alpha release in thp-1 cells with an ic 50 of 5.9 ϼ m (a gift from kaken pharmaceutical co., ltd.; patent no. wo2003/022801), and has 10-fold more selectivity for the adam17 over adam10 and> 37-fold selectivity over mmp-1, -2, -3, -8, -9, -13, -14 or -17 in in vitro enzyme assays (xref_bibr).",pmc4816818,1,0.1,39,1,39.1
recombinase,family,,,,pf07508,,,protease,protein,,,uniprot,p10265,,,positive,i,activation,,,,,,nan,nan,"based on our in vitro observation with hmvec-l that adam17 critically controls the induction of endothelial permeability and transmigration, we decided to specifically address the role of endothelial adam17 in ali utilizing adam17 −/− mice with cre recombinase mediated deficiency of the protease in endothelial cells (tie2-adam17 −/−).",pmc3403298,1,0.1,39,1,39.1
receptors,protein,,,,uaz00068,,,adhesion,bioprocess,,,go,go:0007155,,,positive,i,activation,,,,,,nan,nan,"this process requires the engagement of platelet receptors that mediate both the rolling and adhesion of platelets, as well as the intraplatelet signalling leading to platelet degranulation, ca 2+ flux, release of secondary agonists such as adenosine diphosphate (adp) and thromboxanes, exposure of phosphatidylserine and upregulation of fibrinogen ⊐ binding capacity by the platelet ⊐ specific integrin ϱ iib -beta 3.",pmc6055504,1,0.1,39,1,39.1
rapamycin,simplechemical,,,,5284616,,,adam10,protein,,,uniprot,o14672,,,negative,i,inhibition,,,,,,nan,nan,rapamycin suppresses adam10 activity (xref_bibr) and prevents organ rejection following transplantation via suppressive effects on adam10 activity.,pmc6232257,1,0.1,39,1,39.1
ptp,protein,,,,p05451,,,dephosphorylates src family tyrosine,,,,,,,,positive,d,dephosphorylation,,,,,,nan,nan,"protein tyrosine phosphatase alpha (ptp ϱ) dephosphorylates src family tyrosine kinase members and activates them, leading to integrin signaling, cell adhesion, and proliferation.",pmc5688260,1,0.1,39,1,39.1
rhadam17,bioprocess,,,,uaz01880,,,proliferation,bioprocess,,,go,go:0008283,,,negative,i,inhibition,,,,,,nan,nan,"this conclusion is supported by data demonstrating that the proliferation and growth factor shedding are inhibited by antisense oligonucleotides directed against adam17, while rhadam17 induced proliferation of nhbe cells can also be blocked with neutralizing anti-tgf ϱ antibodies.",pmc1976612,1,0.1,39,1,39.1
ra,family,,,,pf00788,,,adhesion,bioprocess,,,go,go:0007155,,,positive,i,activation,,,,,,nan,nan,blocking adam-17 in ra flss reduces thp-1 adhesion.,pmc6090907,1,0.1,39,1,39.1
ror,family,,,,ror,,,differentiation,bioprocess,,,go,go:0030154,,,positive,i,activation,,,,,,nan,nan,"a previous report suggested that t-bet and ror -gamma t promote the differentiation of t cells into th1 / tc1 and th17 / tc17 subsets, respectively [xref_bibr].",pmc5251212,1,0.1,39,1,39.1
result,simplechemical,,,,4594,,,jagged-1,protein,,,uniprot,p78504,,,positive,i,activation,,,,,,nan,nan,"a recent study has described cd133 + cells in perivascular regions of human crc, which display elevated notch signaling as the result of adam17 mediated release of the ligand jagged-1 from endothelial cells (xref_bibr).",pmc4995075,1,0.1,39,1,39.1
prx2,protein,,,,q99811,,,tnf,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"recombinant prx2 is able to stimulate the release of tnf ϱ from both mouse macrophages and primary human monocytes [xref_bibr, xref_bibr].",pmc5651112,1,0.1,39,1,39.1
ptp,protein,,,,p05451,,,cell movement,bioprocess,,,go,go:0016477,,,positive,i,activation,,,,,,nan,nan,the growth factor igf-1 also stimulated phosphorylation of ptp ϱ to positively regulate cell movement [xref_bibr].,pmc5688260,1,0.1,39,1,39.1
pkc inhibitor,simplechemical,,,,uaz01700,,,trop2,protein,,,uniprot,p09758,,,positive,i,activation,,,,,,nan,nan,trop2 cleavage was blocked by the adam17/10 and mmp inhibitor gw64 as well as by the pkc inhibitor bim-1 [xref_bibr].,pmc5688260,1,0.1,39,1,39.1
mac,protein,,,,mac,,,ampk phosphorylation,protein,,,be,ampk,,,positive,i,phosphorylation,,,,,,nan,nan,"as shown in xref_fig, 1.0 mac isoflurane induced ampk phosphorylation (activation) in bmdms in a time dependent manner in comparison with vehicle, but had no effect on total ampk expression.",pmc5495389,1,0.1,39,1,39.1
mab 8c7,protein,,,,uaz00217,,,notch,family,,,pfam,pf00066,,,negative,i,inhibition,,,,,,nan,nan,"8c7 recognized adam10 marks cancer stem like cells containing active notch signaling, which mab 8c7 inhibits.",pmc4995075,1,0.1,39,1,39.1
phorbol,simplechemical,,,,442070,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"in mouse embryonic fibroblasts, the n-terminal cytoplasmic tail of the irhoms is essential for phorbol ester induced adam17 shedding [xref_bibr].",pmc5490636,1,0.1,39,1,39.1
mab 8c7,protein,,,,uaz00217,,,adam10,protein,,,uniprot,o14672,,,negative,i,inhibition,,,,,,nan,nan,"as we previously found mab 8c7 inhibits adam10 mediated cleavage (xref_bibr), we tested whether treatment (for 3 wk) with a higher dose (1 mg or 67 mg/kg) of 8c7 might inhibit notch signaling in tumors by analyzing tumor lysates from control or 8c7 treated lim1215 xenografts for active cleaved nicd1.",pmc4995075,1,0.1,39,1,39.1
ly900009,protein,,,,uaz02073,,,inflammation,bioprocess,,,go,go:0006954,,,positive,i,activation,,,,,,nan,nan,"specifically it was recently shown that ly900009, a selective secretase inhibitor induced grade iii mucosal inflammation in a phase i study (xref_bibr).",pmc5776559,1,0.1,39,1,39.1
lrig1,protein,,,,q96ja1,,,egf,protein,,,uniprot,p01133,,,negative,i,inhibition,,,,,,nan,nan,administration of the shed portion of lrig1 to cells inhibited egf signaling suggesting that processing is necessary for this substrate to act as a tumor suppressor [xref_bibr].,pmc5688260,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,dephosphorylates src family tyrosine,,,,,,,,positive,d,dephosphorylation,,,,,,nan,nan,"protein tyrosine phosphatase alpha (ptp ϱ) dephosphorylates src family tyrosine kinase members and activates them, leading to integrin signaling, cell adhesion, and proliferation.",pmc5688260,1,0.1,39,1,39.1
