Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
il-2,protein,,,,p60568,,,t cell differentiation,biologicalprocess,,,go,go:0030217,,,positive,i,none,,,cl:cl:0000084 ++++ cl:cl:0000899 ++++ mesh:d015496,,,nan,nan,"although these data indicate an important role for tcr signaling in regulating cellular metabolism and the differentiation of t cells , cytokines , particularly il-2 , are also important contributors to t cell differentiation .",pmc3949578,1,1,40,1,41
mtor,protein,,,,p42345,,,mtorc2,other,,,fplx,mtorc2,,,positive,i,none,,,cl:cl:0001063 ++++ cl:cl:0000084,,uberon:uberon:4300023,nan,nan,"in contrast , pp242 and azd8055 are atp ‐ competitive inhibitors of mtor kinase that suppress both mtorc1 and mtorc2 activity .",pmc5765289,1,1,40,1,41
pten,protein,,,,p60484,,,mtorc2-akt,other,,,uaz,uaz6d544f5243322d416b74,,,negative,i,none,,,cl:cl:0000911,,uberon:uberon:0010754,nan,nan,"moreover , pten deficiency upregulates mtorc2-akt activity , and loss of this activity restores pten deficient t reg function .",pmc4297581,1,1,40,1,41
mtor,protein,,,,p42345,,,transcription,biologicalprocess,,,go,go:0006351,,,positive,i,none,,cellosaurus:cvcl_0243,cl:cl:0000084 ++++ mesh:d015496 ++++ cl:cl:0000899,,,nan,nan,"notably , cd4 t cells deficient in hif1 α , an mtor induced transcription factor that helps induce the expression of genes encoding glycolytic enzymes , preferentially differentiate into t cells rather than th17 cells ( dang et al ., 2011 ; shi et al ., 2011 ) , similar to our findings in itk deficient cells.consistent with defects in the induction of mtor pathways , we found that itk deficient cd4 t cells exhibited reduced mrna for hif1 α and the glucose transporter 1 ( slc2a1 ) , two key regulators of glycolytic metabolism .",pmc3949578,1,1,40,1,41
pten,protein,,,,p60484,,,akt,other,,,fplx,akt,,,negative,i,none,,,mesh:d015496 ++++ cl:cl:0000815 ++++ cl:cl:0000084,,,nan,nan,although the lipid phosphatase pten suppresses akt activity the control of pten activity is poorly studied in t cells .,pmc4418530,1,1,40,1,41
pten,protein,,,,p60484,,,cell cycle regulation,biologicalprocess,,,go,go:0051726,,,negative,i,none,,cellosaurus:cvcl_e829,cl:cl:0000084,,,nan,nan,"gene ontology ( go ) analysis of these differentially regulated genes also showed that pten deficient t cells significantly upregulated groups of genes involved in autoimmune diseases , such as autoimmune thyroid disease and sle , as well as in cell cycle regulation ( data not shown ) .",pmc4297581,1,1,40,1,41
pten,protein,,,,p60484,,,cell growth,biologicalprocess,,,go,go:0016049,,,positive,i,none,,,cl:cl:0000827,,,nan,nan,we next determined whether the rapidly dividing pten / tal1 pro t cells might have higher lactate levels due to the increased flux of glucose into the tricarboxylic acid cycle to support cell growth .,pmc5886055,1,1,40,1,41
pten,protein,,,,p60484,,,cxcr3,protein,,,uniprot,p49682,,,positive,i,none,,cellosaurus:cvcl_7904,cl:cl:0000084,,,nan,nan,"moreover , pten foxp3-cre t cells upregulated signature molecules characteristic of t 1 and t cells , including cxcr3 and t-bet , and cxcr5 and bcl6 , respectively , whereas expression of irf4 and p-stat3 , which are required for t -mediated suppression of t 2 and t 17 cells , remained unchanged ( supplementary fig. 5b ) .",pmc4297581,1,1,40,1,41
pten,protein,,,,p60484,,,cxcr5,protein,,,uniprot,p32302,,,positive,i,none,,cellosaurus:cvcl_7904,cl:cl:0000084,,,nan,nan,"moreover , pten foxp3-cre t cells upregulated signature molecules characteristic of t 1 and t cells , including cxcr3 and t-bet , and cxcr5 and bcl6 , respectively , whereas expression of irf4 and p-stat3 , which are required for t -mediated suppression of t 2 and t 17 cells , remained unchanged ( supplementary fig. 5b ) .",pmc4297581,1,1,40,1,41
pten,protein,,,,p60484,,,e2f1,protein,,,uniprot,q01094,,,negative,i,transcription,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0065,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"pten deletion alone upregulated expression of the transcription factors e2f1 , e2f2 and e2f8 , and their target genes , and was further increased by tal1 ( figure 6b ) .",pmc5886055,1,1,40,1,41
pten,protein,,,,p60484,,,e2f2,protein,,,uniprot,q14209,,,negative,i,transcription,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0065,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"pten deletion alone upregulated expression of the transcription factors e2f1 , e2f2 and e2f8 , and their target genes , and was further increased by tal1 ( figure 6b ) .",pmc5886055,1,1,40,1,41
pten,protein,,,,p60484,,,e2f8,protein,,,uniprot,a0avk6,,,negative,i,transcription,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0065,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"pten deletion alone upregulated expression of the transcription factors e2f1 , e2f2 and e2f8 , and their target genes , and was further increased by tal1 ( figure 6b ) .",pmc5886055,1,1,40,1,41
pten,protein,,,,p60484,,,igg,other,,,uaz,uaz496747,,,positive,i,none,,,cl:cl:0000844 ++++ cl:cl:0000084,,uberon:uberon:0002106 ++++ uberon:uberon:0002113,nan,nan,"pten foxp3-cre mice displayed significantly elevated titers of circulating anti-ana antibodies ( fig. 8d ) and augmented igg deposits in the kidney glomeruli ( fig. 8e ) , indicative of systemic autoimmunity .",pmc4297581,1,1,40,1,41
pten,protein,,,,p60484,,,ik-dn isoform,other,,,uaz,uaz494b2d444e2069736f666f726d,,,positive,i,amount,,cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_4965,,,,nan,nan,"however , knocking-down pten by shrnas increased the level of ik-dn isoform in the kopt-k1 cell line ( figure 6h ) .",pmc5986278,1,1,40,1,41
pten,protein,,,,p60484,,,lactate,chemical,,,pubchem,91435,,,positive,i,transcription,,,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"interestingly , tal1 / pten cells had significantly higher levels of extracellular lactate compared to pten cells ( figure 8a ) suggesting that tal1 cells might increase expression of lactate transporters to circumvent intracellular accumulation of potential cytotoxic lactate .",pmc5886055,1,1,40,1,41
pten,protein,,,,p60484,,,leukemia,biologicalprocess,,,mesh,d007938,,,negative,i,none,,cellosaurus:cvcl_7904,cl:cl:0000084 ++++ cl:cl:0000911,,uberon:uberon:0002370,nan,nan,"as one of the most frequently mutated tumor suppressor genes , pten acts in murine t cells to prevent development of leukemia and autoimmunity .",pmc4297581,1,1,40,1,41
pten,protein,,,,p60484,,,mtorc2,other,,,fplx,mtorc2,,,negative,i,none,,cellosaurus:cvcl_7904,cl:cl:0000844 ++++ cl:cl:0000084,,uberon:uberon:0002405,nan,nan,"further , pten deletion mainly upregulates mtorc2 , not mtorc1 activity , in t cells .",pmc4297581,1,1,40,1,41
mtor,protein,,,,p42345,,,type,protein,,,uniprot,q13326,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"we therefore investigated the effect of mammalian target of rapamycin ( mtor ) inhibitors , including the dual inhibitors pp242 and azd8055 and the mtorc1 inhibitors rapamycin and everolimus , on human t-cell leukemia virus type 1 ( htlv-1 )-infected-cell and atl-cell lines .",pmc5765289,1,1,40,1,41
mtor,protein,,,,p42345,,,t-cell leukemia,biologicalprocess,,,mesh,d015458,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"we therefore investigated the effect of mammalian target of rapamycin ( mtor ) inhibitors , including the dual inhibitors pp242 and azd8055 and the mtorc1 inhibitors rapamycin and everolimus , on human t-cell leukemia virus type 1 ( htlv-1 )-infected-cell and atl-cell lines .",pmc5765289,1,1,40,1,41
mtor,protein,,,,p42345,,,everolimus,chemical,,,chebi,chebi:68478,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"we therefore investigated the effect of mammalian target of rapamycin ( mtor ) inhibitors , including the dual inhibitors pp242 and azd8055 and the mtorc1 inhibitors rapamycin and everolimus , on human t-cell leukemia virus type 1 ( htlv-1 )-infected-cell and atl-cell lines .",pmc5765289,1,1,40,1,41
pten,protein,,,,p60484,,,mtorc1,other,,,fplx,mtorc1,,,negative,i,none,,cellosaurus:cvcl_7904,cl:cl:0000844 ++++ cl:cl:0000084,,uberon:uberon:0002405,nan,nan,"further , pten deletion mainly upregulates mtorc2 , not mtorc1 activity , in t cells .",pmc4297581,1,1,40,1,41
pten,protein,,,,p60484,,,mir-26b,other,,,uaz,uaz6d69522d323662,,,positive,i,transcription,,,,,,nan,nan,"finally , we showed that pten induced mir-26b expression by regulating the differential expression of ikaros isoforms that are transcriptional regulators of mir-26b .",pmc5986278,1,1,40,1,41
pten,protein,,,,p60484,,,mir-26b,other,,,uaz,uaz6d69522d323662,,,negative,i,amount,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965,,,,nan,nan,"in contrast , knocking-down pten in kopt-k1 cells by shrnas down-regulated mir-26b levels ( figure 6b , p < 0.05 ) .",pmc5986278,1,1,40,1,41
mtor,protein,,,,p42345,,,akt,other,,,fplx,akt,,,positive,i,phosphorylation,,,cl:cl:0000084 ++++ mesh:d015496,,,nan,nan,"itk deficient cells also showed reduced phosphorylation of ps6 ( s240 ) ( fig. 4 c ) , again providing evidence for defective activation of mtorc1.in mtorc2 , mtor is complexed with rictor and activates akt by phosphorylating akt s473 in cd4 t cells ( powell et al ., 2012 ) .",pmc3949578,1,1,40,1,41
cd28,protein,,,,p10747,,,cytokine production,biologicalprocess,,,go,go:0001816,,,positive,i,none,,,cl:cl:0000807 ++++ cl:cl:0000084,,uberon:uberon:0000105,nan,nan,"moreover , the tcr and the co-stimulatory molecule cd28 signal through pi3k / akt to promote survival , proliferation and cytokine production in activated t-cells [ 83,84 ] .",pmc5618553,1,1,40,1,41
mtor,protein,,,,p42345,,,azd8055,chemical,,,chebi,chebi:91329,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"we therefore investigated the effect of mammalian target of rapamycin ( mtor ) inhibitors , including the dual inhibitors pp242 and azd8055 and the mtorc1 inhibitors rapamycin and everolimus , on human t-cell leukemia virus type 1 ( htlv-1 )-infected-cell and atl-cell lines .",pmc5765289,1,1,40,1,41
mtor,protein,,,,p42345,,,mtorc1,other,,,fplx,mtorc1,,,positive,i,none,,,cl:cl:0001063 ++++ cl:cl:0000084,,uberon:uberon:4300023,nan,nan,"in contrast , pp242 and azd8055 are atp ‐ competitive inhibitors of mtor kinase that suppress both mtorc1 and mtorc2 activity .",pmc5765289,1,1,40,1,41
mtor,protein,,,,p42345,,,mtorc1 inhibitors,other,,,uaz,uaz6d544f52433120696e68696269746f7273,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"we therefore investigated the effect of mammalian target of rapamycin ( mtor ) inhibitors , including the dual inhibitors pp242 and azd8055 and the mtorc1 inhibitors rapamycin and everolimus , on human t-cell leukemia virus type 1 ( htlv-1 )-infected-cell and atl-cell lines .",pmc5765289,1,1,40,1,41
mtor,protein,,,,p42345,,,pp242,chemical,,,pubchem,24905147,,,positive,i,none,,,cl:cl:0000084 ++++ cl:cl:0001063,,uberon:uberon:4300023,nan,nan,"we therefore investigated the effect of mammalian target of rapamycin ( mtor ) inhibitors , including the dual inhibitors pp242 and azd8055 and the mtorc1 inhibitors rapamycin and everolimus , on human t-cell leukemia virus type 1 ( htlv-1 )-infected-cell and atl-cell lines . ++++ in contrast , pp242 and azd8055 are atp ‐ competitive inhibitors of mtor kinase that suppress both mtorc1 and mtorc2 activity .",pmc5765289,1,1,40,1,41
mtor,protein,,,,p42345,,,rapamycin,chemical,,,pubchem,5284616,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"we therefore investigated the effect of mammalian target of rapamycin ( mtor ) inhibitors , including the dual inhibitors pp242 and azd8055 and the mtorc1 inhibitors rapamycin and everolimus , on human t-cell leukemia virus type 1 ( htlv-1 )-infected-cell and atl-cell lines .",pmc5765289,1,1,40,1,41
cd28,protein,,,,p10747,,,proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,none,,,cl:cl:0000807 ++++ cl:cl:0000084,,uberon:uberon:0000105,nan,nan,"moreover , the tcr and the co-stimulatory molecule cd28 signal through pi3k / akt to promote survival , proliferation and cytokine production in activated t-cells [ 83,84 ] .",pmc5618553,1,1,40,1,41
il-2,protein,,,,p60568,,,t cell activation,biologicalprocess,,,go,go:0042110,,,positive,i,none,,,cl:cl:0000084 ++++ cl:cl:0000899 ++++ mesh:d015496,,,nan,nan,"however , il-2 also activates pi3k mediated pathways and thus would be predicted to increase t cell activation and metabolism.to further dissect the altered differentiation of itk deficient cd4 t cells , we examined the influence of il-2 on the generation of foxp3 producers in itk cells under th17 cell differentiation conditions .",pmc3949578,1,1,40,1,41
mtorc2,other,,,,mtorc2,,,akt,other,,,fplx,akt,,,negative,i,phosphorylation,,,,,uberon:uberon:0000014,"nan,nan","nan,nan","3.5 pp242 and azd8055 inhibit mtorc2 mediated phosphorylation of akt at ser 473 in primary atl cells .,3.5 pp242 and azd8055 inhibit mtorc2 mediated phosphorylation of akt at ser 473 in primary atl cells .","pmc5765289,pmc5765289",2,0.1,39,1,39.2
pp242,chemical,,,,24905147,,,akt,other,,,fplx,akt,,,negative,i,phosphorylation,,,,,uberon:uberon:0000014,nan,nan,3.5 pp242 and azd8055 inhibit mtorc2 mediated phosphorylation of akt at ser 473 in primary atl cells . ++++ 3.5 pp242 and azd8055 inhibit mtorc2 mediated phosphorylation of akt at ser 473 in primary atl cells .,pmc5765289,1,0.1,39,1,39.1
pp242,chemical,,,,24905147,,,apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,none,,cellosaurus:cvcl_m861,,,,nan,nan,"it is widely believed that rapamycin inhibits the translation of key mrnas required for progression from the g1 to the s phase , inducing cell ‐ cycle arrest at g0/g1.42 although both rapamycin and pp242 induced g0/g1 arrest in ed ‐ 40515 ( − ) cells effectively ( figure 3a , b ) , only pp242 induced apoptosis compared to the control and the mtorc1 inhibitors in ed ‐ 40515 ( − ) , mt ‐ 2 , and atl ‐ 43t cells ( figures 3c , s3 ) .",pmc5765289,1,0.1,39,1,39.1
pp242,chemical,,,,24905147,,,pi3k/akt/mtor,other,,,uaz,uaz5049334b2f416b742f6d544f52,,,negative,i,none,,cellosaurus:cvcl_m861,,,,nan,nan,3.4 pp242 and azd8055 block the feedback activation of pi3k/akt/mtor signaling .,pmc5765289,1,0.1,39,1,39.1
pi3k/akt/mtor,other,,,,uaz5049334b2f416b742f6d544f52,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,cellosaurus:cvcl_6353,cl:cl:0000084 ++++ cl:cl:0000893,,,nan,nan,"given the overall convincing preclinical data on pi3k/akt/mtor signaling in t-all , but rather disappointing results of clinical trials [ 110 ] , probably rational strategies of combination therapy will be needed . ++++ thus , il-7r activating mutations serve as an alternative mode of inducing enhanced pi3k/akt/mtor signaling in t-all cells .",pmc5618553,1,0.1,39,1,39.1
pkcθ,other,,,,uaz504b43ceb8,,,pd-1,protein,,,uniprot,p18621,,,negative,i,none,,,cl:cl:0000084 ++++ cl:cl:0000236,,,nan,nan,"pd-1 signalling in a pd-1-transduced human lymphoma cell line also enhances pten and attenuates pi3k / akt and pkc θ ( extended data fig. 9a , b , c ) .",pmc5821214,1,0.1,39,1,39.1
pik3cd,,,,,,,,t-all,biologicalprocess,,,mesh,d054218,,,negative,i,,,,,,,nan,nan,nan,nan,1,0.1,39,1,39.1
pdcd1,protein,,,,q15116,,,pdcd1,protein,,,uniprot,q15116,,,positive,i,transcription,,,mesh:d015496 ++++ cl:cl:0000084,,,nan,nan,"thus , pdcd1 expression is upregulated after oncogenic t cell signalling in murine and human cells , and the loss of the pdcd1 locus in human t-nhl impairs pdcd1 mrna expression .",pmc5821214,1,0.1,39,1,39.1
pd-1,protein,,,,p18621,,,pi3k,other,,,fplx,pi3k,,,negative,i,none,,,cl:cl:0000084,,uberon:uberon:0000104,nan,nan,"the deficiency in pd-1 in t cell lymphoma promotes pi3k / akt activity , and our preclinical data suggest pi3k inhibitors as candidate drugs for the treatment of these tumours .",pmc5821214,1,0.1,39,1,39.1
pd-1,protein,,,,p18621,,,akt,other,,,fplx,akt,,,negative,i,none,,,cl:cl:0000084,,uberon:uberon:0000104,nan,nan,"the deficiency in pd-1 in t cell lymphoma promotes pi3k / akt activity , and our preclinical data suggest pi3k inhibitors as candidate drugs for the treatment of these tumours .",pmc5821214,1,0.1,39,1,39.1
p38 mitogen activated protein kinase,other,,,,uaz703338206d69746f67656e206163746976617465642070726f7465696e206b696e617365,,,mtorc1,other,,,fplx,mtorc1,,,negative,i,none,,,cl:cl:0001064 ++++ cl:cl:0000084,,,nan,nan,"in hematological malignancies such as t-all , ampk has been shown to restrain tumor growth [ 94 ] , and ampk activation ( mainly using agonists like metformin or aicar ) suppresses leukemia cell growth through inhibition of mtorc1 [ 251 ] , p38 mitogen activated protein kinase ( p38 mapk ) [ 252 ] or unfolded protein response ( upr ) signaling [ 253 ] .",pmc5618553,1,0.1,39,1,39.1
p110,other,,,,pi3k_p110,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965,,,,nan,nan,"cal-101 demonstrated a dose dependent inhibition of t-all viability , indicating that inhibition of p110 δ reduces the growth in t-all cells ( figure 5a ) .",pmc5986278,1,0.1,39,1,39.1
oncogenic enhancer,other,,,,uaz6f6e636f67656e696320656e68616e636572,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"moreover , recurrent somatically acquired focal duplications of the n-me were found in 5 % of t-all cases , providing an example of genetic alterations targeting oncogenic enhancer activity in t-all .",pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,"{t-all, c-myc}",biologicalprocessprotein,,,"{mesh, uniprot}","{d054218, p01106}",,,positive,i,binding,,,,,,nan,nan,the role of notch1 signaling in the context of t-all and its intricate and complex interaction with c-myc is discussed in detail in a recent review [ 55 ] .,pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,t-all,biologicalprocess,,,mesh,d054218,,,negative,i,none,,,cl:cl:0001064,,,nan,nan,"recently , using a notch1 dependent mouse model of t-all , inhibition of notch1 signaling through the use of gsi attenuated glutaminolysis , rendering cells dependent on autophagy to support metabolism and survival [ 58 ] .",pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,p52,protein,,,uniprot,o75439,,,positive,i,transcription,,,,,,nan,nan,"notch1 , which is mutated in half of t-all cases ( see section 5.1 ) , can activate nf-κ b pathway in t-all cell lines and in the intracellular notch1 ( icn1 )-induced mouse model , either transcriptionally , promoting relb and p52 expression , or indirectly via ikk complex activation [ 177 ] .",pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,notch1,protein,,,uniprot,p46531,,,positive,i,transcription,,,,,,nan,nan,"notch1 , which is mutated in half of t-all cases ( see section 5.1 ) , can activate nf-κ b pathway in t-all cell lines and in the intracellular notch1 ( icn1 )-induced mouse model , either transcriptionally , promoting relb and p52 expression , or indirectly via ikk complex activation [ 177 ] . ++++ notch1 , which is mutated in half of t-all cases ( see section 5.1 ) , can activate nf-κ b pathway in t-all cell lines and in the intracellular notch1 ( icn1 )-induced mouse model , either transcriptionally , promoting relb and p52 expression , or indirectly via ikk complex activation [ 177 ] .",pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,metabolism,biologicalprocess,,,go,go:0008152,,,positive,i,none,,,cl:cl:0001064,,,nan,nan,"recently , using a notch1 dependent mouse model of t-all , inhibition of notch1 signaling through the use of gsi attenuated glutaminolysis , rendering cells dependent on autophagy to support metabolism and survival [ 58 ] .",pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,leukemia,biologicalprocess,,,mesh,d007938,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"finally , hairy and enhancer of split 1 homolog ( hes1 ) which plays an important role in t-cell development [ 68 ] and notch1 induced leukemia , was recently confirmed as a critical downstream component of notch1 signaling [ 69 ] . ++++ thus , aberrant expression of the notch ligand delta like 4 ( dll4 ) may contribute to notch1 driven leukemias [ 54 ] .",pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,igf1r,protein,,,uniprot,p08069,,,positive,i,transcription,,cellosaurus:cvcl_6353,,,,nan,nan,igf1r expression can be directly regulated by notch1 and is important for t-all proliferation and leukemia initiating activity in vivo [ 66 ] .,pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,deubiquitinase,other,,,fplx,deubiquitinase,,,negative,i,none,,,cl:cl:0000084 ++++ cl:cl:0000499,,,nan,nan,"moreover , notch1 target hes1 was reported to repress cylindromatosis ( cyld ) , a deubiquitinase negatively regulating ikk complex , both in primary t-all samples and cell lines [ 178 ] .",pmc5618553,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,cyld,protein,,,uniprot,q9nqc7,,,negative,i,none,,,cl:cl:0000084 ++++ cl:cl:0000499,,,nan,nan,"moreover , notch1 target hes1 was reported to repress cylindromatosis ( cyld ) , a deubiquitinase negatively regulating ikk complex , both in primary t-all samples and cell lines [ 178 ] .",pmc5618553,1,0.1,39,1,39.1
pdcd1,protein,,,,q15116,,,tcr,other,,,fplx,tcr,,,negative,i,none,,,cl:cl:0000084,,,nan,nan,"thus , although these checkpoint inhibitors accelerate the growth of t cells with oncogenically sensitized tcr pathways , their pharmacological effects are only transient in contrast to the effect of t cell intrinsic pdcd1 gene deletion .",pmc5821214,1,0.1,39,1,39.1
phosphatase,other,,,,phosphatase,,,akt,other,,,fplx,akt,,,negative,i,none,,,mesh:d015496 ++++ cl:cl:0000815 ++++ cl:cl:0000084,,,nan,nan,although the lipid phosphatase pten suppresses akt activity the control of pten activity is poorly studied in t cells .,pmc4418530,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,akt,other,,,fplx,akt,,,negative,i,phosphorylation,,cellosaurus:cvcl_0372,,,uberon:uberon:4300023,nan,nan,"the pi3k and akt inhibitors also effectively inhibit phosphorylation of akt ser ‐ 473 , so combined therapy with these inhibitors might be more effective than the mtor inhibitors alone , but might also result in an increase of toxic side ‐ effects because of the broadening of downstream impacts .",pmc5765289,1,0.1,39,1,39.1
pi3k inhibitor,other,,,,uaz5049334b20696e68696269746f72,,,akt,other,,,fplx,akt,,,positive,i,phosphorylation,,cellosaurus:cvcl_m861,,,uberon:uberon:0000014,nan,nan,"as shown in figure 5 , the pi3k inhibitor ( ly294002 ) and the dual mtorc inhibitors ( pp242 and azd8055 ) clearly inhibited akt phosphorylation at ser ‐ 473 in both primary atl ‐ cell types , whereas the mtorc1 inhibitor ( rapamycin ) did not , suggesting that the dual inhibitors are also effective anti ‐ atl agents to primary atl cells . ++++ the pi3k inhibitor ( ly294002 ) and the dual mtorc inhibitors ( pp242 and azd8055 ) inhibited the phosphorylation of akt at ser ‐ 473 in all cell lines , whereas the mtorc1 inhibitors ( rapamycin and everolimus ) did not ( figure 4 ) .",pmc5765289,1,0.1,39,1,39.1
pik3cd,,,,,,,,apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,nan,1,0.1,39,1,39.1
pi3ks,other,,,,pi3k,,,p2,protein,,,uniprot,p05387,,,positive,d,phosphorylation,,,cl:cl:0000236 ++++ cl:cl:0000807 ++++ cl:cl:0000084,,,nan,nan,"pi3ks phosphorylate phosphatidyl-inositol ( 4 , 5 ) p2 ( pip2 ) to phosphatidyl-inositol ( 3 , 4 , 5 ) p3 ( pip3 ) , a second messenger allowing the recruitment and activation of downstream effectors , such as phosphoinositide dependent kinase 1 ( pdk1 ) and akt , via pleckstrin homology ( ph ) domain mediated docking .",pmc5618553,1,0.1,39,1,39.1
"pp242*1, pp242*1+",chemicalchemical,,,,"24905147, 24905147",,,g0/g1,other,,,uaz,uaz47302f4731,,,positive,i,none,,cellosaurus:cvcl_m861,,,,nan,nan,"it is widely believed that rapamycin inhibits the translation of key mrnas required for progression from the g1 to the s phase , inducing cell ‐ cycle arrest at g0/g1.42 although both rapamycin and pp242 induced g0/g1 arrest in ed ‐ 40515 ( − ) cells effectively ( figure 3a , b ) , only pp242 induced apoptosis compared to the control and the mtorc1 inhibitors in ed ‐ 40515 ( − ) , mt ‐ 2 , and atl ‐ 43t cells ( figures 3c , s3 ) .",pmc5765289,1,0.1,39,1,39.1
pi3k/akt/mtor,other,,,,uaz5049334b2f416b742f6d544f52,,,proliferation,biologicalprocess,,,go,go:0008283,,,negative,i,none,,cellosaurus:cvcl_7028 ++++ cellosaurus:cvcl_m861,,,,nan,nan,3.2 pi3k/akt/mtor pathway inhibitors suppress proliferation of atl and htlv-1-infected cells .,pmc5765289,1,0.1,39,1,39.1
pi3k p110,other,,,,pi3k_p110,,,proliferation,biologicalprocess,,,go,go:0008283,,,negative,i,none,,cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965 ++++ cellosaurus:cvcl_0207,,,,nan,nan,"furthermore , we showed that cal-101 , a selective pi3k p110 δ inhibitor , reduces proliferation and promotes apoptosis in t-all cell lines .",pmc5986278,1,0.1,39,1,39.1
pi3k p110,other,,,,pi3k_p110,,,apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,none,,cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965 ++++ cellosaurus:cvcl_0207,,,,nan,nan,"furthermore , we showed that cal-101 , a selective pi3k p110 δ inhibitor , reduces proliferation and promotes apoptosis in t-all cell lines .",pmc5986278,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,elegant work demonstrated that the pi3k δ and pi3k γ isoforms are critically required to allow t-all development in a pten deficient mouse model [ 105 ] . ++++ elegant work demonstrated that the pi3k δ and pi3k γ isoforms are critically required to allow t-all development in a pten deficient mouse model [ 105 ] .,pmc5618553,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,akt,other,,,fplx,akt,,,positive,i,none,,,cl:cl:0000236,,uberon:uberon:0000104,nan,nan,pi3k inhibition downregulated akt activity and induced death of itk-syk pd-1 lymphoma cells ( extended data fig. 9d ) .,pmc5821214,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,pd-1,protein,,,uniprot,p18621,,,positive,i,none,,,cl:cl:0000236,,uberon:uberon:0000104,nan,nan,pi3k inhibition downregulated akt activity and induced death of itk-syk pd-1 lymphoma cells ( extended data fig. 9d ) .,pmc5821214,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,pd-1,protein,,,uniprot,p18621,,,negative,i,none,,,cl:cl:0000084 ++++ cl:cl:0000236,,,nan,nan,"pd-1 signalling in a pd-1-transduced human lymphoma cell line also enhances pten and attenuates pi3k / akt and pkc θ ( extended data fig. 9a , b , c ) .",pmc5821214,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,mrna splicing,biologicalprocess,,,go,go:0000372,,,positive,i,none,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965,cl:cl:0000826,,,nan,nan,pi3k / akt signaling mediates inappropriate ikaros mrna splicing by downregulation of foxo1 in pten pro b cells .,pmc5986278,1,0.1,39,1,39.1
