index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Database Source,Database ID,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
332,mek,other,,,fplx,mek,,,map1lc3,other,,,fplx,map1lc3,,,positive,i,increaseamount,,,,,,0.65,indra,"furthermore, the mek and erk pathway can increase the protein levels of lc3, unlike the akt and mtor pathway, which has been shown to abolish the autophagic process.",pmc4891035,['nan'],['nan'],1,0.1,39,1,39.1
333,mhc i,other,,,text,mhc i,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,several researches reported the relationship between mhc i mediated autophagy and cancer immune response.,pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
335,mir-199a-5p,other,,,text,mir-199a-5p,,,atg7,protein,,16935.0,uniprot,o95352,,,negative,i,inhibition,,,,,,0.65,indra,"further, the downregulation of mir-199a-5p can enhance autophagy activation by targeting atg7.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
336,mir-199a-5p,other,,,text,mir-199a-5p,,,cell population proliferation,bioprocess,,,go,go:0008283,,,negative,i,inhibition,,,,,,0.65,indra,"60 in addition, the level of mir-199a-5p is found to be significantly reduced in hcc patients treated with cisplatin based chemotherapy, as the forced expression of mir-199a-5p can promote cisplatin induced inhibition of cell proliferation.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
345,mtor,other,,3942.0,up,p42345,,,atg13,other,,29091.0,up,o75143,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
344,mre11-rad50-nbs1,other,,,text,mre11-rad50-nbs1,,,akt,other,,,fplx,akt,,,positive,i,activation,,,,,,0.65,indra,akt can also be activated by the mre11-rad50-nbs1 (mrn)-atm pathway as well as the pi3k pathway.,pmc4661850,['nan'],['nan'],1,0.1,39,1,39.1
337,mir-23b,other,,,text,mir-23b,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.65,indra,"64 overexpression of mir-23b inhibits radiation induced autophagy, whereas an inhibitor of mir-23b promotes autophagy in pancreatic cancer cells.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
343,morab-003,other,,,text,morab-003,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"as a result, morab-003 induced sustained autophagy and suppressed cell proliferation in ovarian cancer models [xref_bibr].",pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
342,monobenzone,simplechemical,,,chebi,chebi:34380,,,cell differentiation,bioprocess,,,go,go:0030154,,,positive,i,activation,,,,,,0.65,indra,"monobenzone augmented the processing and shedding of melanocyte differentiation antigens by triggering melanosome autophagy, which induced cytotoxic human melanoma-reactive t cells and resulted in tumor suppression [xref_bibr].",pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
341,mir101-1,bioprocess,,31488.0,mesh,c534072,,,cell survival,bioprocess,,,mesh,d002470,,,negative,i,inhibition,,,,,,0.65,indra,"in an in vivo tumor setting, progressive loss of mir-101 can contribute to elevated levels of autophagy in cancer cells, enabling long-term tumor cell survival by allowing them to cope with metabolic stress and promoting eventual regrowth following treatment.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
340,mir-375,other,,,text,mir-375,,,response to hypoxia,bioprocess,,,go,go:0001666,,,negative,i,inhibition,,,,,,0.65,indra,"moreover, mir-375, normally downregulated in hcc when exogenously expressed, can inhibit autophagy in response to hypoxia by targeting atg7, reducing the conversion of lc3-i to lc3-ii.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
364,n-oleoylsphingosine,simplechemical,,,chebi,chebi:77996,,,faslg,protein,,11936.0,uniprot,p48023,,,positive,i,increaseamount,,,,,,0.65,indra,"ceramide also induces fas ligand (fasl) expression, and the soluble fasl activated sphingomyelin pathway has been demonstrated in ir induced apoptosis [xref_bibr].",pmc4661850,['nan'],['nan'],1,0.1,39,1,39.1
365,nac,simplechemical,,,chebi,chebi:7421,,,epithelial to mesenchymal transition,bioprocess,,,go,go:0001837,,,negative,i,inhibition,,,,,,0.65,indra,"moreover, the induced emt and metastasis were suppressed by nac, which reaffirms the fact that ros can be involved in tumor metastasis [xref_bibr, xref_bibr].",pmc4741864,['nan'],['nan'],1,0.1,39,1,39.1
366,nac,simplechemical,,,chebi,chebi:7421,,,glycolytic process,bioprocess,,,go,go:0006096,,,negative,i,inhibition,,,,,,0.65,indra,"more importantly, scavenging of ros by the antioxidant n-acetylcysteine (nac) attenuated activation of nf-kappab and hif-1alpha in autophagy deficient gastric cancer cells, and autophagy inhibition induced metastasis and glycolysis were also diminished by nac in vivo.",pmc4741864,['nan'],['nan'],1,0.1,39,1,39.1
376,nbn,protein,,7652.0,uniprot,o60934,,,akt,other,,,fplx,akt,,,positive,i,activation,,,,,,0.65,indra,akt can also be activated by the mre11-rad50-nbs1 (mrn)-atm pathway as well as the pi3k pathway.,pmc4661850,['nan'],['nan'],1,0.1,39,1,39.1
384,nr1d2,protein,,7963.0,uniprot,q14995,,,chloroquine,simplechemical,,,chebi,chebi:3638,,,negative,i,inhibition,,,,,,0.65,indra,"although the molecular basis of the cytoprotective rev-erbbeta function requires more investigation, our results indicate that rev-erbbeta inhibition enhances the cytotoxicity of chloroquine, a lysosomotropic compound with relevant anticancer applicative uses.",pmc4761647,['nan'],['nan'],1,0.1,39,1,39.1
321,ku,family,,,pfam,pf02735,,,prkdc,protein,,9413.0,uniprot,p78527,,,positive,i,activation,,,,,,0.65,indra,"although the exact mechanism by which the ku and dna complex activates the kinase activity of dna-pkcs is unclear, the conformational change in dna-pkcs that occurs upon association with the ku and dna complex may account for the activation of kinase activity.",pmc4661850,['nan'],['nan'],1,0.1,39,1,39.1
383,nr1d1,protein,,7962.0,uniprot,p20393,,,"transcription, dna-templated",bioprocess,,,go,go:0006351,,,positive,i,activation,,,,,,0.65,indra,"rev-erbalpha (nr1d1) and its variant rev-erbbeta (nr1d2) proteins belong to the nuclear receptor superfamily, which is composed of large number of ligand activated transcription factors.",pmc4761647,['nan'],['nan'],1,0.1,39,1,39.1
382,nod2,protein,,5331.0,uniprot,q9hc29,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"both nod1 and nod2 can directly stimulate autophagy by interacting at the plasma membrane with atg16l1, an essential component for autophagosome formation [xref_bibr].",pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
322,lamp2b,other,,,text,lamp2b,,,cell survival,bioprocess,,,mesh,d002470,,,positive,i,activation,,,,,,0.65,indra,the effect of lamp2b was confirmed when its silencing inhibited the fusion of autophagosomes with lysosomes and induced cell viability.,pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
323,lamp2b,other,,,text,lamp2b,,,resveratrol,simplechemical,,,chebi,chebi:27881,,,negative,i,inhibition,,,,,,0.65,indra,"they observed that genetic inactivation of pi3k, beclin-1, and lamp2b inhibited resveratrol toxicity.",pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
381,nod1,protein,,16390.0,uniprot,q9y239,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"both nod1 and nod2 can directly stimulate autophagy by interacting at the plasma membrane with atg16l1, an essential component for autophagosome formation [xref_bibr].",pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
380,nlr,protein,,,uniprot,o50258,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,reports concerning the importance of nlr mediated autophagy in neoplasia or possible cancer immune are very limited.,pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
379,nfkappab,bioprocess,,,mesh,d016328,,,hif-1alpha mrna,other,,,text,hif-1alpha mrna,,,positive,i,activation,,,,,,0.65,indra,"this is also confirmed in the present study, suggesting that autophagy defect induced nuclear translocation of nf-kappab increases hif-1alpha mrna and protein levels in gastric cancer cells.",pmc4741864,['nan'],['nan'],1,0.1,39,1,39.1
324,lamtor3,protein,,15606.0,uniprot,q9uha4,,,mhc,protein,,,uniprot,p05661,,,negative,i,inhibition,,,,,,0.65,indra,targeting of the influenza matrix protein 1 (mp1) to autophagosomes via fusion to the autophagosome associated protein atg8 and lc3 led to strongly enhanced mhc class ii presentation to cd4 + t cell clones [xref_bibr].,pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
378,nfe2l2,protein,,7782.0,uniprot,q16236,,,necroptotic process,bioprocess,,,go,go:0070266,,,positive,i,activation,,,,,,0.65,indra,"thus, simultaneous mtor and autophagy inhibition leads to an imbalance between ros production by mitochondria and the defense by nrf2, which causes necroptosis.",pmc4734605,['nan'],['nan'],1,0.1,39,1,39.1
377,necrotic cell death,bioprocess,,,go,go:0070265,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,inhibition,,,,,,0.65,indra,the degradation of the lysosome has been suggested to be the determining event in induction of autophagy- and necrosis mediated cell death.,pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
375,,protein,,,uniprot,q75vq4,,,signals,other,,,text,signals,,,positive,i,activation,,,,,,0.65,indra,"our results show that na inhibits the expression of bcl-2 in both mcf-7 and mda-mb-231 cells, suggesting that na activates both autophagic and apoptotic signals in these cells.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
329,map1lc3,other,,,fplx,map1lc3,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"xref_bibr, xref_bibr although beclin-1 and lc3 are important mediators of autophagy, other molecules and signaling pathways (for example, p53, pi3k/akt/mtor) require critical examination to determine their roles in cells ' autophagic capacity toward cell death or survival following various triggers.",pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
374,,protein,,,uniprot,q75vq4,,,signalling,other,,,text,signalling,,,positive,i,activation,,,,,,0.65,indra,"the results herein show induction of caspase-9 and caspase-3, along with parp cleavage, in na-treated bca cells, suggesting that na activates autophagy-mediated cell death signalling in bca cells.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
325,lc3-ii,other,,,text,lc3-ii,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.65,indra,we next tested the ability of arn5187 to inhibit autophagy and observed a robust increase in lc3-ii levels after treatment with equimolar concentrations of arn5187 or chloroquine (xref_fig).,pmc4761647,['nan'],['nan'],1,0.1,39,1,39.1
373,,protein,,,uniprot,q75vq4,,,signalling,other,,,text,signalling,,,negative,i,inhibition,,,,,,0.65,indra,these results suggest that na inhibits mtor signalling in bca cells.,pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
326,lc3b,other,,,text,lc3b,,,sodium atom,simplechemical,,,chebi,chebi:26708,,,negative,i,inhibition,,,,,,0.65,indra,downregulation of lc3b expression by sirna significantly inhibited the anticancer effects of na in bca cells.,pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
372,,protein,,,uniprot,q75vq4,,,phosphorylation,other,,,text,phosphorylation,,,negative,i,inhibition,,,,,,0.65,indra,na inhibits the phosphorylation of mtor and simultaneously induces pro-apoptotic signalling in bca cells.,pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
371,,protein,,,uniprot,q75vq4,,,map1lc3b,protein,,13352.0,uniprot,q9gzq8,,,positive,i,activation,,,,,,0.65,indra,"further, na activates lc3b promoter in mcf-7 (5.4-fold) and mda-mb-231 (4.2-fold) cells ( xref ).",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
327,lc3ii,other,,,text,lc3ii,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.65,indra,"quite unexpectedly, since radiation induced autophagy is quite frequently cytoprotective, a beclin-1 silenced cell line was used to show that autophagy contributed to radiosensitization by an increase in cell survival and a decrease in lc3ii levels in the sibeclin cell line compared to sicontrol cells.",pmc4100138,['nan'],['nan'],1,0.1,39,1,39.1
434,pik3c3,protein,,8974.0,uniprot,q8neb9,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"the deletion of atg3, atg5, atg7, beclin-1 and the class iii phosphoinositide 3-kinase vps34, the positive mediators of autophagy, caused impaired autophagy and defective t cell homeostasis by inhibiting t-cell survival through quality control of mitochondria [xref_bibr, xref_bibr, xref_bibr].",pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
369,,protein,,,uniprot,q75vq4,,,activation,other,,,text,activation,,,negative,i,inhibition,,,,,,0.65,indra,"on the basis of these effects of mtor signalling on autophagy, we determined whether na inhibits mtor activation in mcf-7 and mda-mb-231 cells.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
368,nac,simplechemical,,,chebi,chebi:7421,,,neoplasm metastasis,bioprocess,,,mesh,d009362,,,negative,i,inhibition,,,,,,0.86,indra,"moreover, the induced emt and metastasis were suppressed by nac, which reaffirms the fact that ros can be involved in tumor metastasis [xref_bibr, xref_bibr].",pmc4741864,['nan'],['nan'],1,0.1,39,1,39.1
367,nac,simplechemical,,,chebi,chebi:7421,,,hif1a,protein,,4910.0,uniprot,q16665,,,negative,i,inhibition,,,,,,0.65,indra,"indeed, our results showed that hif-1alpha accumulation induced by autophagy defect was markedly attenuated by antioxidant nac.",pmc4741864,['nan'],['nan'],1,0.1,39,1,39.1
328,lysosomal protein,other,,,text,lysosomal protein,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"dram, a p53 target gene which can encode a lysosomal protein that induces autophagy, is found to be an effector of p53 mediated cell death, as it illustrates the direct link between p53 and autophagy.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
370,,protein,,,uniprot,q75vq4,,,expression,other,,,text,expression,,,negative,i,inhibition,,,,,,0.65,indra,"our results show that na inhibits the expression of bcl-2 in both mcf-7 and mda-mb-231 cells, suggesting that na activates both autophagic and apoptotic signals in these cells.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
452,rad001,other,,,text,rad001,,,becn1,protein,,1034.0,uniprot,q14457,,,positive,i,increaseamount,,,,,,0.65,indra,"101 rad001, known as an mtorc1 inhibitor, can increase beclin-1 expression to induce autophagy in leukemia.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
435,pik3c3,protein,,8974.0,uniprot,q8neb9,,,homeostatic process,bioprocess,,,go,go:0042592,,,negative,i,inhibition,,,,,,0.65,indra,"the deletion of atg3, atg5, atg7, beclin-1 and the class iii phosphoinositide 3-kinase vps34, the positive mediators of autophagy, caused impaired autophagy and defective t cell homeostasis by inhibiting t-cell survival through quality control of mitochondria [xref_bibr, xref_bibr, xref_bibr].",pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
527,small interfering rna,other,,,ncit,c2191,,,upregulation,other,,,text,upregulation,,,negative,i,inhibition,,,,,,0.65,indra,"similarly, the hif-1α upregulation was inhibited by nf-κb p65 sirna in sgc-shbecn1 cells ( xref & xref ).",pmc4741864,['nan'],['nan'],1,0.1,39,1,39.1
542,stat3,protein,,11364.0,uniprot,p40763,,,apoptotic process,bioprocess,,,go,go:0006915,,,negative,i,inhibition,,,,,,0.65,indra,increasing evidence has indicated that stat3 inhibition in cancer cell lines can trigger growth arrest or apoptosis [xref_bibr - xref_bibr].,pmc4791252,['nan'],['nan'],1,0.1,39,1,39.1
541,sr8278,other,,,text,sr8278,,,rev-erb,other,,,text,rev-erb,,,negative,i,inhibition,,,,,,0.65,indra,pharmacological inhibition of rev-erb by sr8278 did not affect bt-474 cell viability (xref_fig).,pmc4761647,['nan'],['nan'],1,0.1,39,1,39.1
540,sr8278,other,,,text,sr8278,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"notably, although co-treatment with the rev-erb antagonist had negligible effect in cisplatin-, gemcitabine- and paclitaxel treated cells (xref_fig), sr8278 significantly enhanced the cytotoxic activity of the lysosomotropic autophagy inhibitor drug, chloroquine (xref_fig).",pmc4761647,['nan'],['nan'],1,0.1,39,1,39.1
539,sqstm1,protein,,11280.0,uniprot,q13501,,,stat3,protein,,11364.0,uniprot,p40763,,,negative,i,inhibition,,,,,,0.65,indra,"46 in addition, hypoxic regions of tumors are protected from cytotoxic t-lymphocytes (ctl), dependent on the phosphorylation of stat3 and autophagic degradation of p62 allows phospho-stat3 to accumulate promoting resistance to ctl (xref_fig).",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
538,sqstm1,protein,,11280.0,uniprot,q13501,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"19 knockdown of damage regulated autophagy modulator 1 (dram1) may decrease p62 localization to autophagosome and its autophagy mediated degradation, suggesting a crucial role of dram1 in p62 mediated autophagy.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
537,sodium atom,simplechemical,,,chebi,chebi:26708,,,rps6kb1,protein,,10436.0,uniprot,p23443,,,negative,i,inhibition,,,,,,0.65,indra,"our results confirmed that na downregulates phospho-mtor and p70s6k, suggesting that inhibition of the mtor pathway may be a mechanism of na mediated autophagy in bca cells.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
535,sodium atom,simplechemical,,,chebi,chebi:26708,,,lc3b promoter,other,,,text,lc3b promoter,,,positive,i,activation,,,,,,0.65,indra,"further, na activates lc3b promoter in mcf-7 (5.4-fold) and mda-mb-231 (4.2-fold) cells (xref_fig).",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
534,sodium atom,simplechemical,,,chebi,chebi:26708,,,lc3b,other,,,text,lc3b,,,positive,i,increaseamount,,,,,,0.65,indra,"as na upregulates lc3b expression, and lc3b is a known marker for autophagosomes, we examined the localisation of lc3b in na treated bca cells using confocal microscopy.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
533,sodium atom,simplechemical,,,chebi,chebi:26708,,,cell cycle,bioprocess,,,go,go:0007049,,,positive,i,activation,,,,,,0.65,indra,"our results also show that the use of na at its ic 50 concentrations did not cause either induction of apoptosis or cell cycle arrest, following treatment for up to 48h.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
532,sodium atom,simplechemical,,,chebi,chebi:26708,,,becn1,protein,,1034.0,uniprot,q14457,,,positive,i,activation,,,,,,0.65,indra,"beclin 1 is a known atg family tumour suppressor involved in autophagy; so, we evaluated whether na upregulates beclin 1 expression.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
531,sodium atom,simplechemical,,,chebi,chebi:26708,,,bcl2,protein,,990.0,uniprot,p10415,,,negative,i,decreaseamount,,,,,,0.65,indra,"our results show that na inhibits the expression of bcl-2 in both mcf-7 and mda-mb-231 cells, suggesting that na activates both autophagic and apoptotic signals in these cells.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
530,sodium atom,simplechemical,,,chebi,chebi:26708,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.9419,indra,"next, we analysed whether lc3b is responsible for na induced autophagy in bca cells.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
529,sodium atom,simplechemical,,,chebi,chebi:26708,,,apoptotic process,bioprocess,,,go,go:0006915,,,positive,i,activation,,,,,,0.65,indra,"our results also show that the use of na at its ic 50 concentrations did not cause either induction of apoptosis or cell cycle arrest, following treatment for up to 48h.",pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
528,sodium atom,other,,,pubchem,5360545,,,mtor,other,,3942.0,up,p42345,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
526,slc22a3,protein,,10967.0,uniprot,o75751,,,neoplasm invasiveness,bioprocess,,,mesh,d009361,,,positive,i,activation,,,,,,0.65,indra,"epithelial-to-mesenchymal transition (emt) may promote cancer cell invasion and metastasis, but its impact on immune surveillance has not been explored.",pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
508,rot,protein,,,uniprot,p29820,,,becn1,protein,,1034.0,uniprot,q14457,,,positive,i,activation,,,,,,0.65,indra,"17 the conversion of microtubule associated protein lc3-i to lc3-ii as well as increased accumulations of atg7 and beclin-1 are observed in pancreatic cscs treated with rottlerin (rot), a widely used protein kinase c-delta (pkc-delta) inhibitor.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
525,sirolimus,simplechemical,,,chebi,chebi:9168,,,neoplasm metastasis,bioprocess,,,mesh,d009362,,,positive,i,activation,,,,,,0.65,indra,the treatment of autophagy inducer rapamycin can promote metastasis of 4t1 cells in a tumor resection mouse model and this effect may be reversed by treatment with a dc based cancer vaccine [xref_bibr].,pmc5008281,['nan'],['nan'],1,0.1,39,1,39.1
522,sirolimus,simplechemical,,,chebi,chebi:9168,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.65,indra,inhibition of mtor signalling by rapamycin activates autophagy that in turn causes growth arrest in many preclinical models of cancer.,pmc4102935,['nan'],['nan'],1,0.1,39,1,39.1
521,sirolimus,simplechemical,,,chebi,chebi:9168,,,autophagy,bioprocess,,11364.0,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"59 the overexpression of mir-181a can result in the attenuation of starvation induced and rapamycin induced autophagy in mcf-7, huh-7 and k562 cells.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
520,simvastatin,simplechemical,,,chebi,chebi:9150,,,gef,bioprocess,,,go,go:0008433,,,negative,i,inhibition,,,,,,0.65,indra,"in addition, combined treatment with gef and lysosomal inhibitors such as e-64d and pepstatin a, which are used for blocking autophagy flux, further enhanced lc3b-ii expression compared to treatment with gef alone or with only lysosomal inhibitors (xref_fig).",pmc4734605,['nan'],['nan'],1,0.1,39,1,39.1
519,simvastatin,simplechemical,,,chebi,chebi:9150,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"activation of the amp activated protein kinase (ampk)-mtor signaling pathway may be a major mechanism of statin induced autophagy, as epleting cellular geranylgeranyl diphosphate activates ampk and inactivates mtor, thereby leading to autophagic responses (xref_fig).",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
518,signal transduction,bioprocess,,,go,go:0007165,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"in conclusion, it is clear from this ex vivo study that autophagy is triggered by brafv600e and the signalling pathway raf/mek/erk.",pmc4891035,['nan'],['nan'],1,0.1,39,1,39.1
517,sesn2,protein,,20746.0,uniprot,p58004,,,dram1,protein,,25645.0,uniprot,q8n682,,,positive,i,activation,,,,,,0.65,indra,"53 sestrin-1 and sestrin-2 are two targets of dram, whose expressions are usually induced upon dna damage and oxidative stresses, thus being considered to be p53 mediated tumor expression through an mtorc1 signaling.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
516,sesn2,protein,,20746.0,uniprot,p58004,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"83 moreover, the treatment of cancer cells with the er stress inducing drug nelfinavir can result in the expression of endogenous mtor inhibitor sestrin-2, and transient overexpression of ectopic sestrin-2 may lead to mtor inhibition and autophagy, confirming a link among er stress, sestrin-2 up-regulation and mtor inhibition.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
515,sesn1,protein,,21595.0,uniprot,q9y6p5,,,dram1,protein,,25645.0,uniprot,q8n682,,,positive,i,activation,,,,,,0.65,indra,"53 sestrin-1 and sestrin-2 are two targets of dram, whose expressions are usually induced upon dna damage and oxidative stresses, thus being considered to be p53 mediated tumor expression through an mtorc1 signaling.",pmc3920945,['nan'],['nan'],1,0.1,39,1,39.1
514,s100a8/a9,other,,,text,s100a8/a9,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"69 atp induced autophagy contributes to phagocytosis and destruction of invading microbes, 70 whereas s100a8/a9 induced autophagy has a key role in the removal of damaged mitochondria in the setting of apoptosis.",pmc3877563,['nan'],['nan'],1,0.1,39,1,39.1
513,rubcn,protein,,28991.0,uniprot,q92622,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.65,indra,"the atg14l (atg14l-beclin-1-hvps34-p150) and uvrag (uvrag-beclin-1-hvps34-p150) complexes are required for autophagy, whereas the rubicon complex (rubicon-uvrag-beclin-1-hvps34-p150) negatively regulates autophagy.",pmc3877563,['nan'],['nan'],1,0.1,39,1,39.1
512,rottlerin,simplechemical,,,chebi,chebi:8899,,,mtorc1,bioprocess,,,go,go:0031931,,,negative,i,inhibition,,,,,,0.65,indra,"76 rottlerin was able to inhibit mtorc1 signaling, via its negative regulator, tsc2 to induce autophagosome accumulation in breast cancer cells in nutrient rich conditions.",pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
511,rottlerin,simplechemical,,,chebi,chebi:8899,,,death,bioprocess,,,mesh,d003643,,,positive,i,activation,,,,,,0.65,indra,"some important examples are rottlerin, genistein, quercetin, curcumin, and resveratrol, all of which have been shown to induce autophagy death in various cancer cells (xref_fig, xref_fig, xref_fig and xref_table).",pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
510,rottlerin,simplechemical,,,chebi,chebi:8899,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.86,indra,"79 overall, rottlerin induced autophagy may involve multiple signaling pathways and cellular mechanisms for induction of autophagy and eventual cell death.",pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
543,stat3,protein,,11364.0,uniprot,p40763,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.923,indra,we also showed that blockage of stat3 by nsc74859 could markedly induce apoptotic cell death and autophagy.,pmc4791252,['nan'],['nan'],1,0.1,39,1,39.1
544,stat3,protein,,11364.0,uniprot,p40763,,,autophagy,bioprocess,,,go,go:0006914,,,positive,i,activation,,,,,,0.65,indra,"hypoxia induced autophagy increases stat3 phosphorylation, which impairs ctl mediated tumor cell lysis in lung cancer cells.",pmc3877563,['nan'],['nan'],1,0.1,39,1,39.1
545,stat3,protein,,11364.0,uniprot,p40763,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,inhibition,,,,,,0.923,indra,"possible proteins involved were detected in xenografts and hnscc cells through western blot and immunohistochemistry to further explore the mechanism by which targeting stat3 triggers cell death and autophagy, as well as to elucidate the role of p-stat3 t705 in each process.",pmc4791252,['nan'],['nan'],1,0.1,39,1,39.1
546,stat3 inhibitors,other,,,text,stat3 inhibitors,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.65,indra,"therefore, the potential cause of treatment failure in these settings may be the pro survival role of autophagy induced by stat3 inhibitors.",pmc4791252,['nan'],['nan'],1,0.1,39,1,39.1
580,zvad-fmk,other,,,text,zvad-fmk,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,inhibition,,,,,,0.65,indra,"interestingly, zvad-fmk inhibited cell death but not autophagy.",pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
579,zvad-fmk,other,,,text,zvad-fmk,,,autophagy,bioprocess,,,go,go:0006914,,,negative,i,inhibition,,,,,,0.65,indra,"interestingly, zvad-fmk inhibited cell death but not autophagy.",pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
578,wipi1,protein,,25471.0,uniprot,q5mnz9,,,lc3-ii,other,,,text,lc3-ii,,,positive,i,activation,,,,,,0.65,indra,wipi-1 was observed to function upstream of both atg7 and 5 and stimulated an increase of lc3-ii upon nutrient starvation.,pmc4260725,['nan'],['nan'],1,0.1,39,1,39.1
