Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
cd8,protein,,cd8a,uniprot,q01777,plasma membrane,go:0005886,cd4,protein,,cd4a,uniprot,p00136,plasma membrane,go:0005886,positive,d,phosphorylation,,,t-cell,,mouse,['47'],nan,nan,"the principal aim of the study was to determine whether akti promotes the generation of car t cells with enhanced antitumor activity. building on the memory-like phenotypic traits and improved cytokine production, we anticipated that akti-expanded cd8 + cd19car t cells would possess enhanced anti-tumor activity once transferred into b cell leukemia tumor-bearing mice. to test the antitumor activity, we delivered a suboptimal (2 × 106) dose of cd8 + cd19car t-cells intravenously into mice following systemic inoculation of human cd19+ leukemic cells. tumor burden in the mice was monitored on a weekly basis, and kaplan-meier survival analysis was performed. consistent with the in vitro observation, untreated cd8 + cd19car t cells induced transient tumor regression, but tumors re-progressed rapidly. in contrast, mice treated with an equal number of akti-treated cd8 + cd19car exhibited significantly higher antitumor activity (p = 0.02) with significantly prolonged survival (p = 0.008) (fig. 5). one mouse had no evidence of tumor 100 days from inoculation. we also tested the anti-tumor activity of bulk cd19 car-t cells containing cd4 t cells and cd8 t cells that were expanded in the presence of akti and compared them with non-treated cells having the same proportion of cd4, cd8, and car subsets. we again observed what appeared to be more tumor regression when mice were treated with akti-treated cd19car t cells than untreated counterpart (fig. 6a, b, and c). furthermore, 40 days post car t cell transfer, higher levels of human t cells and car t cells were detected in the mice that received akti-treated cd19car t cells than that in the mice that received non-akti-treated counterparts, although the results are not statistically significant (fig. 6d). percentages of car t cells in the harvested blood were similar to the input cells (~30%) (fig. 6e), suggesting that akti-treated cd19car t cells were proportionately expanded in vivo following adoptive transfer. to demonstrate akti has similar impacts on different t cell subsets, propagated cd19car t cells derived from purified tcm and naïve/memory t cells in the presence and absence of akti were tested for their antitumor activity in vivo. consistently, akti-treated cd19car tcm (fig. 7a and b) and naïve/memory t cells (fig. 7c and d) exhibited greater antitumor activity as compared with their untreated counterparts even though the cd4+ car t cells are dominant in the tcm populations. to rule out the xeno-reactivity of infused akti-treated cd19car t cells, mouse body weight, an indicator of gvhd, was measured. we observed no evidence of gvhd such as loss of body weight (additional file 2: figure s2) and hair loss, on day 28, when the highest active antitumor activity occurred.",pmc5359873,1,0.1,39,1,39.1
cd4- and cd8-p56 lck complexes,protein,,,uniprot,p01730,plasma membrane,go:0005886,t-all cells,other,,,fplx,tcr,plasma membrane,go:0005886,positive,d,phosphorylation,,"lpn248, lpn236, lpn228",b-cell,,mouse,['29'],nan,nan,"laboratory, canada). the mouse t-all cell lines (lpn248, lpn236, lpn228) were",pmc5986278,1,0.1,39,1,39.1
cd4-,protein,,,uniprot,p01730,plasma membrane,go:0005886,tcr,other,,,fplx,tcr,plasma membrane,go:0005886,positive,d,phosphorylation,,,b-cell,,vein,['30'],nan,nan,represents the mean and standard deviation (sd) of experiments performed at,pmc5986278,1,0.1,39,1,39.1
cd4-,protein,,,uniprot,p01730,plasma membrane,go:0005886,lat,protein,,lat,uniprot,q92737,plasma membrane,go:0005886,positive,d,phosphorylation,,,b-cell,,vein,['34'],nan,nan,"demised by 18 days and showed extensive t-all involving peripheral blood (figure 3b and c, p<0.05,). in contrast,",pmc5986278,1,0.1,39,1,39.1
itk-sykcd4-creert2,mouse,,,uniprot,,,,pd-l1,protein,,pdcd1l1,uniprot,q07739,plasma membrane,go:0005886,negative,d,binds,,,,,mouse,['12'],nan,nan,"itk-sykcd4-creert2 mice were given single injections of tamoxifen (0.25 mg). beginning twenty-four hours later, the mice were given 200 µg of anti-pd-l1 antibody (be0101, bioxell, west lebanon, new hampshire, usa) or 200 µg anti-igg2b (be0090, bioxcell) control antibody diluted to 200 μl with pbs every second day. for the experiments in which the antibody treatment was started during the contraction phase, the itk-sykcd4-creert2 mice were given 200 µg of anti-pd-l1 or anti-pd-1 (be0146, bioxcell) antibody or anti-igg2b (be0090, bioxcell) control antibody diluted to 200 μl with pbs every third day. in all experiments, the mice were monitored by flow cytometry of the peripheral blood.",pmc5821214,1,0.1,39,1,39.1
cd19r,protein,,,uniprot,eq,,go:0005886,cd62l,protein,,cd62l,uniprot,q9bxm9,plasma membrane,go:0005886,positive,d,transduction,,pbmc,t cell,,human,['46'],nan,nan,"for isolation of cd8+ t cells, cd4+ t cells in pbmcs were labeled with anti-cd4 microbeads and depleted with the easysep system (stemcell technologies). the freshly isolated cd4 negative cells were activated with cd3/cd28 dynabeads (invitrogen) and transduced the next day with a lentivirus encoding cd19r (eq):cd28:ζ/egfrt at an moi of 3 and expanded in the presence of 50u/ml rhil-2 (cellgenix) and 1 μm akt inhibitor viii (akti-1/2) (merck millipore). cultures were then supplemented with 50 u/ml rhil-2 (cellgenix) and akt inhibitor every 48 h for 17–21 days before in vitro analysis and adoptive transfer. transduced cd19car t cells without akt inhibitor treatment were used as control, as were non-transduced mock cells from the same donor. in some experiments, bulk t cells, purified cd62l + cd45ro+ central memory (tcm) and cd62l+ naïve/memory t cells were engineered with cd19car using the selection platform that we have developed [18]. briefly, for tcm isolation, fresh pbmc were incubated with anti-cd14, anti-cd45ra, and anti-cd25 microbeads, and the resulting labeled cells were then immediately depleted using the clinimacs™ depletion mode to remove cd14+ monocytes, cd25 + treg t cells and cd45ra+ naïve t cells. the resulting unlabeled negative fraction cells were then labeled with biotinylated-anti-cd62l (dreg56) mab and anti-biotin microbeads. the cd62l + cd45ro + tcm were purified with positive selection. similarly, fresh pbmc were incubated with anti-cd14 and anti-cd25 microbeads, and the resulting labeled cells were then immediately depleted using the clinimacs™ to remove cd14+ monocytes and cd25 + treg t cells. the resulting unlabeled negative fraction cells were then labeled with biotinylated-anti-cd62l mab and anti-biotin microbeads. the cd62l+ naïve/memory t cells were purified with positive selection.",pmc5359873,1,0.1,39,1,39.1
ccrf-cem,cellline,,ccrf-cem,uniprot,p58419,,,apoptosis,process,,,uniprot,,,,negative,d,binds,,ccrf-cem,b-cell,,human,['32'],nan,nan,"apoptosis in q3 and 6.89% late apoptosis in q2). in contrast, ccrf-cem",pmc5986278,1,0.1,39,1,39.1
bcl6,transcriptionfactor,,bcl6,uniprot,q92577,nucleus,go:0005739,ascl2,transcriptionfactor,,ascl2,uniprot,q92577,nucleus,go:0005739,positive,d,binds,,,t-cell,,human,['48'],nan,nan,"follicular helper t (tfh) cells are a subset of cd4+t cells specialized in providing help to b cells for the formation of germinal center (gc) reactions and the development of humoral immunity15. excessive tfh responses, however, lead to the development of autoimmune diseases including systemic lupus erythematosus (sle)15, 16. tfh cells are characterized by the preferential expression of the chemokine receptor cxcr5, the co-stimulatory molecule icos, the inhibitory molecule pd-1, and the cytokine il-21. differentiation of tfh cells requires the interaction with antigen-presenting cells including dendritic cells and b cells, and is further programmed by lineage-specific transcription factors including bcl6 and ascl215, 17. further more, tfh responses are restrained by a specific treg cell subset, follicular regulatory t cells (tfr), in a bcl6-dependent manner. tfr cells share phenotypic features with both thymus-derived treg and tfh cells, as evidenced by the concomitant expression of foxp3, ctla4, gitr, bcl6, icos, pd-1 and cxcr5, but are functionally distinct from these conventional populations18, 19. the molecular pathways that orchestrate the generation and function of tfr cells and the interplay with other effector cells have remained unclear.",pmc4297581,1,0.1,39,1,39.1
smoothened,transmembranereceptor,activated,smo,uniprot,q92577,plasma membrane,go:0005886,gli,transcriptionfactor,,gli1,uniprot,q92578,nucleus,go:0005930,positive,d,binds,nucleus,,b-cell,,human,['20'],nan,nan,"hedgehog (hh) signaling is a conserved pathway essential for stem cell biology during embryonic development and tissue homeostasis and repair in adult life [184]. the canonical pathway can be activated by binding of different secreted ligands (sonic hedgehog, shh; desert hedgehog, dhh; indian hedgehog, ihh) to transmembrane receptors patched (ptch1 or ptch2). patched is an unusual receptor because it is a tonic repressor of another transmembrane receptor, smoothened (smo). thus, once patched interacts with hedgehog ligands, smo is activated. activated smo transduces the signal to gli family of transcription factors (gli1, gli2, and gli3), resulting in their nuclear translocation. gli1 and gli2 mostly act as transcriptional activators, while gli3 as a repressor [184]. besides a role, though controversial, in primitive and definitive hematopoiesis [185], hh also regulates early stages of thymic development, especially at the dn1-dn2 and dn-dp transition [186,187,188]. indeed, immature t-cells moving across the thymus are exposed to different concentrations of stroma-secreted hh ligands, resulting in variable levels of pathway activation and specific patterns of expression of gli genes and their targets [187,189,190].",pmc5618553,1,0.1,39,1,39.1
tal1,protein,transcription factor,tal1,uniprot,q92763,nucleus,go:0005634,tcr,other,,,fplx,tcr,plasma membrane,go:0005886,positive,d,transcriptional regulation,,,t-cell,,human,['16'],nan,nan,"among the genetic abnormalities, chromosomal translocations of transcription factor genes to regulatory regions of t-cell receptor genes are frequent and characteristic events of t-all. these transcription factors include basic helix-loop-helix (bhlh) family members such as t-cell acute lymphobastic leukemia 1 (tal1) [18], tal2 [19], lymphoblastic leukaemia associated haematopoietic regulator 1 (lyl1) [20], and basic domain, helix-loop-helix protein, class b, 1 (bhlhbl1) [also known as oligodendrocyte transcription factor 2 (olig2)] [21]; lim-only domain (lmo) genes (lmo1 and lmo2) [22,23]; homeobox (hox) transcription factors such as t-cell leukemia homeobox 1 (tlx1/hox11) [24], tlx3 (hox11l2) [25], nk2 homeobox nkx2-1, nkx2-2 and nkx2-5 [26,27], and homeobox a (hoxa) cluster [28]; and proto-oncogenes such as avian myelocytomatosis viral oncogene homolog myc [29] and myeloblastosis transcriptional activator (myb) [30,31]. in addition, mutations and deletions in tumor suppressor genes such as wilms tumor 1 (wt1), lymphoid enhancer binding factor 1 (lef1), ets variant 6 (etv6), b-cell cll/lymphoma 11b (bcl11b), runt related transcription factor 1 (runx1) and gata binding protein 3 (gata3) contribute to the overall transcriptional deregulation of t-all, extensively reviewed in [5]. activating mutations of notch1 are present in at least 60% of t-all [7], while rare additional rearrangements result in the expression of chimeric fusion genes involving lysine methyltransferase 2a (kmt2a)/mixed lineage leukemia 1 (mll1), hoxa genes, and tyrosine kinase genes such as abelson murine leukemia viral oncogene homolog 1 (abl1) [32,33]. deletions involving the cyclin-dependent kinase inhibitor 2a/2b (cdkn2a/cdkn2b) cell cycle regulator loci are highly prevalent (>70% of t-all cases [8]); rarer chromosomal deletions recurrently inactivate retinoblastoma gene 1 (rb1) and cyclin-dependent kinase inhibitor 1b (cdkn1b) in some cases of t-all [31,34]. several genes encoding epigenetic regulators and chromatin modifiers are also recurrently mutated in t-all, including enhancer of zeste homolog 2 (ezh2), suppressor of zeste 12 homolog (suz12) and embryonic ectoderm development (eed) [35], which are members of the polycomb repressor complex 2 (prc2); the plant homeodomain factor gene phf6 [36]; the histone demethylase lysine demethylase 6a (kdm6a) [37]; and the deubiquitinating enzyme ubiquitin specific peptidase 7 (usp7) [38].",pmc5618553,1,0.1,39,1,39.1
bcl-xl,protein,,bcl2l1,uniprot,q07817,mitochondria,go:0005739,apaf-1,protein,,apaf1,uniprot,o14727,mitochondria,go:0005739,negative,d,binds,,hek 293t,epithelial-like,kidney,human,['33'],nan,nan,respectively. these results suggest that mir-26b has tumor suppressor activities,pmc5986278,1,0.1,39,1,39.1
ik1,protein,,ik1,uniprot,q92676,cytoplasm,go:0005634,mir-26b,other,,mir-26b,mirbase,mir-26b,cytoplasm,go:0005634,negative,d,binds,,hek 293t,epithelial-like,kidney,human,['41'],nan,nan,ik1 to the mir-26b promoter. the finding of a differential impact of pten on the,pmc5986278,1,0.1,39,1,39.1
ikaros,protein,,ikar,uniprot,q96566,cytoplasm,go:0005739,t cell activation,process,,,uniprot,,cytoplasm,go:0005739,negative,d,binds,,"ccrf-cem, molt4, kopt-k1",t cell,,human,['38'],nan,nan,"ikaros isoform ik1 in ccrf-cem, molt4, and kopt-k1 cells (figure 6d). the expression of exogenous ik1",pmc5986278,1,0.1,39,1,39.1
itk,protein,,itk,uniprot,q92570,plasma membrane,go:0005886,naive cd4+ t cells,other,,,fplx,naive cd4+ t cells,plasma membrane,go:0005886,positive,d,conversion,,,t-cell,,mouse,['7'],nan,nan,"finally, to determine whether these observations were relevant in vivo, we used an adoptive transfer colitis model in which sorted naive cd4+cd45rbhighcd25− t cells were transferred into c57bl/6 rag1−/− cd45.1 congenic mice (powrie et al., 1994). in this model, colitis can be partially controlled by conversion of naive cd4+ t cells into itreg cells, which can be followed by evaluating t cell populations in the mesenteric lns (mlns), spleen, and colon over several weeks. two experimental groups were examined: one group received sorted naive cd4+cd45rbhighcd25− t cells from wt mice, and a second group received sorted naive cd4+cd45rbhighcd25− t cells from itk−/− mice. similar to our in vitro results, naive itk−/− cells showed a higher tendency to convert to foxp3+ itreg cells than naive wt cells, a finding which was observed both 4 and 6 wk after transfer, most notably in the mlns (fig. 9 a and not depicted).",pmc3949578,1,0.1,39,1,39.1
itk,protein,,itk,uniprot,q92577,plasma membrane,go:0005886,th17,other,,,uniprot,th17,plasma membrane,go:0005886,negative,d,phosphorylation,,cd4+,t-cell,,mouse,['2'],nan,nan,"here, we have analyzed the influence of itk on th17 and treg cell differentiation. surprisingly, we found that itk−/− cd4 cells stimulated under th17 conditions gave rise to a population of foxp3-expressing cells. itk-deficient cd4+ also gave rise to higher percentages of foxp3-expressing cells when differentiated under itreg cell conditions, even under conditions of limiting il-2. consistent with their tcr signaling defects, itk−/− cd4+ t cells exhibited reduced tcr-induced phosphorylation of mtor downstream targets, including ribosomal s6 and akt, accompanied by changes in metabolic signatures affected by mtor, including reduced expression of hif1α. surprisingly, despite increased il-2 responsiveness, including increased stat5 phosphorylation, itk−/− cd4+ t cells exhibited decreased il-2–induced phosphorylation of the mtor target s6. we associate these phenotypes, in part, with defective repression of the gene encoding phosphatase and tensin homologue deleted on chromosome 10 (pten), demonstrating that strong tcr stimulation leads to a dose-dependent repression of pten. however, in itk−/− cd4+ t cells, repression of pten is defective, thereby uncoupling il-2–mediated activation of pi3k–mtor pathways from stat phosphorylation. we further show that itk-deficient cells show decreased expression of myc and its downstream target mir-19b, a known repressor of pten, suggesting a potential mechanism by which pten expression is altered by itk deficiency. importantly, we also observe increased conversion of naive itk−/− cd4 cells to foxp3+ t cells in vivo and show that itk-deficient foxp3+ cells function as bonafide treg cells both in vivo and in vitro. our results suggest that itk helps integrate signaling pathways that regulate the balance of th17 and treg cell differentiation, providing insight into the contribution of tcr signaling to itreg cell development and suggesting itk as a potential target to alter the balance between th17 and treg cells.",pmc3949578,1,0.1,39,1,39.1
pi3k/akt/mtor,protein,,pi3k,uniprot,q04234,plasma membrane,go:0005886,glutaminase,enzyme,,gls,uniprot,p00763,cytosol,go:0005634,positive,d,regulates,,t-all,b-cell,bone marrow,mouse,['21'],nan,nan,"metabolic homeostasis is a fundamental trait of cells which becomes altered in cancer in order to satisfy the heightened demand for metabolites necessary for growth and proliferation. oncogenic mutations can directly alter cellular metabolism in a cell-intrinsic way, favoring malignant transformation. moreover, microenvironmental cues such as hypoxia, nutrient availability, oxidative stress and cross-talk from neighboring cells all affect cancer cell metabolism and contribute to determine metabolic heterogeneity within the tumor [241]. it is thus becoming clear that the metabolic phenotype of cells within tumors is heterogeneous (some cells within the tumor are predominantly glycolytic, whereas others have primarily a oxidative phosphorylation (oxphos) metabolic phenotype) also due to the metabolic milieu of the tumor microenvironment. leukemia is no exception as these cells often expand in hypoxic areas such as the bone marrow or the thymus [242,243]. moreover, in t-all many of the metabolic regulators that allow metabolic adaptation such as pi3k/akt/mtor, notch1, c-myc, ampk, and hif-1 are frequently deregulated, leading these cells to exhibit increased glucose consumption and increased glycolysis [244]. t-all cells are also highly dependent on glutamine, as this metabolite can be used to produce glutathione, amino acids, hexosamine (amino sugars involved in the synthesis of glycosylated molecules), nucleotides, and fuel mitochondrial krebs cycle through the production of α-ketoglutarate thus allowing the synthesis of pyruvate, nadph, acetyl-coa, or citrate [241]. a key regulator of glutamine metabolism (glutaminolysis) is the transcription factor myc. indeed, this oncogenic transcription factor regulates factors implicated in glutaminolysis and glutamine uptake such as glutamine transporters (mct1) and glutaminase [245]. myc is often de-regulated in t-all (see section 5.1) as a consequence of its transcriptional activation by notch1, and coherently supports notch1 induced transformation. recently, using a notch1-dependent mouse model of t-all, inhibition of notch1 signaling through the use of gsi attenuated glutaminolysis, rendering cells dependent on autophagy to support metabolism and survival [58]. moreover, glutaminase inhibition synergized with notch1 inhibition to inhibit leukemia growth. significantly, pten deletion, rendered t-all cells resistant to gamma secretase inhibition by upregulating glycolysis [58].",pmc5618553,1,0.1,39,1,39.1
itk,protein,tec family kinase,il2rg,uniprot,q92580,plasma membrane,go:0005886,tcr,other,,,fplx,tcr,plasma membrane,go:0005886,positive,d,phosphorylation,,cd4+ t cells,t cell,,mouse,['0'],nan,nan,"a proper balance between th17 and t regulatory cells (treg cells) is critical for generating protective immune responses while minimizing autoimmunity. we show that the tec family kinase itk (il2-inducible t cell kinase), a component of t cell receptor (tcr) signaling pathways, influences this balance by regulating cross talk between tcr and cytokine signaling. under both th17 and treg cell differentiation conditions, itk−/− cd4+ t cells develop higher percentages of functional foxp3+ cells, associated with increased sensitivity to il-2. itk−/− cd4+ t cells also preferentially develop into treg cells in vivo. we find that itk-deficient t cells exhibit reduced tcr-induced phosphorylation of mammalian target of rapamycin (mtor) targets, accompanied by downstream metabolic alterations. surprisingly, itk−/− cells also exhibit reduced il-2–induced mtor activation, despite increased stat5 phosphorylation. we demonstrate that in wild-type cd4+ t cells, tcr stimulation leads to a dose-dependent repression of pten. however, at low tcr stimulation or in the absence of itk, pten is not effectively repressed, thereby uncoupling stat5 phosphorylation and phosphoinositide-3-kinase (pi3k) pathways. moreover, itk-deficient cd4+ t cells show impaired tcr-mediated induction of myc and mir-19b, known repressors of pten. our results demonstrate that itk helps orchestrate positive feedback loops integrating multiple t cell signaling pathways, suggesting itk as a potential target for altering the balance between th17 and treg cells.",pmc3949578,1,0.1,39,1,39.1
novel isoform,protein,,,uniprot,,cytoplasm,go:0005886,protein,protein,,,uniprot,,cytoplasm,go:0005886,negative,d,in-frame deletion,,,,,,['37'],nan,nan,"additionally, the novel isoform also had an in-frame deletion of 30 nucleotides",pmc5986278,1,0.1,39,1,39.1
notch1,protein,transmembrane receptor,notch1,uniprot,q92769,plasma membrane,go:0005886,t-all,disease,,,,t-all,,,positive,d,binding,,,t-cell,,human,['17'],nan,nan,"the high prevalence of t-all cases having aberrant activation of the notch-signaling pathway provides the rationale for the development of targeted therapies aimed at inhibiting notch signaling in this disease [55]. amongst the strategies adopted are: (i) the use of inhibitors of the proteolytic cleavage of the transmembrane notch1 receptor by the presenilin/γ-secretase complex using γ-secretase inhibitors (gsis), alone or in combination with vincristine or dexamethasone [60,61,62]; (ii) specific notch1 inhibitory antibodies binding the negative regulatory region (nrr) of the notch1 receptor [63,64]; (iii) stapled peptides such as sahm1 that target the notch1 transcriptional complex [65]; (iv) therapeutic targeting of downstream notch pathway components such as the transcriptional target insulin-like growth factor receptor (igf1r) [66] or (iv) inhibition of sarcoplasmic/endoplasmic reticulum calcium atpase (serca) channels with thapsigargin which impairs the surface expression of mature notch1 protein with preferential suppression of mutant notch1 receptors [67]. finally, hairy and enhancer of split 1 homolog (hes1) which plays an important role in t-cell development [68] and notch1-induced leukemia, was recently confirmed as a critical downstream component of notch1 signaling [69]. interestingly, in this study perhexiline (a carnitine o-palmitoyltransferase 1 inhibitor, used in the treatment of angina) was able to evoke a strong anti-leukemic response in vitro and in vivo possibly by reverting the hes1 driven gene signature, providing a new lead for drug repurposing.",pmc5618553,1,0.1,39,1,39.1
,mouse,knockout,,uniprot,,,,,,,,,,,,negative,d,binds,,,naïve t cell,,mouse,['54'],nan,nan,nan,nan,1,0.1,39,1,39.1
itk,protein,tec family tyrosine kinase,itk,uniprot,q96775,plasma membrane,go:0005886,tcr,other,,,fplx,tcr,plasma membrane,go:0005886,positive,d,phosphorylation,,,b-cell,,vein,['9'],nan,nan,"itk is a tec family tyrosine kinase that is activated upon tcr signaling and is required for full tcr-induced activation of plc-γ, ca2+ mobilization, and erk activation. loss of itk also affects actin cytoskeletal reorganization and t cell adhesion through effects on multiple guanine-nucleotide exchange factors, including vav and slat (gomez-rodriguez et al., 2011; singleton et al., 2011). intriguingly, data have shown that interrupted or shorter duration of tcr signaling, as might occur with decreased adhesion, leads to increased foxp3 expression (sauer et al., 2008; miskov-zivanov et al., 2013), consistent with previously recognized defects associated with itk deficiency (finkelstein et al., 2005). however, our results suggest that itk also strongly influences pathways activated by pi3k and mtor.",pmc3949578,1,0.1,39,1,39.1
mtorc1,protein,,pi3ka,uniprot,p00736,plasma membrane,go:0005886,4e-bp,protein,,eif4ebp1,uniprot,q05807,cytoplasm,go:0005634,negative,d,phosphorylation,,atl,t-cell,,human,['15'],nan,nan,"many previous reports have shown that mtorc1 and mtorc2 represent a promising therapeutic target in a number of cancers and hematological malignancies.43 rapamycin and its derivatives (rapalogs) have been clinically approved for renal transplantation, advanced renal cell carcinoma, and other purposes.44 however, the clinical efficacy of these drugs is somehow limited when used as a single agent for anti‐cancer therapy. several factors may explain this lack of efficacy. for example, the rapalogs cannot completely block the phosphorylation of mtorc1 substrates, especially when the phosphorylation of 4e‐bp is insensitive to them. both rapamycin and rapalogs also suppresses the negative‐feedback loop of molecules downstream from mtorc1, including s6k and grb10.45, 46 this results in the activation of akt and paradoxically promotes cell growth.47 moreover, as mtorc1 also negatively regulates mtorc2, rapamycin and the rapalogs lower inhibition against mtorc2, resulting in compensatory akt activation by mtorc2. we herein demonstrate that the mtorc1 inhibitors induce cell‐cycle arrest but not apoptosis in atl cells. everolimus inhibited the growth of atl‐cell xenografts at first, but after the dosing was completed, the tumor cells might be recruited into the cell cycle again, resulting in progressive growth similar to the control group. we suggest that this cytostatic but not cytotoxic effect might be attributable to activation of akt.",pmc5765289,1,0.1,39,1,39.1
itk,protein,tyrosine kinase,itk,uniprot,q92670,plasma membrane,go:0005886,th17,cell,t cell,tcr,fplx,th17,plasma membrane,go:0005886,positive,d,phosphorylation,,,t cell,,vein,['8'],nan,nan,"a careful balance between inflammatory and treg cell responses is required to avoid deleterious damage to the host while mounting successful immune responses. understanding the molecular mechanisms and factors that regulate the balance of treg and th17 cell differentiation is therefore of great importance. we demonstrate here that inhibition of the itk protein tyrosine kinase impairs th17 differentiation while positively regulating treg cell differentiation, both in culture and in vivo. our results indicate that itk participates in the cross talk between tcr and cytokine signaling that differentially affects the activation of distinct signaling pathways involving mtor and stat5 activation downstream of il-2. we further link these findings, in part, to impaired induction of myc and repression of pten, associated with decreased mtor activation and altered metabolic control. the confirmation of these observations in vivo suggests that itk may be a potential therapeutic target for th17-mediated pathology.",pmc3949578,1,0.1,39,1,39.1
azd8055,drug,,,uniprot,,,,tcr,other,,,fplx,tcr,plasma membrane,go:0005886,negative,d,inhibition,tumor,nod/scid,b-cell,,mouse,['14'],nan,nan,"azd8055 effectively inhibits the growth of adult t‐cell leukemia (atl)‐cell xenografts in nod/scid mice. a, tumor sizes in xenografted nod/scid mice treated with vehicle or everolimus or azd8055 (control group, n = 9; everolimus group, n = 9; azd8055 group, n = 8). mean sizes of individual tumors were plotted; error bars represent sem. significant differences between control and everolimus, and between control and azd8055 appeared after day 14 (p < .05). p‐values were calculated by a 1‐way anova test and tukey‐kramer correction. b, kaplan‐meier survival curves for everolimus‐ or azd8055‐treated and control mice. log‐rank testing showed a significant difference between the control and azd8055 (p < .017 after bonferroni correction)",pmc5765289,1,0.1,39,1,39.1
mir181a,microrna,mirna-181a,mir181a,mirbase,mir181a,cytoplasm,go:0005634,rna,rna,total rna,rna,uniprot,rna,cytoplasm,go:0005634,positive,d,binds,,jurkat,t-cell,,human,['45'],nan,nan,"total rna was extracted from 20 μm thick paraffin (n = 100) or frozen sections (n = 64) using recoverall total nucleic acid isolation kit or trizol agent following the manufacturer's protocol. mir181a expression was analyzed by real-time quantitative rt-pcr using mirna reverse transcription kit, hsa-mir 181a assay, and 7500ht fast real-time pcr system (applied biosystems, ca, usa). rnu24 was used as endogenous control and jurkat cells for calibration. a relative quantification was calculated using the δδct method [15].",pmc4575996,1,0.1,39,1,39.1
mir-26b,smallrna,mirna,mir26b,mirbase,mir-26b,cytoplasm,go:0005634,p53,protein,tumor suppressor,tp53,uniprot,q04677,cytoplasm,go:0005634,negative,d,binds,,hela,epithelial,none,human,['35'],nan,nan,"mir-26b overexpression compared with vector control (figure 4c). additionally, co-expression of exogenous",pmc5986278,1,0.1,39,1,39.1
mir-26b,smallrna,microrna,mir26b1,mirbase,mmu-mir-26b-1,cytoplasm,go:0005739,notch1,protein,receptor,notch1,uniprot,p13440,plasma membrane,go:0005886,negative,d,binds,,u2os,osteoblast-like,bone,mouse,['42'],nan,nan,mir-26b with lentivirus diminished the levels of notch1 and its downstream target,pmc5986278,1,0.1,39,1,39.1
mir-26b,mirna,,mir26b,mirbase,mir-26b,cytoplasm,go:0005739,mir-16,mirna,,mir16,mirbase,mir-16,cytoplasm,go:0005739,negative,d,binds,,293t,epithelial-like,,human,['39'],nan,nan,higher in 293t cells with the mir-26b promoter region than in those with the,pmc5986278,1,0.1,39,1,39.1
mir181a,noncodingrna,microrna,mir181a,mirbase,mir181a,cytoplasm,go:0005739,mrna,rna,messenger,messenger rna,uniprot,q07817,cytoplasm,go:0005739,positive,d,binds,3' untranslated region,t-cell leukemia/lymphoma,lymphocyte,none,human,['44'],nan,nan,"micrornas (mirs), a class of 19- to 23-nucleotide noncoding rna molecules, regulate gene expression by targeting mrna at the 3′ untranslated region (utr) [3]. growing evidences suggested that mirs are critical regulators in tumorigenesis and drug resistance [4, 5]. mir181 is essential for lymphocyte differentiation and maturation in thymus [6]. more recently, it has been reported that mir181 overexpression promotes cell proliferation and activates pi3k/akt signaling transduction pathway [7, 8]. activated in lymphoid malignancies [9], akt plays a pivotal role in tumor progression and resistance to chemotherapeutic agents [10, 11]. here we assessed mir181a expression, as well as its relation to akt activation and chemoresistance in t-cell leukemia/lymphoma.",pmc4575996,1,0.1,39,1,39.1
