Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
znf598,protein,,znf598,gene,22762,cytoplasm,go:0005737,40s ribosomal proteins,protein,,,uniprot,,ribosome,go:0005840,positive,i,ubiquitylation,,,,,mammalian,['44'],nan,nan,"the successful decoding of mrna into protein is not an error-free process. errors during transcription, posttranscriptional mrna processing, or translation can result in the production of defective nascent chains that require ubiquitin-mediated degradation (drummond and wilke, 2009; lykke-andersen and bennett, 2014; harper and bennett, 2016). ribosome-associated quality control mechanisms facilitate the triage and subsequent proteasome-dependent degradation of these potentially toxic defective translation products (matsuda et al., 2014; brandman and hegde, 2016; joazeiro, 2017). one such mechanism involves the cotranslational recruitment of a ribosome quality control (rqc) complex to terminally stalled ribosomes (brandman and hegde, 2016; joazeiro, 2017). elegant biochemical and genetic characterization of the rqc has resulted in the following model. first, terminally stalled ribosomes are sensed by unknown mechanisms that result in the initial regulatory ubiquitylation of 40s ribosomal proteins in a znf598-dependent (hel2 in saccharomyces cerevisiae) manner (garzia et al., 2017; juszkiewicz and hegde, 2017; matsuo et al., 2017; sundaramoorthy et al., 2017). the alternative ribosome rescue factors, hbs1l and pelota (hbs1 and dom34 in s. cerevisiae), in concert with abce1 facilitate splitting of the 40s and 60s subunits allowing for mrna destruction (shoemaker et al., 2010; shoemaker and green, 2012; pisareva et al., 2011; tsuboi et al., 2012). previous studies have further identified rqc interacting proteins that can facilitate ribosome rescue and ribosome-quality control events (ishimura et al., 2014; matsuo et al., 2017). the ubiquitin ligase ltn1, also known as listerin, along with its cofactor nuclear export mediator factor (nemf) (rqc2/tae2 in s. cerevisiae) ubiquitylates nascent chains trapped with the released 60s ribosomal subunit, which allows for subsequent p97/valosin-containing protein (vcp)-dependent (cdc48 in s. cerevisiae) extraction and subsequent proteasomal degradation (bengtson and joazeiro, 2010; brandman et al., 2012; defenouillere et al., 2013; shao et al., 2013; shao and hegde, 2014; verma et al., 2013; doamekpor et al., 2016; shcherbik et al., 2016; kostova et al., 2017). ltn1 has also been demonstrated to play a similar ribosome-associated quality control role with ribosomes docked at the er or mitochondrial membranes during mitochondria and er-localized protein transport (crowder et al., 2015; von der malsburg et al., 2015; arakawa et al., 2016; izawa et al., 2017). interestingly, degron mapping in s. cerevisiae suggests that ltn1 can target degron-containing proteins for destruction in a manner that is distinct from its well-characterized role in mediating rqc (maurer et al., 2016). despite the rapidly expanding molecular knowledge of ltn1 function in s. cerevisiae, a systematic characterization of the mammalian rqc or ltn1 has yet to be described.",pmc5935074,1,0.1,39,1,39.1
perk,protein,,,uniprot,,nucleus,go:0005634,target genes,gene,,,,,nucleus,go:0005634,positive,i,transcriptional regulation,,,,,,['11'],nan,nan,expression of perk target genes in control and rsk1*23 cell lines after withdrawal of 2i/lif. expression relative to actb. mean and sd shown; n = 2.,pmc6073214,1,0.1,39,1,39.1
p97/vcp,protein,,,uniprot,p55072,,,ltn1,protein,,,uniprot,q9ukb1,,,negative,d,binds,,,,,,['55'],nan,nan,"eluted peptides were analyzed by liquid chromatography–mass spectrometry using a q-exactive (thermo fisher) and a nanolc-easy 1000 (thermo fisher) essentially as described (gendron et al., 2016). a 1-h method with a 5–45% acetonitrile gradient was used. data were processed and searched using the sequest algorithm as described (gendron et al., 2016). for silac-based mapping of p97/vcp interacting proteins, proteins were considered as p97/vcp interacting proteins if the average log2 silac ratio (h:l) between replicate experiments was less than –1, and the protein was quantified in at least two replicate experiments. for label-free proteomics, the d-score for all interacting proteins for both gfp and ltn1 was calculated using comppass scoring (sowa et al., 2009). the d-score was normalized to the average d-score for all interacting proteins (both gfp and ltn1) across all six conditions. proteins were assigned as high confidence ltn1 interacting proteins if the difference in the normalized d-score between gfp and ltn1 (i.e., fh-ltn1 d-score – fh-gfp d-score) was greater than 2. mass spectrometry raw files have been deposited at massive and can be accessed with the accession number msv000082006.",pmc5935074,1,0.1,39,1,39.1
bi,molecule,,,,,,,rgd2,cell,,,,,,,positive,i,additive effect,,,,,,['33'],nan,nan,"percentage of rgd2‐positive cells when bi is added at different intervals, relative to control, dmso‐treated, cells. mean and sd shown; n = 3; unpaired two‐tailed student's t‐test.",pmc6073214,1,0.1,39,1,39.1
bi,smallmolecule,,pou5f1,,,,,rgd2,protein,,,,,,,positive,i,addition,,,,,,['30'],nan,nan,proportion of rgd2‐positive cells at 25 h when bi was added at different intervals. mean and sd shown; n = 3; unpaired two‐tailed student's t‐test ****p < 10−5.,pmc6073214,1,0.1,39,1,39.1
bi,smallmolecule,,rps6ka,,,,,sox1,protein,transcription factor,sox1,uniprot,,nucleus,go:0005634,positive,d,affect neural differentiation,,,neural stem cells,,,['36'],nan,nan,"we evaluated whether bi treatment affected subsequent neural differentiation, which predominates in adherent culture in the absence of exogenous inducers 47. cells were transferred from 2i to n2b27, and bi was applied for 25 h. we analysed cells on days 2 and 3, when oct4‐negative/sox1‐positive neural precursors begin to emerge 17, 33, 70. no significant effects were observed on day 2. on day 3, however, cells treated with 3 μm bi for 25 h showed a striking increase in the proportion of sox1‐positive cells and a much lower proportion of oct4‐positive cells by immunostaining (fig 5f and g). application of bi at different time intervals had a less significant effect (fig ev4e).",pmc6073214,1,0.1,39,1,39.1
bi-d1870,smallmolecule,kinase inhibitor,,,,,,gsk3,protein,,"gsk3a, gsk3b",uniprot,"p49841, p49840",cytoplasm,go:0005737,positive,d,phosphorylation,n terminus of gsk3α/β at ser9 and 11,rat embryonic fibroblasts,embryonic fibroblasts,,rat,['28'],nan,nan,"the small molecule kinase inhibitor bi‐d1870 (bi) has selectivity for rsk and has been found to increase erk1/2 phosphorylation in rat embryonic fibroblasts 68. we investigated the effect of 3 μm bi on es cells after withdrawal from 2i. erk activation was monitored by immunoblotting (fig 5a). we observed substantially increased phosphorylation of erk1/2 in the bi‐treated cultures, with a peak at 30 min followed by gradual decline. the mobility shift in the bi‐treated samples indicated that the vast majority of total erk1/2 proteins were phosphorylated at early time points. we also noted modestly reduced gsk3 phosphorylation in bi‐treated cells (fig 5a). this is consistent with the known action of rsk to phosphorylate the inhibitory n terminus of gsk3α/β at ser9 and 11, thereby creating a pseudosubstrate domain that can bind to and block the active site 69.",pmc6073214,1,0.1,39,1,39.1
creb,protein,,,uniprot,p16220,nucleus,go:0005634,p-creb,protein,,,uniprot,,nucleus,go:0005634,positive,d,phosphorylation,ser133,,,lung,human,['58'],nan,nan,"cancer is a complex disease and carcinogenesis in humans is a multistep process that transforms normal cells into malignant derivatives so that investigation of the carcinogenesis from the systems perspective is inevitable [10]. many studies have identified potential biomarkers for lung cancer using integrative approaches. liu et al. [16] identified twelve proteins [p-creb(ser133), p-erk1/2(thr202/tyr204), cyclin b1, p-pdk1(ser241), cdk4, cdk2, hsp90, cdc2p34, β-catenin, egfr, xiap and pcna] which can distinguish normal and tumor samples with 97% accuracy and four proteins (cdk4, hsp90, p-creb and creb) which can be used to calculate the risk score of each individual patient with nsclc to predict survival. this study identified the top six canonical pathways dysregulated in nsclc—i.e., atm signaling, pi3k/akt signaling, p53 signaling, pten signaling, erk/mapk signaling, and egf signaling. byers et al. [17] found that sclcs showed lower levels of several receptor tyrosine kinases and decreased activation of phosphoinositide 3-kinase (pi3k) and ras/mitogen-activated protein (map)/extracellular signal-regulated kinase (erk) kinase (mek) pathways but significantly increased levels of e2f1-regulated factors including enhancer of zeste homolog 2 (ezh2), thymidylate synthase, apoptosis mediators, and dna repair proteins. these authors also found that parp1 1—a dna repair protein and e2f1 co-activator—was highly expressed at the mrna and protein levels in sclcs. in addition, a smoking-associated six-gene signature for predicting lung cancer risk and probability of survival has been established [4].",pmc5463402,1,0.1,39,1,39.1
erk,proteinkinase,,,uniprot,p27361,cytoplasm,go:0005737,rsk,proteinkinase,family,,uniprot,p18615,cytoplasm,go:0005737,negative,d,negative regulation,,es cells,embryonic stem cells,,unknown,['4'],nan,nan,"here, we applied mass spectrometry‐based phosphoproteomics 43 to identify erk‐regulated proteins in es cells. this analysis revealed a number of proteins with changes in phosphorylation status. among these, we focused on the rsk family of protein kinases because of their potential feedback role within the erk pathway. genetic loss‐of‐function and chemical inhibition studies confirm that rsks are major negative regulators of erk activation. we exploit this finding to manipulate the strength of erk signalling in es cells and assess the consequences for entry into differentiation.",pmc6073214,1,0.1,39,1,39.1
erk1/2,protein,,"mapk1, mapk3",uniprot,"p28482, p27361",,,extraembryonic endoderm,cell,,,,,,,negative,d,induce,extraembryonic,,,extraembryonic endoderm,,['25'],nan,nan,"65, 66, 67. expression remained negligible (fig 4b), confirming that in these defined conditions, extraembryonic endoderm is not induced by the erk1/2 pathway 16.",pmc6073214,1,0.1,39,1,39.1
erk1/2 map kinase pathway,pathway,,,kegg,mmu04010,cytoplasm,go:0005737,es cells,cell,,,,,cytoplasm,go:0005737,negative,d,inhibit,,,embryonic stem cells,,mouse,['2'],nan,nan,"mouse embryonic stem (es) cells are pluripotent cell lines derived from the naïve epiblast of the pre‐implantation embryo 1, 2, 3, 4, 5. they can be maintained using two selective chemical inhibitors (2i) to reduce activity of glycogen synthase kinase‐3 (gsk3) and to suppress entirely signalling through the erk1/2 map kinase pathway 6. the cytokine leukaemia inhibitory factor (lif) can further stabilise naïve identity and enhance self‐renewal 7, 8, 9, 10. in 2i and lif (2ilif), es cells propagate as near‐homogeneous populations of naïve stem cells. in this ground‐state condition, es cells retain a remarkable degree of phenotypic and functional similarity with the in vivo naïve epiblast 1, 6, 10, 11, 13, 14.",pmc6073214,1,0.1,39,1,39.1
gfp,protein,,,uniprot,,,,rgd2 parental cells,cells,,,,,,,negative,d,downregulation,,,embryonic stem cell,,mouse,['18'],nan,nan,flow cytometry analysis of gfp downregulation in rgd2 parental cells and indicated rsk mutants following withdrawal of 2ilif.,pmc6073214,1,0.1,39,1,39.1
glucose,metabolite,,,,,cytoplasm,go:0005737,energy metabolism,process,,,,,,,positive,i,reprogram,,,cancer,,,['59'],nan,nan,"increased glycolysis is a metabolic hallmark of cancer [92]. cancer cells can reprogram glucose metabolism and hence, energy production by limiting energy metabolism to glycolysis, resulting in an aerobic glycolytic state [93]. cancer cell metabolism is aimed at increasing biomass (e.g., nucleotides, amino acids, and lipids) to produce a new cell [94]. melanoma, renal cell carcinoma, and glioma have all been found to be potentially related to lung cancer. bean et al. [95] identified that targeting met may be therapeutic target for treatment of a gefitinib/erlotinib-resistant lung tumor cell line with acquired met amplification. moreover, dysregulation of met signaling has been associated with both sporadic and inherited forms of human papillary renal carcinomas [96]. the five components of the dentatorubropallidoluysian atrophy signaling pathway have been shown to have predictive power for breast cancer prognosis [97].",pmc5463402,1,0.1,39,1,39.1
gsk3,protein,,gsk3,uniprot,p49841,cytoplasm,go:0005737,gfp,protein,,,uniprot,,nucleus,go:0005634,negative,d,inhibition,,,stem cells,,human,['23'],nan,nan,"inhibition of gsk3 with ch is fully sufficient to sustain high gfp expression for 41 h in parental cells (fig 3d). in rsk1*23 cells, however, gfp intensity was somewhat diminished. moreover, colony formation after 41 h in ch was reduced twofold compared to parental cells (fig 3e). this observation indicates that the ability of gsk3 inhibition to sustain the naïve pluripotency network can in part be overcome by increased erk1/2 activation.",pmc6073214,1,0.1,39,1,39.1
gsk3,protein,,gsk3,uniprot,p49841,cytoplasm,go:0005737,tcf3,protein,transcriptional repressor,tcf7l1,uniprot,q9wq61,nucleus,go:0005634,negative,d,downregulate,,,es cells,,mouse,['3'],nan,nan,"upon withdrawal from 2ilif, es cells enter the pathway to multilineage differentiation while continuing to proliferate 15, 16, 17. this transition can occur in defined media without exogenous inductive signals, implying that it is intrinsically driven and that self‐renewal entails active suppression of the effector pathways for developmental progression 18. the individual 2ilif components each reduce and delay differentiation but a pairwise combination is required for long‐term self‐renewal and all three are optimal 7, 10. the most important effect of partial inhibition of gsk3 is to abrogate the capacity of the transcriptional repressor tcf3 (gene name tcf7l1) to downregulate key components of the es cell gene regulatory network 19, 20, 21. conversely, lif acts by boosting expression of members of the network 22, 23, 24. genetic perturbations have established that erk1/2 signalling downstream of fibroblast growth factor 4 (fgf) is important for timely and efficient exit from the naïve state and subsequent commitment 15, 25, 26, 27, 28, 29, 30, 31. consistent with this, inhibition of either fgf receptor or the mek/erk1/2 pathway markedly impedes es cell differentiation 6, 32, 33. circumstantial data suggest that erk1/2 signalling may both downregulate members of the core es cell regulatory network and induce transition factors 28, 34, 35, 36. activation of erk1/2 has also been linked to increased transcriptional output via release of paused rna polymerase 37, 38. however, description of direct targets of erk phosphorylation in es cells is limited. furthermore, control over the level and timing of erk activity, which can profoundly influence cellular responses in other systems 39, 40, 41, 42, has not been studied in es cells.",pmc6073214,1,0.1,39,1,39.1
listerin,protein,,,,,,,ring domain,other,,,,,,,positive,d,undefined,,,embryonic,,mice,['45'],nan,nan,"mice lacking listerin with an intact ring domain die during embryonic development (chu et al., 2009). however, forward genetic approaches in mice revealed a hypomorphic mutation in the listerin gene that resulted in a neurodegenerative phenotype in which the mice display motor defects later in life due to motor neuron death (chu et al., 2009). based on the well-characterized role for ltn1 during ribosome-associated quality control, it is hypothesized that defective ltn1 function in animals results in neurodegeneration through the accumulation of toxic defective translation products. in support of this hypothesis, mutations in mice that weaken translation fidelity or quality control mechanisms also result in neurodegeneration (lee et al., 2006; ishimura et al., 2014). combined, these results suggest that elevating the levels of defective translation products beyond the capacity of quality control systems in neurons contributes to aging-associated degeneration. however, due to the lack of characterized endogenous ltn1 substrates, it remains possible that other, uncharacterized rqc-independent ltn1 functions contribute to the observed neurodegenerative phenotypes.",pmc5935074,1,0.1,39,1,39.1
ltn1,protein,,,,,cytoplasm,go:0005737,tyw3,protein,,,,,cytoplasm,go:0005737,positive,i,interacted with,,293 flp-in,,,,['49'],nan,nan,"we first sought to validate the ltn1 interacting proteins identified by the bioid approach. to accomplish this, we generated cell lines expressing dox-inducible bira*-flag–tagged lrrc49, nicn1, ttll1, rsk2 (rps6ka3), or tyw3 (figure 4a) using 293 flp-in cells. we also generated a cell line expressing bira*-flag–tagged ltn1 that lacks its ring domain to determine whether any of the observed ltn1 interactions were ubiquitin ligase activity dependent. replicate bioid analysis of wild type and δring ltn1 confirmed the originally identified ltn1 interactions and demonstrated these interactions to be independent of the ring domain within ltn1 (figure 4b). bioid analysis of putative ltn1 interacting proteins demonstrated that rsk2 and tyw3 interacted with ltn1 in a reciprocal manner (figure 4c and supplemental table s4). despite validating the interaction between members of the tubulin glutamylation complex (figure 4d), we were unable to detect an interaction between ltn1 and any of the glutamylation factors (lrrc49, nicn1, or ttll1) at a level greater than that observed in bira*-gfp-expressing cells (figure 4, b and d). these results suggest that the association between ltn1 and glutamylation factors may be driven by the overexpression of ltn1 or may be otherwise enhanced by the localization and abundance of bira*-flag–tagged ltn1. despite the inability to validate the interaction with ltn1 and the tubulin glutamylation factors, we were able to validate the interaction between ltn1 and p90 ribosomal s6 kinases as well as with tyw3.",pmc5935074,1,0.1,39,1,39.1
ltn1,protein,,,uniprot,,cytosol,go:0005829,tyw3,protein,,tyw3,uniprot,q9bu61,cytosol,go:0005829,negative,d,impacts,,,b-cell,,mammalian,['52'],nan,nan,"mammalian ltn1 (listerin) was first characterized through a murine forward genetic screen to identify genes involved in neurodegeneration (chu et al., 2009). this study identified hypomorphic mutations in listerin that resulted in progressive neuronal death and motor-neuron dysfunction (chu et al., 2009). subsequent elucidation of the role ltn1 plays in ribosome-associated quality control led to the speculation that the accumulation of defective nascent chains in the absence of ltn1 function contributed to the neurodegenerative phenotype observed in lister mice. however, the lack of characterized endogenous ltn1 substrates has prevented a careful examination of whether ltn1’s rqc function or another undetermined ltn1 function contributes to the observed neurological phenotype. our results present a new role for ltn1 outside of its known rqc function. our results highlight an uncharacterized regulatory interaction between ltn1 and the p90 ribosomal s6 kinases rsk1 and rsk2. these cytosolic kinases regulate many cellular functions, including cell cycle, proliferation, and mrna translation (romeo et al., 2012; lara et al., 2013). our data suggest that regulatory, nondegradative ltn1-mediated ubiquitylation inhibits rsk1/2 activity. as such, loss of ltn1 may result in unrestrained rsk1/2 activity during mapk signaling and may drive translation during conditions that would otherwise restrain protein production. ltn1-mediated regulatory ubiquitylation was also observed for tyw3, which operates within a conserved multienzyme cascade that catalyzes wybutosine modification of phenylalanine-decoding trnas (noma et al., 2006; perche-letuvee et al., 2014). how ltn1-mediated regulatory ubiquitylation impacts tyw3 function is unknown, but this observation provides another example of how non-ribosome-associated ltn1 may regulate protein homeostasis in noncanonical ways.",pmc5935074,1,0.1,39,1,39.1
ltn1,protein,,,uniprot,o75133,,,rps3,protein,,,uniprot,q9y265,,,positive,i,ubiquitylation,,293 flp-in,,,mammalian,['48'],nan,nan,"systematic proteomic interrogation of the mammalian rqc complex. (a) 293 flp-in cells with dox-induced expression of flag-ha (fh)–tagged ltn1 or tcf25, or 293t cells with constitutive stable-expression of flag-ha–tagged nemf, were either untreated (top) or treated with 100 μg/ml cycloheximide (chx, bottom) for 1 h. native cell extracts were separated on a 5–45% linear sucrose gradient. inputs (in) and isolated fractions across the gradient were immunoblotted as indicated. note the appearance of the slower migrating ubiquitylated rps3 in chx-treated samples as a marker for chx treatment. (b) 293 flp-in cells with dox-induced expression of the indicated fh-tagged proteins were either untreated (top) or treated with 100 μg/ml cycloheximide (chx, bottom) for 1 h. whole-cell extracts were immunoblotted as indicated. (c) total spectral counts (tscs) to the corresponding bait proteins from anti-ha–isolated proteins from cell lines expressing the indicated fh-tagged proteins is depicted. (d) total spectral counts (tscs) corresponding to identified ltn1, nemf, tcf25, or vcp from anti-ha–isolated proteins from the indicated fh-tagged protein expressing cell extracts. cells were either untreated or treated with chx as indicated. (e) total spectral counts (tscs) corresponding to the indicated representative proteins for 40s, 60s, and translation initiation factors identified from either untreated or chx-treated cells from fh-tagged gfp (black)-, wild type ltn1 (red)-, δring ltn1 (green)-, nemf (blue)-, or tcf25 (orange)-expressing cells. for panels c–e, summed tscs are shown from triplicate runs of individual experiments.",pmc5935074,1,0.1,39,1,39.1
ltn1,protein,,,uniprot,o949411,,,rsk1/2,protein,,,uniprot,"p18634, p51812",,,negative,d,phosphorylation,,serum-starved cells,,,human,['51'],nan,nan,"to determine whether ltn1 regulates rsk1/2 activity, we knocked down ltn1 expression and examined mapk signaling in serum-starved cells activated with pma. loss of ltn1 expression resulted in increased tsc2 phosphorylation compared with controls without altering upstream mapk signaling (figure 7a). consistent with our previous results, loss of ltn1 did not alter the abundance of rsk1. we validated that loss of ltn1 resulted in elevated rsk1/2 activity in replicate experiments, as well as confirmed that the observed pma-induced tsc2 phosphorylation was independent of mtor activity but completely dependent on rsk1/2 activity (figure 7, b and c). summing together data from replicate experiments revealed a consistent elevation of phosphorylated tsc2 relative to total tsc2 levels on ltn1 knockdown using three separate sirna oligos (figure 7c). to determine whether the observed ltn1-dependent regulation of rsk1 signaling was associated with other rqc factors, we examined rsk1/2 activity on nemf knockdown. the pma-induced, rsk1/2-dependent tsc2 phosphorylation was largely unperturbed by loss of nemf function, suggesting that ltn1-mediated regulation of rsk1/2 activity was separable from its rqc function (figure 7d). we confirmed the efficacy of the nemf knock down by examining the levels of bira*-flag-nemf in 293 flp-in cell lines after overnight dox treatment (figure 5e). taken together, our results both demonstrate that the bioid approach successfully identified uncharacterized ltn1 substrates and suggest that ltn1-dependent, regulatory ubiquitylation of rsk1/2 normally restrains rsk1 activity during mapk signaling. our results also demonstrate a possible ribosome-independent role for ltn1 in regulating the activity of diverse substrates.",pmc5935074,1,0.1,39,1,39.1
ltn1,protein,,,uniprot,q9z2w1,,,rps6ka3,,protein,rps6ka3,uniprot,,,,positive,i,ubiquitylation,,,,,mammalian,['46'],nan,nan,"here we utilize proximity-labeling proteomic approaches along with standard affinity-purification approaches to systematically characterize the core mammalian rqc complex. surprisingly, interactions among the core rqc proteins ltn1, p97/vcp, nemf, and tcf25 were difficult to capture, even with proximity-labeling approaches. however, proximity-labeling identifies uncharacterized ltn1 interacting proteins and we demonstrate that subsets of these are ltn1 substrates. we show that ltn1 can ubiquitylate members of the mammalian ribosomal s6 kinase family, rps6ka1 and rps6ka3 (also known as rsk1 and rsk2) in a regulatory and nondegradative manner. loss of ltn1 function results in elevated rsk1 activity, indicating that ltn1 functions to restrict rsk1 activity. taken together, we identify putative mammalian ltn1 substrates and demonstrate that ltn1 regulates mitogen-activated protein kinase (mapk) signaling.",pmc5935074,1,0.1,39,1,39.1
map1b,protein,microtubule-associated protein,map1b,uniprot,p46821,cytoskeleton,go:0005856,jmjd1c,protein,jumonji domain containing,jmjd1c,uniprot,q9y468,nucleus,go:0005634,positive,d,phosphorylation,,,,fraction s1,human,['7'],nan,nan,"the complete lists of all phosphopeptides measured are presented in dataset ev1 and ev2. the most differentially regulated phosphopeptides with adj p‐values of 0.009, 0.017 and 0.019, respectively, were microtubule‐associated protein 1b (map1b), jumonji domain containing 1c (jmjd1c) and p90 ribosomal s6 kinase 1 (rsk1, rps6ka1), all in fraction s1. in n1, increased phosphorylation of pluripotency‐associated transcription factor utf1 51 was prominent.",pmc6073214,1,0.1,39,1,39.1
bi,compound,,,,,,,klf2,mrna,,,,,cell nucleus,go:0005634,negative,i,downregulation,,,embryonic stem cell,,mouse,['35'],nan,nan,"interestingly, addition of bi during 2i withdrawal resulted in faster downregulation of nanog protein and mrna (fig ev4b and c). klf4 protein and mrna were also downregulated faster in bi, although the difference was more modest. the downregulation of tfcp2l1 and klf2 mrna did not appear to be accelerated by bi.",pmc6073214,1,0.1,39,1,39.1
nanog,protein,,nanog,uniprot,q9h9s0,nucleus,go:0005634,klf4,protein,,klf4,uniprot,o43474,nucleus,go:0005634,positive,d,expression,,,stem,,human,['34'],nan,nan,percentage of nanog‐positive and klf4‐positive cells over the differentiation time‐course in the presence of bi or control. mean and sd shown; n = 3; unpaired two‐tailed student's t‐test.,pmc6073214,1,0.1,39,1,39.1
mek,protein,,,uniprot,q02750,cytoplasm,go:0005737,erk,protein,,,uniprot,p27361,cytoplasm,go:0005737,positive,i,phosphorylation,ser352,,embryonic stem,,mouse,['6'],nan,nan,"after withdrawal of the mek inhibitor pd0325901 (pd) for 24 h, es cells were sub‐fractionated into two fractions by centrifugation, to increase phosphopeptide coverage; s1 comprises all organelles, the cytoplasm and the plasma membrane; n1 is enriched for nuclei (see materials and methods for details). proteomes were extracted, digested with trypsin and enriched for phosphopeptides using strong cation exchange chromatography followed by tio2 affinity purification. pooled samples were analysed on an orbitrap velos mass spectrometer (fig 1a). high‐throughput identification and quantitation of phosphorylated proteins from three independent experiments was performed with maxquant software 48. overall, we detected 3,248 phosphopeptide isoforms in the s1 fraction and 4,054 in n1 with a posterior error probability (pep) of < 0.1, corresponding to 1,200 and 1,159 phosphoprotein groups, respectively, using a 1% false discovery rate (fdr). for statistical analysis of phosphorylation site changes, we selected phosphopeptides that were reproducibly identified in all three biological replicates (1,399 phosphopeptide isoforms in s1 and 2,777 in n1). volcano plots (figs 1b and ev1e) indicate that the majority do not show significant changes in phosphorylation site occupancy 24 h after removal of the mek inhibitor. we detected only 22 differentially expressed phosphopeptides with consistent fold changes > 2 (adj p‐value < 0.05), mostly in the nuclear n1 fraction. this analysis identified known erk‐interacting partners, including rsk1, map1b 49 and etv6 50 that showed significant changes in phosphorylation site stoichiometry. in addition, we detected phosphorylation at ser352 in rsk isoform 2 (rps6ka3; dataset ev1). however, this site was not significantly affected by pd withdrawal, indicating phosphorylation may be mediated by a heterologous kinase.",pmc6073214,1,10,9,1,19
