index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Database Source,Database ID,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
156,tp53,protein,,11998.0,uniprot,p04637,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,increaseamount,,,,,,0.65,indra,"previous studies suggested that tnf-alpha and wild-type p53 up-regulate adam17 expression, but further studies are needed to determine regulators of adam17 in intestinal inflammation.",pmc4816818,['nan'],['nan'],1,0.1,39,1,39.1
157,tspan14,protein,,23303.0,uniprot,q8ng11,,,adam10,protein,,188.0,uniprot,o14672,,,negative,i,inhibition,,,,,,0.86,indra,"targeting of tspan14, 15, or 33 to activate platelet adam10, or irhom2 to activate adam17, may enable such an approach to be realized, without the toxic side effects of activating the adams on every cell in the body.",pmc5490636,['nan'],['nan'],1,0.1,39,1,39.1
158,tspan15,protein,,23298.0,uniprot,o95858,,,adam10,protein,,188.0,uniprot,o14672,,,positive,i,activation,,,,,,0.65,indra,"adam10 single-particle tracking studies using total internal reflectance fluorescence microscopy suggest that tspan15 promotes adam10 lateral mobility at the plasma membrane, but tspan5 does not.",pmc5490636,['nan'],['nan'],1,0.1,39,1,39.1
159,tspan15,protein,,23298.0,uniprot,o95858,,,cd44,protein,,1681.0,uniprot,p16070,,,positive,i,activation,,,,,,0.65,indra,"similarly interesting data have been reported for other adam10 substrates : n-cadherin cleavage is specifically promoted by tspan15 [xref_bibr, xref_bibr, xref_bibr], app cleavage is inhibited by tspan15 in u2os and pc3 cells [xref_bibr], but promoted by this tetraspanin in hek and n2a cells [xref_bibr], and cd44 cleavage is promoted by tspan5 but not tspan15 [xref_bibr].",pmc5490636,['nan'],['nan'],1,0.1,39,1,39.1
160,tspan15,protein,,23298.0,uniprot,o95858,,,cdh2,protein,,1759.0,uniprot,p19022,,,positive,i,activation,,,,,,0.65,indra,"similarly interesting data have been reported for other adam10 substrates : n-cadherin cleavage is specifically promoted by tspan15 [xref_bibr, xref_bibr, xref_bibr], app cleavage is inhibited by tspan15 in u2os and pc3 cells [xref_bibr], but promoted by this tetraspanin in hek and n2a cells [xref_bibr], and cd44 cleavage is promoted by tspan5 but not tspan15 [xref_bibr].",pmc5490636,['nan'],['nan'],1,0.1,39,1,39.1
161,txn,protein,,12435.0,uniprot,p10599,,,tnfrsf8,protein,,11923.0,uniprot,p28908,,,positive,i,activation,,,,,,0.65,indra,"for example, cd30 contains no ckvc or chvc motive and is targeted by trx1 which results in an altered ligand binding [xref_bibr], whereas adam17 becomes inactivated by the thiol switch, and beta1 and beta3 integrins become activated [xref_bibr].",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
162,txnip,protein,,16952.0,uniprot,q9h3m7,,,nlrp3,protein,,16400.0,uniprot,q96p20,,,positive,i,activation,,,,,,0.65,indra,"in this complex, txnip is not able to interact with and activate nlrp3.",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
163,vegfa,protein,,12680.0,uniprot,p15692,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,"vegf-a stimulated adam17 shedding of vegfr-1, suggesting that processing of the receptor is important for angiogenesis [xref_bibr].",pmc5688260,['nan'],['nan'],1,0.1,39,1,39.1
147,tnf,protein,,11892.0,uniprot,p01375,,,bmpr2,protein,,1078.0,uniprot,q13873,,,negative,i,decreaseamount,,,,,,0.65,indra,"here we identify that tumour necrosis factor-alpha (tnfalpha) selectively reduces bmpr-ii transcription and mediates post-translational bmpr-ii cleavage via the sheddases, adam10 and adam17 in pulmonary artery smooth muscle cells (pasmcs).",pmc5241886,['nan'],['nan'],1,0.1,39,1,39.1
144,tlr4,protein,,11850.0,uniprot,o00206,,,tlr2,protein,,11848.0,uniprot,o60603,,,positive,i,activation,,,,,,0.65,indra,"these results show that the anti-inflammatory function of furin can not be attributed to a specific stimulus, but can be seen in tlr2, tlr4 and tlr7/8 activated macrophages.",pmc5342350,['nan'],['nan'],1,0.1,39,1,39.1
124,sema7a,protein,,10741.0,uniprot,o75326,,,inflammatory response,bioprocess,,,go,go:0006954,,,positive,i,activation,,,,,,0.65,indra,"these findings indicate that sema7a as a potent activator of t cells and monocytes in the immune response contributes to the inflammation and progression of ra, suggesting its therapeutic potential in the treatment of ra.",pmc5251212,['nan'],['nan'],1,0.1,39,1,39.1
143,tlr2,protein,,11848.0,uniprot,o60603,,,innate immune response,bioprocess,,,go,go:0045087,,,positive,i,activation,,,,,,0.65,indra,tlr2 is also an activator of innate immunity as it regulates the production of cytokines that are necessary to recognize pathogen associated molecular patterns (pamps) that are expressed on infectious agents.,pmc5688260,['nan'],['nan'],1,0.1,39,1,39.1
125,sema7a,protein,,10741.0,uniprot,o75326,,,ptk2,protein,,9611.0,uniprot,q05397,,,positive,i,activation,,,,,,0.86,indra,sema7a signaling through beta1-integrin activates fak.,pmc5251212,['nan'],['nan'],1,0.1,39,1,39.1
126,src,bioprocess,,,mesh,d019061,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,"interestingly, adam17 can also be activated by mitochondrial ros in a src- and pkc independent way via the activation of the p2y receptor by atp in fibroblast [xref_bibr] and fas mediated apoptosis in neutrophils [xref_bibr].",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
127,src,bioprocess,,,mesh,d019061,,,egfr,protein,,3236.0,uniprot,p00533,,,positive,i,activation,,,,,,0.65,indra,"interestingly, src is not only involved in the regulation of nox signaling but also targets the epidermal growth factor receptor (egfr) that was also shown to undergo thiol oxidation.",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
88,furin,protein,,8568.0,uniprot,p09958,,,il1b,protein,,5992.0,uniprot,p01584,,,negative,i,inhibition,,,,,,0.65,indra,"these data demonstrated that furin expression in myeloid cells attenuates the production of pro inflammatory il-1beta, which is indicative of an auto-inflammatory phenotype [xref_bibr, xref_bibr].",pmc5342350,['nan'],['nan'],1,0.1,39,1,39.1
129,src,protein,,11283.0,uniprot,p12931,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,"src in turn oxidizes and activates adam17, which amplifies egfr activation and promotes immune defence and regeneration, involving an erk1/2-dependent production of the neutrophil attractant il-8 ( xref ) [ xref , xref ].",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
130,src,protein,,11283.0,uniprot,p12931,,,nox1,protein,,7889.0,uniprot,q9y5s8,,,positive,i,activation,,,,,,0.65,indra,"in hepatocytes, src activates nox1, which in turn activates adam17 that releases tgf α for the stimulation of the egfr [ xref ].",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
131,stat3,protein,,11364.0,uniprot,p40763,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,"during the regenerative response i.e., after dss treatment, the stat3 mediated proliferative response of the intestinal epithelial cells was completely absent in adam17 ex/ex mice.",pmc2916135,['nan'],['nan'],1,0.1,39,1,39.1
132,tgfa,protein,,11765.0,uniprot,p01135,,,agt,protein,,333.0,uniprot,p01019,,,positive,i,activation,,,,,,0.65,indra,"in mice, adam17 mediated tgf-alpha shedding contributes to angii induced experimental renal fibrosis [xref_bibr].",pmc4438184,['nan'],['nan'],1,0.1,39,1,39.1
133,tgfa,protein,,11765.0,uniprot,p01135,,,areg,protein,,651.0,uniprot,p15514,,,positive,i,activation,,,,,,0.65,indra,"it is rapidly activated by a great variety of stimuli to induce the shedding and release of soluble tnfalpha and the egfr ligands amphiregulin, epiregulin, heparin binding egf like growth factor, and transforming growth factor alpha (tgfalpha) [xref_bibr].",pmc5490636,['nan'],['nan'],1,0.1,39,1,39.1
135,tgfa,protein,,11765.0,uniprot,p01135,,,egfr,protein,,3236.0,uniprot,p00533,,,positive,i,activation,,,,,,0.65,indra,"it is rapidly activated by a great variety of stimuli to induce the shedding and release of soluble tnfalpha and the egfr ligands amphiregulin, epiregulin, heparin binding egf like growth factor, and transforming growth factor alpha (tgfalpha) [xref_bibr].",pmc5490636,['nan'],['nan'],1,0.1,39,1,39.1
138,timp1,protein,,11820.0,uniprot,p01033,,,adam17,protein,,195.0,uniprot,p78536,,,negative,i,inhibition,,,,,,0.65,indra,"furthermore, the differential inhibition of adam17 by the two timps is useful to distinguish the action of adam17 from that of adam10, whose activity can be inhibited by both timp-3 and timp-1 [ xref ].",pmc1976612,['nan'],['nan'],1,0.1,39,1,39.1
139,timp1,protein,,11820.0,uniprot,p01033,,,cx3cl1,protein,,10647.0,uniprot,p78423,,,negative,i,inhibition,,,,,,0.65,indra,"timp1, however, did not block the generation of soluble cx3cl1.",pmc3828864,['nan'],['nan'],1,0.1,39,1,39.1
140,timp2,protein,,11821.0,uniprot,p16035,,,cx3cl1,protein,,10647.0,uniprot,p78423,,,negative,i,inhibition,,,,,,0.86,indra,"we further tested the ability of the natural metalloproteinase inhibitors timp1, timp2 and timp3 to block cx3cl1 cleavage in cona treated hsc (xref_fig).",pmc3828864,['nan'],['nan'],1,0.1,39,1,39.1
141,timp3,protein,,11822.0,uniprot,p35625,,,adam10,protein,,188.0,uniprot,o14672,,,negative,i,inhibition,,,,,,0.8775000000000001,indra,"furthermore, the differential inhibition of adam17 by the two timps is useful to distinguish the action of adam17 from that of adam10, whose activity can be inhibited by both timp-3 and timp-1 [ xref ].",pmc1976612,['nan'],['nan'],1,0.1,39,1,39.1
142,timp3,protein,,11822.0,uniprot,p35625,,,cx3cl1,protein,,10647.0,uniprot,p78423,,,negative,i,inhibition,,,,,,0.86,indra,"as demonstrated by analyses of the conditioned media using elisa, timp2 and timp3 blocked specifically the release of cx3cl1 from hsc.",pmc3828864,['nan'],['nan'],1,0.1,39,1,39.1
128,src,bioprocess,,,mesh,d019061,,,nox1,protein,,7889.0,uniprot,q9y5s8,,,positive,i,activation,,,,,,0.65,indra,"in hepatocytes, src activates nox1, which in turn activates adam17 that releases tgfalpha for the stimulation of the egfr [xref_bibr].",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
82,f2,protein,,3535.0,uniprot,p00734,,,nox1,protein,,7889.0,uniprot,q9y5s8,,,positive,i,activation,,,,,,0.8775000000000001,indra,"interestingly, this was demonstrated for il-1beta- and tnfalpha induced signaling, but not for thrombin activated nox1 [xref_bibr - xref_bibr].",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
87,furin,protein,,8568.0,uniprot,p09958,,,casp1,protein,,1499.0,uniprot,p29466,,,positive,i,activation,,,,,,0.86,indra,previous data also imply a functional connection between pcsk activity and il-1beta; the proteolytic cleavage of the anthrax toxin by furin activates caspase-1 in macrophages [xref_bibr] and high levels of il-1beta have been observed in an experimental model of arthritis in mice that were treated with a furin inhibitor [xref_bibr].,pmc5342350,['nan'],['nan'],1,0.1,39,1,39.1
31,adam17,protein,,195.0,uniprot,p78536,,,mmp2,protein,,7166.0,uniprot,p08253,,,positive,i,increaseamount,,,,,,0.923,indra,"in the present study, we found that gene silencing of tace substantially down-regulated the activities of mmp2 and mmp9, which was in accordance with a previous report that tace may promote the transcription of mmp2 xref_bibr.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
24,adam17,protein,,195.0,uniprot,p78536,,,il6st,protein,,6021.0,uniprot,p40189,,,negative,i,decreaseamount,,,,,,0.65,indra,"here, we explored the effect of adam17 and egfr inhibition on cs induced il6r and areg mrna levels in ali-pbec.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
25,adam17,protein,,195.0,uniprot,p78536,,,il6st,protein,,6021.0,uniprot,p40189,,,positive,i,increaseamount,,,,,,0.86,indra,"additionally, egfr and adam17 were both essential for cs induced il6r and areg mrna expression.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
26,adam17,protein,,195.0,uniprot,p78536,,,jag1,protein,,6188.0,uniprot,p78504,,,positive,i,activation,,,,,,0.65,indra,"a recent study has described cd133 + cells in perivascular regions of human crc, which display elevated notch signaling as the result of adam17 mediated release of the ligand jagged-1 from endothelial cells.",pmc4995075,['nan'],['nan'],1,0.1,39,1,39.1
27,adam17,protein,,195.0,uniprot,p78536,,,mertk,protein,,7027.0,uniprot,q12866,,,positive,i,increaseamount,,,,,,0.65,indra,we therefore examined whether ampk activity contributes to increased efferocytosis following isoflurane treatment through modulation of adam17 mediated cell surface mer expression.,pmc5495389,['nan'],['nan'],1,0.1,39,1,39.1
28,adam17,protein,,195.0,uniprot,p78536,,,met,protein,,7029.0,uniprot,p08581,,,negative,i,inhibition,,,,,,0.65,indra,adam17 was shown to negatively regulate c-met signaling by increasing the levels of soluble met in a kras mutant colorectal cancer model [xref_bibr].,pmc5688260,['nan'],['nan'],1,0.1,39,1,39.1
29,adam17,protein,,195.0,uniprot,p78536,,,mmp13,protein,,7159.0,uniprot,p45452,,,positive,i,activation,,,,,,0.8775000000000001,indra,"the most obvious reason is an activation of mmp13 by adam17 and vice versa, which is rather unlikely due to their activation mechanisms and the different phenotypes of knockout mice.",pmc3721467,['nan'],['nan'],1,0.1,39,1,39.1
30,adam17,protein,,195.0,uniprot,p78536,,,mmp2,protein,,7166.0,uniprot,p08253,,,positive,i,activation,,,,,,0.65,indra,"in the present study, we found that gene silencing of tace substantially down-regulated the activities of mmp2 and mmp9, which was in accordance with a previous report that tace may promote the transcription of mmp2 xref_bibr.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
32,adam17,protein,,195.0,uniprot,p78536,,,mmp9,protein,,7176.0,uniprot,p14780,,,positive,i,activation,,,,,,0.65,indra,"in the present study, we found that gene silencing of tace substantially down-regulated the activities of mmp2 and mmp9, which was in accordance with a previous report that tace may promote the transcription of mmp2 xref_bibr.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
86,furin,protein,,8568.0,uniprot,p09958,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,the analyses of proteolytically activated macrophage cytokines thus showed that a furin deficiency reduces the production of anti-inflammatory tgf-beta1 but upregulates the activation of the tace and caspase-1 enzymes.,pmc5342350,['nan'],['nan'],1,0.1,39,1,39.1
33,adam17,protein,,195.0,uniprot,p78536,,,ngf,protein,,7808.0,uniprot,p01138,,,negative,i,decreaseamount,,,,,,0.65,indra,adam17 inhibition increases membrane tnfr-1 and pro ngf expression in microglia.,pmc3877539,['nan'],['nan'],1,0.1,39,1,39.1
34,adam17,protein,,195.0,uniprot,p78536,,,nos2,protein,,7873.0,uniprot,p35228,,,negative,i,decreaseamount,,,,,,0.65,indra,"in addition, tace gene silencing attenuated the local expression of p65, inos, icam-1, vegf and flt-1 and activities of mmp9 and mmp2 while increased the local expression of tgf-β1 together with reduced number of neovessels in the aorta.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
35,adam17,protein,,195.0,uniprot,p78536,,,nos2,protein,,7873.0,uniprot,p35228,,,positive,i,increaseamount,,,,,,0.923,indra,"in addition, tace gene silencing attenuated the local expression of p65, inos, icam-1, vegf and flt-1 and activities of mmp9 and mmp2 while increased the local expression of tgf-beta1 together with reduced number of neovessels in the aorta.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
36,adam17,protein,,195.0,uniprot,p78536,,,nrp1,protein,,8004.0,uniprot,o14786,,,negative,i,inhibition,,,,,,0.65,indra,"in contrast to adam10, tace mediated neuropilin-1 receptor shedding was blocked by tpd in a dose dependent manner (xref_fig, line3-5) under similar conditions, reinforcing the selective inhibition of tpd towards tace but not adam10.",pmc5159831,['nan'],['nan'],1,0.1,39,1,39.1
38,adam17,protein,,195.0,uniprot,p78536,,,sema7a,protein,,10741.0,uniprot,o75326,,,positive,i,activation,,,,,,0.65,indra,adam17 shrna resulted in a significant decrease in the levels of ssema7a in the cell culture supernatant of hek293t cells overexpressing adam17 or sema7a.,pmc5251212,['nan'],['nan'],1,0.1,39,1,39.1
42,adam17,protein,,195.0,uniprot,p78536,,,tnf,protein,,11892.0,uniprot,p01375,,,positive,i,increaseamount,,,,,,0.65,indra,"given the role of irhom2/tace signalling in tnfα secretion, irhom2 may represent an attractive therapeutic target in dn.",pmc6130561,['nan'],['nan'],1,0.1,39,1,39.1
43,agt,protein,,333.0,uniprot,p01019,,,adam17,protein,,195.0,uniprot,p78536,,,negative,i,inhibition,,,,,,0.65,indra,"moreover, cgrp could significantly decrease the adam17 protein and mrna levels in vsmcs treated with ang ii for 24 hours.",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
23,adam17,protein,,195.0,uniprot,p78536,,,il6,protein,,6018.0,uniprot,p05231,,,negative,i,inhibition,,,,,,0.65,indra,"compared with the ang ii group, adam17 sirna remarkably diminished the protein release and mrna expression of il-1beta, il-6, and tnf-alpha in vsmcs stimulated by ang ii.",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
22,adam17,protein,,195.0,uniprot,p78536,,,il1b,protein,,5992.0,uniprot,p01584,,,negative,i,inhibition,,,,,,0.65,indra,"compared with the ang ii group, adam17 sirna remarkably diminished the protein release and mrna expression of il-1beta, il-6, and tnf-alpha in vsmcs stimulated by ang ii.",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
20,adam17,protein,,195.0,uniprot,p78536,,,icam1,protein,,5344.0,uniprot,p05362,,,negative,i,decreaseamount,,,,,,0.65,indra,"in addition, tace gene silencing attenuated the local expression of p65, inos, icam-1, vegf and flt-1 and activities of mmp9 and mmp2 while increased the local expression of tgf-β1 together with reduced number of neovessels in the aorta.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
19,adam17,protein,,195.0,uniprot,p78536,,,flt1,protein,,3763.0,uniprot,p17948,,,positive,i,increaseamount,,,,,,0.9419,indra,"in addition, tace gene silencing attenuated the local expression of p65, inos, icam-1, vegf and flt-1 and activities of mmp9 and mmp2 while increased the local expression of tgf-beta1 together with reduced number of neovessels in the aorta.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
2,adam10,protein,,188.0,uniprot,o14672,,,nrg1,protein,,7997.0,uniprot,q02297,,,positive,i,activation,,,,,,0.65,indra,soluble nrg1 is also produced by adam10 processing and can cause resistance to trastuzumab by binding to cell surface her3 and inducing compensatory growth factor signaling [xref_bibr].,pmc5688260,['nan'],['nan'],1,0.1,39,1,39.1
3,adam10,protein,,188.0,uniprot,o14672,,,tnf,protein,,11892.0,uniprot,p01375,,,positive,i,activation,,,,,,0.65,indra,"although adam10 also cleaves pro-tnf-alpha in cell-free assays, overexpression of adam10 in adam17 deficient cells does not promote tnf-alpha cleavage demonstrating that adam17 is the main shedase for tnf-alpha.",pmc5776559,['nan'],['nan'],1,0.1,39,1,39.1
4,adam17,other,,195.0,up,p78536,,,nos2,other,,7873.0,up,p35228,,,positive,i,phosphorylation,,,,,,0.86,indra,nan,pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
5,adam17,protein,,195.0,uniprot,p78536,,,ace2,protein,,13557.0,uniprot,q9byf1,,,positive,i,activation,,,,,,0.65,indra,"recently, it has been reported that angiotensin ii may activate tace which induces shedding of ace2, a negative regulator of angiotensin ii, thus leaving the pro-inflammatory effects of angiotensin ii unopposed25.",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
6,adam17,protein,,195.0,uniprot,p78536,,,agt,protein,,333.0,uniprot,p01019,,,positive,i,activation,,,,,,0.65,indra,these results showed that adam17 promoted ang ii induced vsmc inflammation.,pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
7,adam17,protein,,195.0,uniprot,p78536,,,areg,protein,,651.0,uniprot,p15514,,,negative,i,decreaseamount,,,,,,0.65,indra,"here, we explored the effect of adam17 and egfr inhibition on cs induced il6r and areg mrna levels in ali-pbec.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
8,adam17,protein,,195.0,uniprot,p78536,,,areg,protein,,651.0,uniprot,p15514,,,positive,i,increaseamount,,,,,,0.86,indra,egfr and adam17 are required for cs induced il6r and areg mrna expression.,pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
9,adam17,protein,,195.0,uniprot,p78536,,,axl,protein,,905.0,uniprot,p30530,,,positive,i,activation,,,,,,0.65,indra,"furthermore, axl and other ligands and receptors can crosstalk with c-met and are activated by adam17 in the absence of soluble met.",pmc5688260,['nan'],['nan'],1,0.1,39,1,39.1
11,adam17,protein,,195.0,uniprot,p78536,,,cx3cl1,protein,,10647.0,uniprot,p78423,,,positive,i,activation,,,,,,0.65,indra,"adam10 has been previously involved in the constitutive cleavage of cx3cl1 [xref_bibr] whereas adam17 mediated the pma inducible shedding of cx3cl1 [xref_bibr, xref_bibr].",pmc3828864,['nan'],['nan'],1,0.1,39,1,39.1
12,adam17,protein,,195.0,uniprot,p78536,,,cxcl8,protein,,6025.0,uniprot,p10145,,,positive,i,activation,,,,,,0.65,indra,"in differentiated primary bronchial epithelial cells (hbec-ali), inhibitors of egfr and of adam17 completely abolished adam17 substrate shedding as well as egfr dependent cxcl8 mrna induction [xref_bibr], illustrating the strong interrelationship between the key elements of the egfr and adam17 axis (xref_fig).",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
13,adam17,protein,,195.0,uniprot,p78536,,,cxcl8,protein,,6025.0,uniprot,p10145,,,positive,i,increaseamount,,,,,,0.65,indra,"for instance, in airway epithelial cells, adam17 together with egfr induces mrna expression and protein release of cxcl8, a neutrophil chemotactic factor that promotes inflammation [xref_bibr, xref_bibr, xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
14,adam17,protein,,195.0,uniprot,p78536,,,egfr,protein,,3236.0,uniprot,p00533,,,negative,i,decreaseamount,,,,,,0.65,indra,"when caco-2 and ls174t cells were transfected with sirnas for adam17 (siadam17 # 1 and siadam17 # 2) or control non silencing sirna, adam17 targeting sirnas effectively reduced the level of adam17 and pegfr when compared to non silencing control (xref_fig a).",pmc4816818,['nan'],['nan'],1,0.1,39,1,39.1
15,adam17,protein,,195.0,uniprot,p78536,,,egfr,protein,,3236.0,uniprot,p00533,,,negative,i,inhibition,,,,,,0.65,indra,3.6 adam17 knockdown reduces egfr signaling in colonic epithelial cells.,pmc4816818,['nan'],['nan'],1,0.1,39,1,39.1
17,adam17,protein,,195.0,uniprot,p78536,,,egfr,protein,,3236.0,uniprot,p00533,,,positive,i,increaseamount,,,,,,0.65,indra,"moreover, adam17 regulates transcription of egfr mrna by cleavage of notch1 and thus increases egfr expression in a non small lung carcinoma cell line [xref_bibr], providing another positive feedback mechanism of the egfr and adam17 axis (xref_fig).",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
18,adam17,protein,,195.0,uniprot,p78536,,,esr1,protein,,3467.0,uniprot,p03372,,,positive,i,activation,,,,,,0.65,indra,"examination of adam17 and cox-2 in human breast cancers using publically available databases demonstrates a link between increased expression levels of these factors and reduced relapse free survival, particularly in estrogen receptor (er)-negative tumors.",pmc5059114,['nan'],['nan'],1,0.1,39,1,39.1
44,agt,protein,,333.0,uniprot,p01019,,,egfr,protein,,3236.0,uniprot,p00533,,,negative,i,inhibition,,,,,,0.86,indra,"as shown in xref_fig, ang ii induced egfr and erk1/2 activation was attenuated by treatment of adam17 sirna in vsmcs, suggesting that the activation of the egfr-erk1/2 pathway induced by ang ii is mediated by adam17.",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
46,agt,protein,,333.0,uniprot,p01019,,,il1b,protein,,5992.0,uniprot,p01584,,,positive,i,activation,,,,,,0.923,indra,"pretreatment with cgrp inhibited ang ii induced upregulation of protein release and mrna levels of il-1beta, il-6, and tnf-alpha, whereas these effects were canceled by cgrp antagonist cgrp 8-37.",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
47,agt,protein,,333.0,uniprot,p01019,,,il6,protein,,6018.0,uniprot,p05231,,,positive,i,activation,,,,,,0.923,indra,"pretreatment with cgrp inhibited ang ii induced upregulation of protein release and mrna levels of il-1beta, il-6, and tnf-alpha, whereas these effects were canceled by cgrp antagonist cgrp 8-37.",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
67,egfr,protein,,3236.0,uniprot,p00533,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.86,indra,these findings together demonstrate a critical role of egfr activation in adam17 mediated basal and cs induced shedding activity.,pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
70,egfr,protein,,3236.0,uniprot,p00533,,,areg,protein,,651.0,uniprot,p15514,,,positive,i,increaseamount,,,,,,0.86,indra,"additionally, egfr and adam17 were both essential for cs induced il6r and areg mrna expression.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
71,egfr,protein,,3236.0,uniprot,p00533,,,cell differentiation,bioprocess,,,go,go:0030154,,,negative,i,inhibition,,,,,,0.65,indra,egfr deltakc mice have similar epidermal barrier defects and dysregulated keratinocyte differentiation to those of a17 deltakc mice.,pmc3371728,['nan'],['nan'],1,0.1,39,1,39.1
72,egfr,protein,,3236.0,uniprot,p00533,,,cell differentiation,bioprocess,,,go,go:0030154,,,positive,i,activation,,,,,,0.65,indra,"egfr deficiency causes defects in hair follicle development and immature epidermal differentiation with inflammatory skin reactions, and anti-egfr therapy in cancer patients commonly induces dermatologic side effects including xerotic itchy skin.",pmc3371728,['nan'],['nan'],1,0.1,39,1,39.1
73,egfr,protein,,3236.0,uniprot,p00533,,,cell population proliferation,bioprocess,,3236.0,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,"inhibition of areg or egfr in tgf-beta1-stimulated lung fibroblasts diminished areg dependent fibroblast proliferation, expression of alpha-smooth muscle actin and collagen [xref_bibr], strongly suggesting a role of egfr/adam17/areg signaling in pulmonary fibrosis in vivo.",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
74,egfr,protein,,3236.0,uniprot,p00533,,,cell population proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,"however, other egfr ligands also regulate important keratinocyte functions, such as keratinocyte migration, which is stimulated by heparin binding egf (hb-egf) and increased keratinocyte proliferation in psoriasis like cutaneous pathologies by amphiregulin.",pmc3371728,['nan'],['nan'],1,0.1,39,1,39.1
76,egfr,protein,,3236.0,uniprot,p00533,,,il6st,protein,,6021.0,uniprot,p40189,,,negative,i,decreaseamount,,,,,,0.65,indra,"here, we explored the effect of adam17 and egfr inhibition on cs induced il6r and areg mrna levels in ali-pbec.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
77,egfr,protein,,3236.0,uniprot,p00533,,,il6st,protein,,6021.0,uniprot,p40189,,,positive,i,increaseamount,,,,,,0.86,indra,egfr and adam17 are required for cs induced il6r and areg mrna expression.,pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
78,egfr,protein,,3236.0,uniprot,p00533,,,muc5ac,protein,,7515.0,uniprot,p98088,,,positive,i,activation,,,,,,0.65,indra,"excessive ligand mediated egfr activation results in epithelial hyperproliferation and increased production of the inducible mucin muc5ac, processes observed in smokers with or without copd (lemjabbar etal.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
79,elavl1,protein,,3312.0,uniprot,q15717,,,cxcl8,protein,,6025.0,uniprot,p10145,,,positive,i,activation,,,,,,0.65,indra,"in addition, it has been shown that cs extract enhances hur mediated il-8 mrna stability in airway epithelial cells (hudy and proud 2013).",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
