,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
187,ras,family,pf00071,nan,nan,nan,nan,nan,guanine,simple-chemical,chebi:16235,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4067595'],"['ras activation is catalyzed by guanine nucleotide exchange factors (gefs), such as son of sevenless (sos), which displace gdp and allow gtp to preferentially occupy the vacant nucleotide binding site due to its relative abundance in the cytoplasm.']",1,0.1,40.0,1.0,40.1
148,nan,nan,nan,nan,nan,nan,nan,nan,smad2,protein,q15796,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['dephosphorylation'],['pmc4440819'],['nan'],1,0.1,40.0,1.0,40.1
136,myhc,nan,nan,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],['the transfection of daraf1 also elevated the ratio of myhc expressing cells (xref_fig) and tnt expressing cells (xref_fig) two- to several fold during differentiation.'],1,0.1,40.0,1.0,40.1
134,mtor,protein,p42345,nan,nan,nan,nan,nan,ps727,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc3843736'],"['however, ps727 was unaffected by inhibition of mtor with rapamycin or inhibition of the pi3k-akt pathway with ly294002, in spite of effective inhibition of their characteristic targets, s6k and akt (xref_fig, lanes 2 and 3).']",1,0.1,40.0,1.0,40.1
222,tumor microenvironment,bioprocess,d059016,nan,nan,nan,nan,nan,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc3809567'],['mapk inhibition may enhance dc function in the tumor microenvironment by several mechanisms.'],1,0.1,40.0,1.0,40.1
221,"transcription, dna-templated",bioprocess,go:0006351,nan,nan,nan,nan,nan,smad2,protein,q15796,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['furthermore, da-raf knockdown impaired the tgf-beta1-induced nuclear translocation of smad2, which mediates the transcription required for emt.']",1,0.1,40.0,1.0,40.1
135,mvd,protein,p53602,nan,nan,nan,nan,nan,nf1,protein,p21359,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4067595'],"['bi-allelic inactivation of nf1 induces an mpd, which can be progressed to aml using retro-viral mutagenesis to induce secondary genetic aberrations.']",1,0.1,40.0,1.0,40.1
219,tnnt1,protein,p13805,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],['the transfection of daraf1 also elevated the ratio of myhc expressing cells (xref_fig) and tnt expressing cells (xref_fig) two- to several fold during differentiation.'],1,0.1,40.0,1.0,40.1
218,tgfb,bioprocess,d016212,nan,nan,nan,nan,nan,smad,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['combination or crosstalk of these non smad signaling pathways or between smad and non smad signaling produces diverse biological responses of tgf-beta, such as cell proliferation, differentiation, growth arrest, apoptosis, and emt.']",1,0.1,40.0,1.0,40.1
137,myod1,protein,p15172,nan,nan,nan,nan,nan,ras-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],['the ras-erk pathway negatively regulates skeletal muscle cell differentiation by suppressing the expression or functions of the muscle specific transcription factors myod and mef2.'],1,0.1,40.0,1.0,40.1
147,nan,nan,nan,nan,nan,nan,nan,nan,shc1,protein,p29353,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc4440819'],['nan'],1,0.1,40.0,1.0,40.1
138,myog,protein,p15173,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],['the effects of daraf1 transfection to induce myogenin and the late muscle specific proteins were more obvious around 48-72 h after the transfection than at later time points probably because of the up-regulation of endogenous da-raf1 protein in contr'],1,0.1,40.0,1.0,40.1
216,stat3,protein,p40763,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
162,pi3k,nan,nan,nan,nan,nan,nan,nan,cdk4,protein,p11802,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['xref_bibr, xref_bibr one of the possible explanations for the failed anticancer activity is that nras mutations activate multiple pathways including cdk4 driven cell-cycle progression and pi3k and akt signaling in addition to mapk pathway.']",1,0.1,40.0,1.0,40.1
144,nan,nan,nan,nan,nan,nan,nan,nan,mlo7,protein,o22752,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc4020307'],['nan'],1,0.1,40.0,1.0,40.1
145,nan,nan,nan,nan,nan,nan,nan,nan,raf1,protein,p04049,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc4020307'],['nan'],1,0.1,40.0,1.0,40.1
146,nan,nan,nan,nan,nan,nan,nan,nan,receptor-activated smad,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc4440819'],['nan'],1,0.1,40.0,1.0,40.1
161,phosphoinositol-3-kinase,nan,nan,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['ras engages numerous signaling pathways to elicit its tumorigenic activities, primarily the mek-erk, phosphoinositol-3-kinase (pi3k), and ral pathways [xref_bibr].']",1,0.1,40.0,1.0,40.1
168,proteasome,bioprocess,go:0000502,nan,nan,nan,nan,nan,ksr,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],"['hsp90 is a binding partner of ksr, which might promote the proteasome mediated degradation of ksr, thus attenuating erk signaling.']",1,0.1,40.0,1.0,40.1
163,pi3k,nan,nan,nan,nan,nan,nan,nan,fgf2,protein,p09038,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['consequently, fgf2 induced strong and sustained activation of the ras -- erk pathway (see xref_fig) but not pi3k -- akt signaling hinders emt.']",1,0.1,40.0,1.0,40.1
191,ras,family,pf00071,nan,nan,nan,nan,nan,nf1,protein,p21359,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['the nf1 gene encodes neurofibromin (nf1), a gap that inhibits ras signaling by stimulating hydrolysis of active ras-gtp into inactive ras-gdp.']",1,0.1,40.0,1.0,40.1
197,ras,family,pf00071,nan,nan,nan,nan,nan,tgf- beta,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['tgf- beta also induces both the ras -- erk pathway and pi3k -- akt signaling as non smad signaling [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
132,mek-erk inhibitors,nan,nan,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
195,ras,family,pf00071,nan,nan,nan,nan,nan,sos,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],['rtks often signal to the ras and erk cascade via grb-2 (growth factor receptor bound protein 2) and the guanine nucleotide exchange factor (gef) sos (son of sevenless) to activate the small gtpase ras.'],1,0.1,40.0,1.0,40.1
175,raf-mek-erk,nan,nan,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['therefore, to define whether ras activation of the raf-mek-erk pathway and the consequent s727 phospohorylation of the mitochondrial pool of stat3 was important for transformation, we performed colony assays as a measure of anchorage independent cell']",1,0.1,40.0,1.0,40.1
176,raf-mek-erk,nan,nan,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
194,ras,family,pf00071,nan,nan,nan,nan,nan,rgs19,protein,p49795,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],['recently pioneering work has shown that in hek293 cells rgs19 (regulator of g protein signaling 19) is able to suppress ras signaling through upregulation of nm23 expression and nm23 mediated phosphorylation of ksr [xref_bibr].'],1,0.1,40.0,1.0,40.1
192,ras,family,pf00071,nan,nan,nan,nan,nan,nme1,protein,p15531,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],"['overexpression of nm23-h1 in mda-mb-435 breast carcinoma cells resulted in decreased activated mapk (pmapk) levels without affecting the level of total mapk, suggesting that nm23-h1 inhibits ras and mapk signaling through ksr phosphorylation and inac']",1,0.1,40.0,1.0,40.1
190,ras,family,pf00071,nan,nan,nan,nan,nan,ndpks,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],"['thus, ndpks might attenuate ras and erk signaling through phosphorylation (thus inactivation) of ksr scaffolds.']",1,0.1,40.0,1.0,40.1
164,pi3k,nan,nan,nan,nan,nan,nan,nan,mts-stat3-s/d,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['in addition, expression of mts-stat3-s/d did not increase the ability of activated pi3k signaling to transform cells, although total stat3 stimulated pi3k dependent transformation.']",1,0.1,40.0,1.0,40.1
179,ral,family,pf11058,nan,nan,nan,nan,nan,ralgds,protein,q12967,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['deregulated pi3k signaling (e.g., loss of the negative regulator pten) is one of the most commonly mutated tumor suppressors seen in cancer, particularly malignancies of the central nervous system and endometrium [ xref ]; constitutive raf signaling ']",1,0.1,40.0,1.0,40.1
180,rala,protein,p11233,nan,nan,nan,nan,nan,ralgds,protein,q12967,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['deregulated pi3k signaling (e.g., loss of the negative regulator pten) is one of the most commonly mutated tumor suppressors seen in cancer, particularly malignancies of the central nervous system and endometrium [xref_bibr]; constitutive raf signali']",1,0.1,40.0,1.0,40.1
181,ras,family,pf00071,nan,nan,nan,nan,nan,da-raf,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['we have found da-raf1 (da-raf), which intrinsically antagonizes the ras -- erk pathway [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
182,ras,family,pf00071,nan,nan,nan,nan,nan,da-raf1,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['we have found da-raf1 (da-raf), which intrinsically antagonizes the ras -- erk pathway [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
183,ras,family,pf00071,nan,nan,nan,nan,nan,fgf2,protein,p09038,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['consequently, fgf2 induced strong and sustained activation of the ras -- erk pathway (see xref_fig) but not pi3k -- akt signaling hinders emt.']",1,0.1,40.0,1.0,40.1
184,ras,family,pf00071,nan,nan,nan,nan,nan,gap,bioprocess,go:0005096,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['the nf1 gene encodes neurofibromin (nf1), a gap that inhibits ras signaling by stimulating hydrolysis of active ras-gtp into inactive ras-gdp.']",1,0.1,40.0,1.0,40.1
185,ras,family,pf00071,nan,nan,nan,nan,nan,gef,bioprocess,go:0008433,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['the rtk mediated activation of a specific gef activates the small gtpase ras (h-, k-, and n-ras) via gtp loading.']",1,0.1,40.0,1.0,40.1
198,ras,family,pf00071,nan,nan,nan,nan,nan,tgfb,bioprocess,d016212,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],['tgf-beta activates both smad signaling and the ras -- erk pathway.'],1,0.1,40.0,1.0,40.1
199,ras-erk,nan,nan,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc2064279'],['da-raf1 antagonizes the ras-erk pathway.'],1,0.1,40.0,1.0,40.1
200,ras-pi3k-akt,nan,nan,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc2064279'],"['consequently, the exogenously expressed da-raf1 is likely to antagonize the ras-erk pathway but not ras-pi3k-akt signaling.']",1,0.1,40.0,1.0,40.1
201,rb1,protein,p06400,nan,nan,nan,nan,nan,ras-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],"['the ras-erk pathway causes the inactivation of rb by transactivating cyclin d1, which participates in inactivating the phosphorylation of rb by forming the complex with cdk4/6.']",1,0.1,40.0,1.0,40.1
165,pi3k,nan,nan,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
166,pi3k,nan,nan,nan,nan,nan,nan,nan,tgf- beta,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['tgf- beta also induces both the ras -- erk pathway and pi3k -- akt signaling as non smad signaling [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
167,ppp2,bioprocess,d054648,nan,nan,nan,nan,nan,ksr1,protein,q8ivt5,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['dephosphorylation'],['pmc4020307'],['nan'],1,0.1,40.0,1.0,40.1
186,ras,family,pf00071,nan,nan,nan,nan,nan,gtpase activating proteins,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['ras proteins exhibit intrinsic low-level hydrolytic activity and are negatively regulated by gtpase activating proteins (gaps) such as neurofibromin (nf1), which stimulate gtp hydrolysis and formation of inactive ras-gdp.']",1,0.1,40.0,1.0,40.1
169,rac1,protein,p63000,nan,nan,nan,nan,nan,arf6,protein,p62330,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],"['although the exact mechanism is unknown, nm23-h1 was shown to interact with factors involved in rac1 activation, such as the small gtpase arf6 or the nucleotide exchange factor tiam1 [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
170,rac1,protein,p63000,nan,nan,nan,nan,nan,nme1,protein,p15531,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],['elevated rac1 level upon nm23 knockdown suggests that nm23 inhibits rac1 activation.'],1,0.1,40.0,1.0,40.1
171,rac1,protein,p63000,nan,nan,nan,nan,nan,tiam1,protein,q13009,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],"['although the exact mechanism is unknown, nm23-h1 was shown to interact with factors involved in rac1 activation, such as the small gtpase arf6 or the nucleotide exchange factor tiam1 [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
212,sos,nan,nan,nan,nan,nan,nan,nan,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3498325'],"['as rasip1 is not included in the kegg and go-terms, these results provide an independent line of evidence of altered mapk signaling in sos.']",1,0.1,40.0,1.0,40.1
211,snail1,nan,nan,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['increaseamount'],['pmc4440819'],"['on the other hand, the ras -- erk pathway cooperates with tgf-beta to induce smad dependent expression of snail1, which is required for emt through repressing e-cadherin expression [xref_bibr].']",1,0.1,40.0,1.0,40.1
210,smad ras,nan,nan,nan,nan,nan,nan,nan,da-raf,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['since da-raf does not directly affect smad2/3 signaling but suppresses the tgf-beta1-induced non smad ras -- erk pathway, the information obtained in this study might provide ideas to treatment for pulmonary fibrosis without loss of the other importa']",1,0.1,40.0,1.0,40.1
209,smad,nan,nan,nan,nan,nan,nan,nan,tgfb,bioprocess,d016212,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['tgf-beta induces both canonical smad signaling and non canonical signaling, including the ras induced erk pathway (raf-mek-erk).']",1,0.1,40.0,1.0,40.1
208,smad,nan,nan,nan,nan,nan,nan,nan,smad7,protein,o15105,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['this interference may be achieved directly by phosphorylation of the linker regions of smad2/3 [xref_bibr, xref_bibr] or indirectly by inducing expression of smad7, an inhibitor of tbetari -- smad2/3 interaction, and transport of smad7 and smurf1, an']",1,0.1,40.0,1.0,40.1
205,signaling,nan,nan,nan,nan,nan,nan,nan,nme1,protein,p15531,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],"['overexpression of nm23-h1 in mda-mb-435 breast carcinoma cells resulted in decreased activated mapk (pmapk) levels without affecting the level of total mapk, suggesting that nm23-h1 inhibits ras/mapk signaling through ksr phosphorylation and inactiva']",1,0.1,40.0,1.0,40.1
204,signaling,nan,nan,nan,nan,nan,nan,nan,gap,bioprocess,go:0005096,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['the nf1 gene encodes neurofibromin (nf1), a gap that inhibits ras signaling by stimulating hydrolysis of active ras–gtp into inactive ras–gdp.']",1,0.1,40.0,1.0,40.1
202,selumetinib,simple-chemical,chebi:90227,nan,nan,nan,nan,nan,akt,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['xref_bibr in non-small-cell lung cancer cell lines, selumetinib resistance was mediated by a high level of akt activity, and the resistance was reversed by akt inhibition.']",1,0.1,40.0,1.0,40.1
133,mitf,protein,o75030,nan,nan,nan,nan,nan,histone deacetylase inhibitors,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['xref_bibr because mek independent resistance is not sensitive to mek inhibitor monotherapy, the combined inhibition of mek inhibitors and akt inhibitors or mek inhibitors plus histone deacetylase inhibitors suppressing mitf may reverse the resistance']",1,0.1,40.0,1.0,40.1
0,5-bromo-2'-deoxyuridine,simple-chemical,chebi:472552,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc2064279'],['daraf1 expression markedly reduced the ratio of brdu incorporating cells (xref_fig).'],1,0.1,40.0,1.0,40.1
131,mek-erk,nan,nan,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
38,cell differentiation,bioprocess,go:0030154,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],['these results suggest the possibility that da-raf1 positively regulates skeletal muscle cell differentiation.'],1,0.1,40.0,1.0,40.1
28,braf,protein,p15056,nan,nan,nan,nan,nan,selumetinib,simple-chemical,chebi:90227,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['xref_bibr, xref_bibr another preclinical study demonstrated that the combination of selumetinib and a mammalian target of rapamycin (mtor) inhibitor (azd8055) which is downstream of pi3k and akt pathway, induces tumor regression in braf mutant uveal ']",1,0.1,40.0,1.0,40.1
29,cascade,nan,nan,nan,nan,nan,nan,nan,nme1,protein,p15531,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],"['in this review i summarize how nm23-h1 inhibits the ras/erk cascade in human cell lines, and examine how the nm23 homolog ndk-1 modifies the outcome of ras signaling in the model organism caenorhabditis elegans [ xref ].']",1,0.1,40.0,1.0,40.1
30,cascade,nan,nan,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3498325'],"['since it was shown that golgi-associated ras was able to activate the mapk signaling cascade in a timely and quantitatively different manner, it was proposed that compartmentalized ras signaling would increase the complexity of possibilities for down']",1,0.1,40.0,1.0,40.1
31,cd4,protein,p01730,nan,nan,nan,nan,nan,braf,protein,p15056,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],['similar increases in tumor infiltration by cd8 cells (but not cd4 cells) and decrease upon tumor progression in melanoma patients treated with braf or dual braf and mek inhibition was reported by frederick et al..'],1,0.1,40.0,1.0,40.1
33,cdh1,protein,p12830,nan,nan,nan,nan,nan,daraf sirnas,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['increaseamount'],['pmc4440819'],"['in contrast, expression of either of the daraf sirnas interfered with the reduction of cdh1 mrna and elevated the cdh1 mrna level in comparison with that in control sirna expressing cells (xref_fig).']",1,0.1,40.0,1.0,40.1
34,cdh1,protein,p12830,nan,nan,nan,nan,nan,tgfb1,protein,p01137,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['decreaseamount'],['pmc4440819'],"['tgf-beta1 treatment reduced the e-cadherin protein level, whereas the level was hardly affected in daraf sirna introduced cells (xref_fig).']",1,0.1,40.0,1.0,40.1
35,cell adhesion,bioprocess,go:0007155,nan,nan,nan,nan,nan,vegf,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],"['it was previously shown that vegf and vegfr -2 inhibition can upregulate endothelial adhesion molecules in tumor vessels, which can in turn increase the infiltration of leukocytes in tumors.']",1,0.1,40.0,1.0,40.1
36,cell adhesion,bioprocess,go:0007155,nan,nan,nan,nan,nan,vegfr,bioprocess,go:0005172,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],"['it was previously shown that vegf and vegfr -2 inhibition can upregulate endothelial adhesion molecules in tumor vessels, which can in turn increase the infiltration of leukocytes in tumors.']",1,0.1,40.0,1.0,40.1
37,cell cycle,bioprocess,go:0007049,nan,nan,nan,nan,nan,cell differentiation,bioprocess,go:0030154,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc2064279'],"['skeletal muscle cell differentiation necessitates irreversible cell cycle arrest in g 0 phase, the expression of a battery of muscle specific genes, and cell fusion to form multinucleated myotubes.']",1,0.1,40.0,1.0,40.1
39,cell differentiation,bioprocess,go:0030154,nan,nan,nan,nan,nan,myog,protein,p15173,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc2064279'],"['this suppression results in the aborted expression of myogenin, which induces muscle differentiation.']",1,0.1,40.0,1.0,40.1
130,mek-erk,nan,nan,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['ras engages numerous signaling pathways to elicit its tumorigenic activities, primarily the mek-erk, phosphoinositol-3-kinase (pi3k), and ral pathways [xref_bibr].']",1,0.1,40.0,1.0,40.1
40,cell differentiation,bioprocess,go:0030154,nan,nan,nan,nan,nan,ngf,protein,p01138,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],['this pathway is essential for ngf induced neuronal differentiation in pc12 cells.'],1,0.1,40.0,1.0,40.1
41,cell differentiation,bioprocess,go:0030154,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['consequently, da-raf serves as a positive regulator of myogenic differentiation and lung alveolarization, both of which are prevented by the ras -- erk pathway.']",1,0.1,40.0,1.0,40.1
42,cell differentiation,bioprocess,go:0030154,nan,nan,nan,nan,nan,ras-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc2064279'],['the ras-erk pathway negatively regulates skeletal muscle cell differentiation by suppressing the expression or functions of the muscle specific transcription factors myod and mef2.'],1,0.1,40.0,1.0,40.1
44,cell population proliferation,bioprocess,go:0008283,nan,nan,nan,nan,nan,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],['preclinical data have demonstrated that mek inhibition by selumetinib is one of the effective strategies for targeting dysregulated mapk pathway that leads to unregulated cell proliferation and development and progression of melanoma.'],1,0.1,40.0,1.0,40.1
45,cell population proliferation,bioprocess,go:0008283,nan,nan,nan,nan,nan,pi3k,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['mutation at codons 12, 13 or 61 locks ras in a gtp bound active state, which initiates diverse signaling cascades including raf-mek-erk, pi3k and ral pathways that drive proliferation, survival and angiogenesis [xref_bibr].']",1,0.1,40.0,1.0,40.1
46,cell population proliferation,bioprocess,go:0008283,nan,nan,nan,nan,nan,raf-mek-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['mutation at codons 12, 13 or 61 locks ras in a gtp bound active state, which initiates diverse signaling cascades including raf-mek-erk, pi3k and ral pathways that drive proliferation, survival and angiogenesis [xref_bibr].']",1,0.1,40.0,1.0,40.1
47,cell population proliferation,bioprocess,go:0008283,nan,nan,nan,nan,nan,rala,protein,p11233,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['mutation at codons 12, 13 or 61 locks ras in a gtp bound active state, which initiates diverse signaling cascades including raf-mek-erk, pi3k and ral pathways that drive proliferation, survival and angiogenesis [xref_bibr].']",1,0.1,40.0,1.0,40.1
48,daraf gene,nan,nan,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],"['considering that daraf1 is more highly expressed than araf, particularly in the brain and myotubes, da-raf1 is the primary product of the araf and daraf gene by alternative splicing, at least in these tissues and cells.']",1,0.1,40.0,1.0,40.1
49,egfr/ras/erk,nan,nan,nan,nan,nan,nan,nan,egf,protein,p01133,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],['egf ligand activates the egfr/ras/erk pathway in p (5-7).'],1,0.1,40.0,1.0,40.1
27,braf,protein,p15056,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4179759'],"['xref_bibr, xref_bibr another preclinical study demonstrated that the combination of selumetinib and a mammalian target of rapamycin (mtor) inhibitor (azd8055) which is downstream of pi3k and akt pathway, induces tumor regression in braf mutant uveal ']",1,0.1,40.0,1.0,40.1
26,braf,protein,p15056,nan,nan,nan,nan,nan,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],"['taken together, these data suggest that mapk pathway activation in braf v600 mutant melanoma cells has a direct suppressive effect on the capacity of dc to activate t cells.']",1,0.1,40.0,1.0,40.1
24,bcl2,protein,p10415,nan,nan,nan,nan,nan,pi3k,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['for meki, synergism has been demonstrated for pi3k and akt inhibitors, dexamethasone, nutlin-3a, which induces the mdm2-p53 axis, and the bcl-2 and bcl-x (l) inhibitor, navitoclax (abt263).']",1,0.1,40.0,1.0,40.1
